'Elapsed time','MLII','V1'
'18:00.300',0.765,-0.325
'18:00.303',0.750,-0.325
'18:00.306',0.765,-0.320
'18:00.308',0.770,-0.295
'18:00.311',0.775,-0.300
'18:00.314',0.775,-0.315
'18:00.317',0.785,-0.325
'18:00.319',0.760,-0.330
'18:00.322',0.750,-0.310
'18:00.325',0.740,-0.300
'18:00.328',0.725,-0.305
'18:00.331',0.715,-0.295
'18:00.333',0.695,-0.310
'18:00.336',0.655,-0.315
'18:00.339',0.640,-0.295
'18:00.342',0.620,-0.270
'18:00.344',0.600,-0.260
'18:00.347',0.580,-0.275
'18:00.350',0.545,-0.270
'18:00.353',0.515,-0.265
'18:00.356',0.480,-0.250
'18:00.358',0.455,-0.240
'18:00.361',0.445,-0.225
'18:00.364',0.415,-0.220
'18:00.367',0.390,-0.220
'18:00.369',0.365,-0.195
'18:00.372',0.355,-0.185
'18:00.375',0.340,-0.170
'18:00.378',0.330,-0.155
'18:00.381',0.310,-0.150
'18:00.383',0.290,-0.150
'18:00.386',0.255,-0.130
'18:00.389',0.230,-0.105
'18:00.392',0.215,-0.085
'18:00.394',0.205,-0.070
'18:00.397',0.185,-0.070
'18:00.400',0.165,-0.080
'18:00.403',0.135,-0.075
'18:00.406',0.120,-0.055
'18:00.408',0.120,-0.040
'18:00.411',0.115,-0.020
'18:00.414',0.100,-0.035
'18:00.417',0.090,-0.015
'18:00.419',0.060,-0.020
'18:00.422',0.065,-0.010
'18:00.425',0.050,0.005
'18:00.428',0.050,0.010
'18:00.431',0.040,0.025
'18:00.433',0.040,0.015
'18:00.436',0.020,0.020
'18:00.439',0.005,0.045
'18:00.442',0.005,0.045
'18:00.444',0.010,0.050
'18:00.447',0.010,0.055
'18:00.450',0.005,0.040
'18:00.453',-0.015,0.050
'18:00.456',-0.010,0.055
'18:00.458',-0.010,0.070
'18:00.461',-0.005,0.065
'18:00.464',-0.005,0.060
'18:00.467',-0.010,0.035
'18:00.469',-0.030,0.040
'18:00.472',-0.020,0.055
'18:00.475',-0.025,0.075
'18:00.478',-0.040,0.060
'18:00.481',-0.025,0.060
'18:00.483',-0.020,0.055
'18:00.486',-0.025,0.055
'18:00.489',-0.025,0.070
'18:00.492',-0.025,0.080
'18:00.494',-0.020,0.060
'18:00.497',-0.020,0.065
'18:00.500',-0.020,0.050
'18:00.503',-0.045,0.050
'18:00.506',-0.040,0.040
'18:00.508',-0.030,0.055
'18:00.511',-0.035,0.050
'18:00.514',-0.035,0.055
'18:00.517',-0.045,0.035
'18:00.519',-0.065,0.045
'18:00.522',-0.060,0.055
'18:00.525',-0.065,0.055
'18:00.528',-0.055,0.065
'18:00.531',-0.070,0.050
'18:00.533',-0.070,0.050
'18:00.536',-0.070,0.045
'18:00.539',-0.065,0.035
'18:00.542',-0.050,0.055
'18:00.544',-0.055,0.065
'18:00.547',-0.050,0.055
'18:00.550',-0.060,0.050
'18:00.553',-0.080,0.050
'18:00.556',-0.080,0.070
'18:00.558',-0.070,0.085
'18:00.561',-0.070,0.075
'18:00.564',-0.075,0.065
'18:00.567',-0.075,0.060
'18:00.569',-0.090,0.060
'18:00.572',-0.090,0.055
'18:00.575',-0.090,0.075
'18:00.578',-0.090,0.065
'18:00.581',-0.090,0.070
'18:00.583',-0.110,0.055
'18:00.586',-0.105,0.060
'18:00.589',-0.105,0.075
'18:00.592',-0.095,0.085
'18:00.594',-0.100,0.075
'18:00.597',-0.105,0.065
'18:00.600',-0.105,0.070
'18:00.603',-0.115,0.065
'18:00.606',-0.110,0.065
'18:00.608',-0.110,0.080
'18:00.611',-0.120,0.070
'18:00.614',-0.105,0.065
'18:00.617',-0.105,0.065
'18:00.619',-0.120,0.070
'18:00.622',-0.120,0.075
'18:00.625',-0.125,0.075
'18:00.628',-0.115,0.085
'18:00.631',-0.130,0.075
'18:00.633',-0.140,0.060
'18:00.636',-0.150,0.065
'18:00.639',-0.135,0.060
'18:00.642',-0.110,0.085
'18:00.644',-0.095,0.070
'18:00.647',-0.110,0.075
'18:00.650',-0.115,0.065
'18:00.653',-0.140,0.070
'18:00.656',-0.140,0.085
'18:00.658',-0.115,0.085
'18:00.661',-0.095,0.080
'18:00.664',-0.080,0.065
'18:00.667',-0.085,0.060
'18:00.669',-0.095,0.050
'18:00.672',-0.095,0.065
'18:00.675',-0.080,0.085
'18:00.678',-0.085,0.070
'18:00.681',-0.080,0.065
'18:00.683',-0.080,0.050
'18:00.686',-0.085,0.045
'18:00.689',-0.105,0.070
'18:00.692',-0.085,0.070
'18:00.694',-0.075,0.075
'18:00.697',-0.080,0.080
'18:00.700',-0.095,0.070
'18:00.703',-0.105,0.050
'18:00.706',-0.110,0.070
'18:00.708',-0.125,0.080
'18:00.711',-0.110,0.065
'18:00.714',-0.105,0.060
'18:00.717',-0.105,0.065
'18:00.719',-0.100,0.050
'18:00.722',-0.100,0.070
'18:00.725',-0.095,0.080
'18:00.728',-0.095,0.075
'18:00.731',-0.080,0.070
'18:00.733',-0.100,0.060
'18:00.736',-0.105,0.065
'18:00.739',-0.110,0.065
'18:00.742',-0.095,0.085
'18:00.744',-0.095,0.070
'18:00.747',-0.095,0.075
'18:00.750',-0.110,0.070
'18:00.753',-0.110,0.070
'18:00.756',-0.105,0.075
'18:00.758',-0.105,0.075
'18:00.761',-0.095,0.090
'18:00.764',-0.095,0.070
'18:00.767',-0.085,0.075
'18:00.769',-0.085,0.070
'18:00.772',-0.065,0.075
'18:00.775',-0.055,0.090
'18:00.778',-0.030,0.090
'18:00.781',-0.040,0.085
'18:00.783',-0.050,0.085
'18:00.786',-0.055,0.080
'18:00.789',-0.050,0.105
'18:00.792',-0.030,0.105
'18:00.794',-0.015,0.100
'18:00.797',-0.020,0.080
'18:00.800',-0.035,0.075
'18:00.803',-0.055,0.060
'18:00.806',-0.065,0.075
'18:00.808',-0.070,0.075
'18:00.811',-0.060,0.085
'18:00.814',-0.065,0.075
'18:00.817',-0.085,0.055
'18:00.819',-0.100,0.055
'18:00.822',-0.110,0.055
'18:00.825',-0.100,0.065
'18:00.828',-0.120,0.075
'18:00.831',-0.120,0.065
'18:00.833',-0.130,0.050
'18:00.836',-0.135,0.040
'18:00.839',-0.130,0.055
'18:00.842',-0.105,0.055
'18:00.844',-0.090,0.045
'18:00.847',-0.090,0.050
'18:00.850',-0.110,0.025
'18:00.853',-0.120,0.020
'18:00.856',-0.095,0.030
'18:00.858',-0.100,0.040
'18:00.861',-0.085,0.040
'18:00.864',-0.075,0.025
'18:00.867',-0.070,0.035
'18:00.869',-0.080,0.045
'18:00.872',-0.085,0.060
'18:00.875',-0.070,0.070
'18:00.878',-0.070,0.070
'18:00.881',-0.090,0.070
'18:00.883',-0.095,0.075
'18:00.886',-0.110,0.060
'18:00.889',-0.120,0.075
'18:00.892',-0.125,0.090
'18:00.894',-0.125,0.090
'18:00.897',-0.125,0.080
'18:00.900',-0.130,0.070
'18:00.903',-0.160,0.075
'18:00.906',-0.140,0.080
'18:00.908',-0.130,0.090
'18:00.911',-0.125,0.090
'18:00.914',-0.115,0.095
'18:00.917',-0.130,0.075
'18:00.919',-0.130,0.075
'18:00.922',-0.135,0.080
'18:00.925',-0.125,0.085
'18:00.928',-0.095,0.095
'18:00.931',-0.105,0.090
'18:00.933',-0.115,0.075
'18:00.936',-0.120,0.075
'18:00.939',-0.110,0.075
'18:00.942',-0.100,0.090
'18:00.944',-0.100,0.085
'18:00.947',-0.105,0.080
'18:00.950',-0.135,0.090
'18:00.953',-0.155,0.085
'18:00.956',-0.170,0.090
'18:00.958',-0.155,0.090
'18:00.961',-0.130,0.085
'18:00.964',-0.090,0.075
'18:00.967',-0.025,0.055
'18:00.969',0.055,0.060
'18:00.972',0.140,0.045
'18:00.975',0.230,0.040
'18:00.978',0.330,0.020
'18:00.981',0.405,0.015
'18:00.983',0.455,0.005
'18:00.986',0.525,-0.005
'18:00.989',0.630,-0.010
'18:00.992',0.745,-0.030
'18:00.994',0.870,-0.075
'18:00.997',1.015,-0.135
'18:01.000',1.110,-0.205
'18:01.003',1.170,-0.260
'18:01.006',1.195,-0.265
'18:01.008',1.150,-0.290
'18:01.011',1.085,-0.310
'18:01.014',0.970,-0.340
'18:01.017',0.780,-0.360
'18:01.019',0.460,-0.325
'18:01.022',0.075,-0.255
'18:01.025',-0.230,-0.190
'18:01.028',-0.395,-0.150
'18:01.031',-0.460,-0.130
'18:01.033',-0.475,-0.095
'18:01.036',-0.485,-0.070
'18:01.039',-0.465,-0.045
'18:01.042',-0.415,-0.015
'18:01.044',-0.365,0.000
'18:01.047',-0.330,0.000
'18:01.050',-0.335,0.005
'18:01.053',-0.340,0.010
'18:01.056',-0.320,0.020
'18:01.058',-0.305,0.040
'18:01.061',-0.295,0.035
'18:01.064',-0.305,0.035
'18:01.067',-0.325,0.035
'18:01.069',-0.350,0.040
'18:01.072',-0.350,0.050
'18:01.075',-0.325,0.060
'18:01.078',-0.305,0.060
'18:01.081',-0.295,0.065
'18:01.083',-0.300,0.070
'18:01.086',-0.295,0.075
'18:01.089',-0.280,0.095
'18:01.092',-0.260,0.100
'18:01.094',-0.225,0.105
'18:01.097',-0.215,0.100
'18:01.100',-0.215,0.085
'18:01.103',-0.235,0.090
'18:01.106',-0.240,0.100
'18:01.108',-0.230,0.115
'18:01.111',-0.225,0.105
'18:01.114',-0.220,0.105
'18:01.117',-0.220,0.090
'18:01.119',-0.235,0.090
'18:01.122',-0.235,0.100
'18:01.125',-0.235,0.100
'18:01.128',-0.235,0.100
'18:01.131',-0.240,0.100
'18:01.133',-0.230,0.080
'18:01.136',-0.245,0.085
'18:01.139',-0.230,0.105
'18:01.142',-0.225,0.105
'18:01.144',-0.220,0.105
'18:01.147',-0.220,0.100
'18:01.150',-0.220,0.090
'18:01.153',-0.235,0.085
'18:01.156',-0.225,0.095
'18:01.158',-0.210,0.120
'18:01.161',-0.210,0.110
'18:01.164',-0.200,0.100
'18:01.167',-0.215,0.085
'18:01.169',-0.210,0.085
'18:01.172',-0.205,0.085
'18:01.175',-0.195,0.085
'18:01.178',-0.185,0.090
'18:01.181',-0.190,0.095
'18:01.183',-0.190,0.085
'18:01.186',-0.210,0.085
'18:01.189',-0.200,0.090
'18:01.192',-0.195,0.110
'18:01.194',-0.180,0.105
'18:01.197',-0.170,0.095
'18:01.200',-0.195,0.090
'18:01.203',-0.195,0.090
'18:01.206',-0.200,0.105
'18:01.208',-0.190,0.105
'18:01.211',-0.190,0.115
'18:01.214',-0.180,0.110
'18:01.217',-0.185,0.095
'18:01.219',-0.190,0.100
'18:01.222',-0.190,0.105
'18:01.225',-0.195,0.125
'18:01.228',-0.195,0.110
'18:01.231',-0.200,0.105
'18:01.233',-0.190,0.100
'18:01.236',-0.190,0.115
'18:01.239',-0.165,0.105
'18:01.242',-0.165,0.120
'18:01.244',-0.165,0.120
'18:01.247',-0.160,0.125
'18:01.250',-0.170,0.110
'18:01.253',-0.170,0.115
'18:01.256',-0.175,0.120
'18:01.258',-0.170,0.140
'18:01.261',-0.160,0.135
'18:01.264',-0.175,0.130
'18:01.267',-0.180,0.125
'18:01.269',-0.170,0.125
'18:01.272',-0.160,0.135
'18:01.275',-0.145,0.145
'18:01.278',-0.130,0.145
'18:01.281',-0.140,0.135
'18:01.283',-0.140,0.140
'18:01.286',-0.150,0.125
'18:01.289',-0.135,0.135
'18:01.292',-0.140,0.150
'18:01.294',-0.125,0.145
'18:01.297',-0.120,0.150
'18:01.300',-0.140,0.140
'18:01.303',-0.150,0.130
'18:01.306',-0.140,0.135
'18:01.308',-0.120,0.155
'18:01.311',-0.115,0.145
'18:01.314',-0.105,0.150
'18:01.317',-0.105,0.145
'18:01.319',-0.110,0.135
'18:01.322',-0.095,0.140
'18:01.325',-0.095,0.150
'18:01.328',-0.080,0.150
'18:01.331',-0.080,0.145
'18:01.333',-0.080,0.125
'18:01.336',-0.075,0.120
'18:01.339',-0.075,0.135
'18:01.342',-0.060,0.140
'18:01.344',-0.060,0.130
'18:01.347',-0.065,0.145
'18:01.350',-0.070,0.120
'18:01.353',-0.065,0.115
'18:01.356',-0.060,0.140
'18:01.358',-0.065,0.125
'18:01.361',-0.055,0.125
'18:01.364',-0.050,0.130
'18:01.367',-0.055,0.105
'18:01.369',-0.055,0.105
'18:01.372',-0.045,0.110
'18:01.375',-0.045,0.120
'18:01.378',-0.035,0.110
'18:01.381',-0.040,0.120
'18:01.383',-0.045,0.100
'18:01.386',-0.050,0.095
'18:01.389',-0.055,0.100
'18:01.392',-0.045,0.115
'18:01.394',-0.040,0.100
'18:01.397',-0.045,0.095
'18:01.400',-0.050,0.090
'18:01.403',-0.070,0.085
'18:01.406',-0.065,0.095
'18:01.408',-0.060,0.115
'18:01.411',-0.040,0.095
'18:01.414',-0.050,0.090
'18:01.417',-0.055,0.070
'18:01.419',-0.065,0.075
'18:01.422',-0.075,0.080
'18:01.425',-0.070,0.085
'18:01.428',-0.065,0.100
'18:01.431',-0.060,0.095
'18:01.433',-0.080,0.075
'18:01.436',-0.080,0.085
'18:01.439',-0.085,0.090
'18:01.442',-0.075,0.090
'18:01.444',-0.065,0.090
'18:01.447',-0.065,0.085
'18:01.450',-0.080,0.080
'18:01.453',-0.090,0.090
'18:01.456',-0.090,0.090
'18:01.458',-0.090,0.095
'18:01.461',-0.090,0.105
'18:01.464',-0.090,0.095
'18:01.467',-0.115,0.085
'18:01.469',-0.120,0.080
'18:01.472',-0.120,0.100
'18:01.475',-0.105,0.100
'18:01.478',-0.110,0.100
'18:01.481',-0.110,0.095
'18:01.483',-0.115,0.095
'18:01.486',-0.130,0.100
'18:01.489',-0.125,0.095
'18:01.492',-0.140,0.100
'18:01.494',-0.130,0.105
'18:01.497',-0.135,0.100
'18:01.500',-0.125,0.085
'18:01.503',-0.140,0.090
'18:01.506',-0.140,0.100
'18:01.508',-0.130,0.105
'18:01.511',-0.115,0.105
'18:01.514',-0.105,0.095
'18:01.517',-0.120,0.095
'18:01.519',-0.110,0.085
'18:01.522',-0.105,0.090
'18:01.525',-0.100,0.100
'18:01.528',-0.080,0.105
'18:01.531',-0.085,0.090
'18:01.533',-0.085,0.080
'18:01.536',-0.085,0.075
'18:01.539',-0.040,0.085
'18:01.542',-0.020,0.080
'18:01.544',0.005,0.075
'18:01.547',0.020,0.075
'18:01.550',0.005,0.035
'18:01.553',-0.005,0.030
'18:01.556',0.000,0.015
'18:01.558',0.015,0.025
'18:01.561',0.050,0.010
'18:01.564',0.070,0.005
'18:01.567',0.075,-0.010
'18:01.569',0.075,0.000
'18:01.572',0.145,0.010
'18:01.575',0.180,0.025
'18:01.578',0.190,0.040
'18:01.581',0.145,0.050
'18:01.583',0.115,0.040
'18:01.586',0.070,0.055
'18:01.589',0.050,0.090
'18:01.592',0.000,0.135
'18:01.594',-0.130,0.185
'18:01.597',-0.355,0.250
'18:01.600',-0.680,0.305
'18:01.603',-1.050,0.380
'18:01.606',-1.395,0.470
'18:01.608',-1.680,0.535
'18:01.611',-1.860,0.585
'18:01.614',-1.960,0.635
'18:01.617',-1.990,0.665
'18:01.619',-2.010,0.700
'18:01.622',-2.000,0.725
'18:01.625',-1.960,0.740
'18:01.628',-1.910,0.735
'18:01.631',-1.900,0.740
'18:01.633',-1.890,0.730
'18:01.636',-1.885,0.730
'18:01.639',-1.830,0.735
'18:01.642',-1.730,0.745
'18:01.644',-1.605,0.725
'18:01.647',-1.500,0.710
'18:01.650',-1.420,0.700
'18:01.653',-1.355,0.700
'18:01.656',-1.305,0.715
'18:01.658',-1.225,0.740
'18:01.661',-1.145,0.725
'18:01.664',-1.080,0.715
'18:01.667',-1.035,0.700
'18:01.669',-1.005,0.700
'18:01.672',-0.945,0.720
'18:01.675',-0.880,0.735
'18:01.678',-0.815,0.720
'18:01.681',-0.745,0.700
'18:01.683',-0.675,0.655
'18:01.686',-0.610,0.630
'18:01.689',-0.545,0.615
'18:01.692',-0.490,0.585
'18:01.694',-0.455,0.565
'18:01.697',-0.440,0.555
'18:01.700',-0.425,0.530
'18:01.703',-0.420,0.510
'18:01.706',-0.375,0.480
'18:01.708',-0.330,0.445
'18:01.711',-0.290,0.415
'18:01.714',-0.235,0.385
'18:01.717',-0.185,0.355
'18:01.719',-0.140,0.310
'18:01.722',-0.080,0.260
'18:01.725',-0.025,0.220
'18:01.728',0.030,0.150
'18:01.731',0.055,0.105
'18:01.733',0.095,0.045
'18:01.736',0.125,0.010
'18:01.739',0.175,-0.010
'18:01.742',0.215,-0.025
'18:01.744',0.245,-0.055
'18:01.747',0.265,-0.080
'18:01.750',0.255,-0.100
'18:01.753',0.250,-0.110
'18:01.756',0.230,-0.105
'18:01.758',0.240,-0.115
'18:01.761',0.270,-0.115
'18:01.764',0.295,-0.135
'18:01.767',0.300,-0.150
'18:01.769',0.305,-0.160
'18:01.772',0.320,-0.150
'18:01.775',0.345,-0.140
'18:01.778',0.355,-0.160
'18:01.781',0.370,-0.170
'18:01.783',0.380,-0.190
'18:01.786',0.395,-0.210
'18:01.789',0.405,-0.200
'18:01.792',0.420,-0.210
'18:01.794',0.435,-0.215
'18:01.797',0.445,-0.230
'18:01.800',0.440,-0.225
'18:01.803',0.460,-0.240
'18:01.806',0.485,-0.235
'18:01.808',0.490,-0.235
'18:01.811',0.525,-0.235
'18:01.814',0.540,-0.255
'18:01.817',0.555,-0.275
'18:01.819',0.555,-0.280
'18:01.822',0.560,-0.270
'18:01.825',0.575,-0.270
'18:01.828',0.590,-0.275
'18:01.831',0.600,-0.280
'18:01.833',0.600,-0.290
'18:01.836',0.615,-0.300
'18:01.839',0.625,-0.305
'18:01.842',0.645,-0.285
'18:01.844',0.660,-0.300
'18:01.847',0.665,-0.315
'18:01.850',0.665,-0.325
'18:01.853',0.670,-0.325
'18:01.856',0.690,-0.335
'18:01.858',0.700,-0.330
'18:01.861',0.700,-0.320
'18:01.864',0.710,-0.330
'18:01.867',0.690,-0.345
'18:01.869',0.675,-0.345
'18:01.872',0.675,-0.330
'18:01.875',0.680,-0.325
'18:01.878',0.690,-0.335
'18:01.881',0.700,-0.325
'18:01.883',0.695,-0.330
'18:01.886',0.675,-0.320
'18:01.889',0.685,-0.320
'18:01.892',0.675,-0.320
'18:01.894',0.660,-0.310
'18:01.897',0.645,-0.325
'18:01.900',0.620,-0.315
'18:01.903',0.605,-0.310
'18:01.906',0.595,-0.295
'18:01.908',0.590,-0.290
'18:01.911',0.570,-0.280
'18:01.914',0.545,-0.275
'18:01.917',0.520,-0.275
'18:01.919',0.485,-0.260
'18:01.922',0.470,-0.245
'18:01.925',0.465,-0.220
'18:01.928',0.445,-0.205
'18:01.931',0.415,-0.215
'18:01.933',0.395,-0.220
'18:01.936',0.370,-0.215
'18:01.939',0.355,-0.195
'18:01.942',0.340,-0.170
'18:01.944',0.320,-0.165
'18:01.947',0.290,-0.150
'18:01.950',0.260,-0.150
'18:01.953',0.235,-0.135
'18:01.956',0.225,-0.135
'18:01.958',0.210,-0.105
'18:01.961',0.200,-0.105
'18:01.964',0.180,-0.085
'18:01.967',0.155,-0.100
'18:01.969',0.120,-0.080
'18:01.972',0.095,-0.050
'18:01.975',0.100,-0.040
'18:01.978',0.090,-0.040
'18:01.981',0.080,-0.025
'18:01.983',0.070,-0.030
'18:01.986',0.050,-0.015
'18:01.989',0.045,-0.010
'18:01.992',0.040,0.005
'18:01.994',0.025,0.025
'18:01.997',0.000,0.020
'18:02.000',0.000,0.030
'18:02.003',-0.015,0.035
'18:02.006',-0.030,0.055
'18:02.008',-0.045,0.070
'18:02.011',-0.040,0.060
'18:02.014',-0.065,0.065
'18:02.017',-0.050,0.055
'18:02.019',-0.055,0.060
'18:02.022',-0.045,0.065
'18:02.025',-0.055,0.080
'18:02.028',-0.065,0.085
'18:02.031',-0.065,0.070
'18:02.033',-0.070,0.075
'18:02.036',-0.085,0.075
'18:02.039',-0.070,0.090
'18:02.042',-0.070,0.100
'18:02.044',-0.060,0.095
'18:02.047',-0.075,0.085
'18:02.050',-0.080,0.080
'18:02.053',-0.085,0.080
'18:02.056',-0.095,0.085
'18:02.058',-0.090,0.100
'18:02.061',-0.080,0.100
'18:02.064',-0.075,0.095
'18:02.067',-0.095,0.095
'18:02.069',-0.100,0.090
'18:02.072',-0.110,0.085
'18:02.075',-0.105,0.090
'18:02.078',-0.100,0.105
'18:02.081',-0.085,0.090
'18:02.083',-0.100,0.075
'18:02.086',-0.115,0.080
'18:02.089',-0.125,0.100
'18:02.092',-0.115,0.115
'18:02.094',-0.115,0.115
'18:02.097',-0.100,0.095
'18:02.100',-0.110,0.075
'18:02.103',-0.120,0.075
'18:02.106',-0.115,0.090
'18:02.108',-0.110,0.100
'18:02.111',-0.095,0.105
'18:02.114',-0.100,0.105
'18:02.117',-0.100,0.085
'18:02.119',-0.125,0.090
'18:02.122',-0.130,0.090
'18:02.125',-0.125,0.095
'18:02.128',-0.120,0.085
'18:02.131',-0.115,0.100
'18:02.133',-0.120,0.095
'18:02.136',-0.125,0.095
'18:02.139',-0.125,0.110
'18:02.142',-0.115,0.110
'18:02.144',-0.110,0.110
'18:02.147',-0.125,0.095
'18:02.150',-0.140,0.090
'18:02.153',-0.160,0.090
'18:02.156',-0.180,0.105
'18:02.158',-0.160,0.115
'18:02.161',-0.140,0.120
'18:02.164',-0.135,0.105
'18:02.167',-0.130,0.085
'18:02.169',-0.135,0.095
'18:02.172',-0.120,0.100
'18:02.175',-0.135,0.110
'18:02.178',-0.140,0.115
'18:02.181',-0.160,0.110
'18:02.183',-0.165,0.105
'18:02.186',-0.175,0.095
'18:02.189',-0.165,0.100
'18:02.192',-0.150,0.110
'18:02.194',-0.130,0.110
'18:02.197',-0.135,0.105
'18:02.200',-0.130,0.095
'18:02.203',-0.145,0.090
'18:02.206',-0.150,0.100
'18:02.208',-0.155,0.115
'18:02.211',-0.160,0.115
'18:02.214',-0.165,0.110
'18:02.217',-0.170,0.090
'18:02.219',-0.165,0.095
'18:02.222',-0.130,0.095
'18:02.225',-0.135,0.115
'18:02.228',-0.130,0.125
'18:02.231',-0.145,0.125
'18:02.233',-0.160,0.110
'18:02.236',-0.180,0.105
'18:02.239',-0.185,0.115
'18:02.242',-0.170,0.115
'18:02.244',-0.150,0.105
'18:02.247',-0.160,0.095
'18:02.250',-0.175,0.085
'18:02.253',-0.185,0.090
'18:02.256',-0.195,0.100
'18:02.258',-0.185,0.115
'18:02.261',-0.155,0.110
'18:02.264',-0.155,0.110
'18:02.267',-0.160,0.095
'18:02.269',-0.155,0.085
'18:02.272',-0.155,0.105
'18:02.275',-0.160,0.115
'18:02.278',-0.155,0.110
'18:02.281',-0.155,0.110
'18:02.283',-0.150,0.095
'18:02.286',-0.150,0.095
'18:02.289',-0.140,0.100
'18:02.292',-0.125,0.120
'18:02.294',-0.125,0.110
'18:02.297',-0.125,0.105
'18:02.300',-0.160,0.105
'18:02.303',-0.165,0.100
'18:02.306',-0.165,0.110
'18:02.308',-0.155,0.115
'18:02.311',-0.155,0.105
'18:02.314',-0.155,0.115
'18:02.317',-0.175,0.095
'18:02.319',-0.195,0.100
'18:02.322',-0.190,0.110
'18:02.325',-0.170,0.125
'18:02.328',-0.155,0.120
'18:02.331',-0.150,0.115
'18:02.333',-0.160,0.105
'18:02.336',-0.160,0.100
'18:02.339',-0.155,0.110
'18:02.342',-0.140,0.115
'18:02.344',-0.130,0.110
'18:02.347',-0.130,0.105
'18:02.350',-0.140,0.105
'18:02.353',-0.145,0.105
'18:02.356',-0.140,0.110
'18:02.358',-0.125,0.115
'18:02.361',-0.100,0.120
'18:02.364',-0.100,0.120
'18:02.367',-0.115,0.120
'18:02.369',-0.115,0.135
'18:02.372',-0.115,0.145
'18:02.375',-0.090,0.145
'18:02.378',-0.085,0.135
'18:02.381',-0.075,0.130
'18:02.383',-0.075,0.120
'18:02.386',-0.085,0.115
'18:02.389',-0.085,0.115
'18:02.392',-0.095,0.115
'18:02.394',-0.110,0.110
'18:02.397',-0.125,0.105
'18:02.400',-0.120,0.105
'18:02.403',-0.125,0.090
'18:02.406',-0.115,0.115
'18:02.408',-0.120,0.105
'18:02.411',-0.120,0.115
'18:02.414',-0.140,0.115
'18:02.417',-0.145,0.090
'18:02.419',-0.155,0.105
'18:02.422',-0.150,0.095
'18:02.425',-0.155,0.090
