'Elapsed time','MLII','V1'
'7:00.461',-0.265,0.110
'7:00.464',-0.245,0.115
'7:00.467',-0.245,0.095
'7:00.469',-0.255,0.080
'7:00.472',-0.270,0.080
'7:00.475',-0.255,0.095
'7:00.478',-0.240,0.095
'7:00.481',-0.240,0.090
'7:00.483',-0.240,0.080
'7:00.486',-0.245,0.075
'7:00.489',-0.245,0.070
'7:00.492',-0.230,0.075
'7:00.494',-0.230,0.090
'7:00.497',-0.225,0.080
'7:00.500',-0.225,0.070
'7:00.503',-0.240,0.060
'7:00.506',-0.235,0.060
'7:00.508',-0.240,0.070
'7:00.511',-0.200,0.080
'7:00.514',-0.165,0.075
'7:00.517',-0.125,0.065
'7:00.519',-0.055,0.055
'7:00.522',0.115,0.045
'7:00.525',0.450,0.060
'7:00.528',0.855,0.060
'7:00.531',1.130,0.035
'7:00.533',1.105,-0.005
'7:00.536',0.890,-0.065
'7:00.539',0.725,-0.160
'7:00.542',0.665,-0.325
'7:00.544',0.645,-0.585
'7:00.547',0.610,-0.805
'7:00.550',0.515,-0.840
'7:00.553',0.415,-0.740
'7:00.556',0.300,-0.640
'7:00.558',0.180,-0.595
'7:00.561',0.060,-0.555
'7:00.564',-0.055,-0.565
'7:00.567',-0.185,-0.565
'7:00.569',-0.325,-0.550
'7:00.572',-0.455,-0.550
'7:00.575',-0.585,-0.545
'7:00.578',-0.700,-0.540
'7:00.581',-0.850,-0.525
'7:00.583',-1.015,-0.550
'7:00.586',-1.195,-0.580
'7:00.589',-1.360,-0.590
'7:00.592',-1.490,-0.580
'7:00.594',-1.605,-0.570
'7:00.597',-1.695,-0.585
'7:00.600',-1.785,-0.595
'7:00.603',-1.865,-0.600
'7:00.606',-1.925,-0.610
'7:00.608',-1.950,-0.600
'7:00.611',-1.950,-0.600
'7:00.614',-1.930,-0.590
'7:00.617',-1.915,-0.605
'7:00.619',-1.895,-0.630
'7:00.622',-1.860,-0.650
'7:00.625',-1.790,-0.650
'7:00.628',-1.705,-0.645
'7:00.631',-1.580,-0.665
'7:00.633',-1.455,-0.685
'7:00.636',-1.335,-0.705
'7:00.639',-1.210,-0.705
'7:00.642',-1.045,-0.680
'7:00.644',-0.945,-0.645
'7:00.647',-0.885,-0.625
'7:00.650',-0.845,-0.600
'7:00.653',-0.820,-0.585
'7:00.656',-0.765,-0.555
'7:00.658',-0.705,-0.515
'7:00.661',-0.610,-0.470
'7:00.664',-0.535,-0.425
'7:00.667',-0.485,-0.385
'7:00.669',-0.440,-0.355
'7:00.672',-0.380,-0.305
'7:00.675',-0.310,-0.265
'7:00.678',-0.220,-0.220
'7:00.681',-0.140,-0.190
'7:00.683',-0.075,-0.150
'7:00.686',-0.050,-0.100
'7:00.689',-0.025,-0.050
'7:00.692',0.005,-0.010
'7:00.694',0.045,0.025
'7:00.697',0.080,0.060
'7:00.700',0.085,0.095
'7:00.703',0.095,0.120
'7:00.706',0.105,0.155
'7:00.708',0.115,0.175
'7:00.711',0.160,0.205
'7:00.714',0.175,0.220
'7:00.717',0.175,0.210
'7:00.719',0.170,0.210
'7:00.722',0.165,0.225
'7:00.725',0.180,0.220
'7:00.728',0.205,0.230
'7:00.731',0.225,0.240
'7:00.733',0.240,0.235
'7:00.736',0.240,0.240
'7:00.739',0.210,0.235
'7:00.742',0.245,0.235
'7:00.744',0.270,0.240
'7:00.747',0.305,0.245
'7:00.750',0.315,0.255
'7:00.753',0.300,0.255
'7:00.756',0.310,0.265
'7:00.758',0.325,0.290
'7:00.761',0.350,0.305
'7:00.764',0.345,0.305
'7:00.767',0.355,0.295
'7:00.769',0.350,0.295
'7:00.772',0.355,0.295
'7:00.775',0.375,0.315
'7:00.778',0.410,0.335
'7:00.781',0.440,0.335
'7:00.783',0.445,0.320
'7:00.786',0.430,0.320
'7:00.789',0.445,0.330
'7:00.792',0.490,0.345
'7:00.794',0.525,0.360
'7:00.797',0.535,0.365
'7:00.800',0.560,0.355
'7:00.803',0.580,0.345
'7:00.806',0.585,0.350
'7:00.808',0.610,0.365
'7:00.811',0.655,0.380
'7:00.814',0.670,0.375
'7:00.817',0.695,0.380
'7:00.819',0.690,0.385
'7:00.822',0.715,0.390
'7:00.825',0.755,0.405
'7:00.828',0.790,0.415
'7:00.831',0.820,0.410
'7:00.833',0.825,0.410
'7:00.836',0.840,0.420
'7:00.839',0.850,0.420
'7:00.842',0.895,0.440
'7:00.844',0.910,0.450
'7:00.847',0.915,0.450
'7:00.850',0.925,0.455
'7:00.853',0.895,0.445
'7:00.856',0.900,0.460
'7:00.858',0.900,0.480
'7:00.861',0.910,0.490
'7:00.864',0.920,0.410
'7:00.867',0.900,0.475
'7:00.869',0.905,0.430
'7:00.872',0.890,0.460
'7:00.875',0.890,0.480
'7:00.878',0.870,0.500
'7:00.881',0.865,0.480
'7:00.883',0.820,0.500
'7:00.886',0.785,0.505
'7:00.889',0.755,0.505
'7:00.892',0.745,0.455
'7:00.894',0.725,0.520
'7:00.897',0.675,0.515
'7:00.900',0.615,0.500
'7:00.903',0.555,0.495
'7:00.906',0.505,0.495
'7:00.908',0.470,0.495
'7:00.911',0.440,0.505
'7:00.914',0.405,0.490
'7:00.917',0.350,0.460
'7:00.919',0.325,0.440
'7:00.922',0.275,0.435
'7:00.925',0.255,0.370
'7:00.928',0.220,0.420
'7:00.931',0.205,0.405
'7:00.933',0.150,0.395
'7:00.936',0.100,0.355
'7:00.939',0.065,0.365
'7:00.942',0.030,0.300
'7:00.944',0.000,0.280
'7:00.947',-0.015,0.255
'7:00.950',-0.065,0.225
'7:00.953',-0.110,0.190
'7:00.956',-0.130,0.180
'7:00.958',-0.145,0.195
'7:00.961',-0.140,0.210
'7:00.964',-0.155,0.200
'7:00.967',-0.185,0.195
'7:00.969',-0.210,0.180
'7:00.972',-0.225,0.185
'7:00.975',-0.250,0.180
'7:00.978',-0.220,0.180
'7:00.981',-0.220,0.175
'7:00.983',-0.230,0.165
'7:00.986',-0.260,0.155
'7:00.989',-0.275,0.155
'7:00.992',-0.290,0.160
'7:00.994',-0.285,0.175
'7:00.997',-0.245,0.165
'7:01.000',-0.240,0.155
'7:01.003',-0.250,0.145
'7:01.006',-0.265,0.145
'7:01.008',-0.275,0.155
'7:01.011',-0.260,0.180
'7:01.014',-0.245,0.185
'7:01.017',-0.250,0.180
'7:01.019',-0.285,0.180
'7:01.022',-0.310,0.185
'7:01.025',-0.285,0.195
'7:01.028',-0.265,0.195
'7:01.031',-0.255,0.185
'7:01.033',-0.280,0.175
'7:01.036',-0.280,0.160
'7:01.039',-0.285,0.180
'7:01.042',-0.275,0.180
'7:01.044',-0.265,0.190
'7:01.047',-0.260,0.190
'7:01.050',-0.260,0.175
'7:01.053',-0.275,0.155
'7:01.056',-0.300,0.150
'7:01.058',-0.300,0.155
'7:01.061',-0.290,0.165
'7:01.064',-0.280,0.170
'7:01.067',-0.305,0.165
'7:01.069',-0.285,0.155
'7:01.072',-0.290,0.165
'7:01.075',-0.290,0.165
'7:01.078',-0.280,0.170
'7:01.081',-0.275,0.170
'7:01.083',-0.270,0.165
'7:01.086',-0.300,0.165
'7:01.089',-0.325,0.160
'7:01.092',-0.325,0.155
'7:01.094',-0.325,0.160
'7:01.097',-0.335,0.160
'7:01.100',-0.355,0.165
'7:01.103',-0.360,0.165
'7:01.106',-0.370,0.180
'7:01.108',-0.350,0.190
'7:01.111',-0.340,0.200
'7:01.114',-0.315,0.195
'7:01.117',-0.325,0.185
'7:01.119',-0.350,0.170
'7:01.122',-0.335,0.155
'7:01.125',-0.330,0.155
'7:01.128',-0.310,0.145
'7:01.131',-0.315,0.135
'7:01.133',-0.335,0.140
'7:01.136',-0.360,0.135
'7:01.139',-0.360,0.150
'7:01.142',-0.330,0.170
'7:01.144',-0.295,0.185
'7:01.147',-0.275,0.190
'7:01.150',-0.270,0.185
'7:01.153',-0.295,0.190
'7:01.156',-0.310,0.210
'7:01.158',-0.310,0.230
'7:01.161',-0.305,0.240
'7:01.164',-0.290,0.235
'7:01.167',-0.300,0.230
'7:01.169',-0.310,0.230
'7:01.172',-0.295,0.240
'7:01.175',-0.280,0.240
'7:01.178',-0.275,0.240
'7:01.181',-0.255,0.225
'7:01.183',-0.250,0.215
'7:01.186',-0.255,0.215
'7:01.189',-0.270,0.220
'7:01.192',-0.250,0.235
'7:01.194',-0.265,0.225
'7:01.197',-0.270,0.215
'7:01.200',-0.265,0.190
'7:01.203',-0.265,0.200
'7:01.206',-0.255,0.200
'7:01.208',-0.250,0.210
'7:01.211',-0.225,0.205
'7:01.214',-0.220,0.200
'7:01.217',-0.220,0.190
'7:01.219',-0.235,0.180
'7:01.222',-0.255,0.185
'7:01.225',-0.255,0.195
'7:01.228',-0.240,0.190
'7:01.231',-0.235,0.190
'7:01.233',-0.240,0.175
'7:01.236',-0.255,0.175
'7:01.239',-0.260,0.175
'7:01.242',-0.255,0.190
'7:01.244',-0.210,0.190
'7:01.247',-0.220,0.195
'7:01.250',-0.200,0.180
'7:01.253',-0.205,0.180
'7:01.256',-0.205,0.190
'7:01.258',-0.220,0.195
'7:01.261',-0.215,0.190
'7:01.264',-0.205,0.185
'7:01.267',-0.205,0.180
'7:01.269',-0.195,0.165
'7:01.272',-0.195,0.165
'7:01.275',-0.190,0.170
'7:01.278',-0.170,0.185
'7:01.281',-0.165,0.190
'7:01.283',-0.150,0.175
'7:01.286',-0.155,0.170
'7:01.289',-0.180,0.175
'7:01.292',-0.185,0.175
'7:01.294',-0.180,0.190
'7:01.297',-0.140,0.185
'7:01.300',-0.115,0.180
'7:01.303',-0.115,0.175
'7:01.306',-0.120,0.175
'7:01.308',-0.110,0.185
'7:01.311',-0.075,0.185
'7:01.314',-0.045,0.175
'7:01.317',-0.005,0.165
'7:01.319',0.075,0.155
'7:01.322',0.265,0.155
'7:01.325',0.640,0.155
'7:01.328',1.070,0.150
'7:01.331',1.355,0.125
'7:01.333',1.360,0.090
'7:01.336',1.190,0.050
'7:01.339',1.010,-0.010
'7:01.342',0.920,-0.110
'7:01.344',0.850,-0.270
'7:01.347',0.795,-0.450
'7:01.350',0.730,-0.590
'7:01.353',0.645,-0.630
'7:01.356',0.535,-0.550
'7:01.358',0.445,-0.465
'7:01.361',0.350,-0.420
'7:01.364',0.235,-0.430
'7:01.367',0.120,-0.360
'7:01.369',-0.010,-0.400
'7:01.372',-0.145,-0.395
'7:01.375',-0.275,-0.375
'7:01.378',-0.385,-0.385
'7:01.381',-0.515,-0.325
'7:01.383',-0.660,-0.400
'7:01.386',-0.805,-0.410
'7:01.389',-0.965,-0.350
'7:01.392',-1.110,-0.355
'7:01.394',-1.240,-0.345
'7:01.397',-1.330,-0.360
'7:01.400',-1.440,-0.350
'7:01.403',-1.540,-0.350
'7:01.406',-1.630,-0.355
'7:01.408',-1.700,-0.345
'7:01.411',-1.730,-0.340
'7:01.414',-1.765,-0.340
'7:01.417',-1.790,-0.345
'7:01.419',-1.785,-0.365
'7:01.422',-1.765,-0.365
'7:01.425',-1.715,-0.370
'7:01.428',-1.670,-0.370
'7:01.431',-1.615,-0.400
'7:01.433',-1.525,-0.425
'7:01.436',-1.420,-0.440
'7:01.439',-1.290,-0.445
'7:01.442',-1.140,-0.435
'7:01.444',-0.980,-0.420
'7:01.447',-0.860,-0.410
'7:01.450',-0.790,-0.395
'7:01.453',-0.755,-0.380
'7:01.456',-0.740,-0.350
'7:01.458',-0.665,-0.325
'7:01.461',-0.615,-0.300
'7:01.464',-0.560,-0.285
'7:01.467',-0.470,-0.255
'7:01.469',-0.410,-0.230
'7:01.472',-0.355,-0.190
'7:01.475',-0.280,-0.160
'7:01.478',-0.195,-0.115
'7:01.481',-0.130,-0.085
'7:01.483',-0.085,-0.060
'7:01.486',-0.050,-0.030
'7:01.489',-0.005,0.005
'7:01.492',0.040,0.040
'7:01.494',0.110,0.075
'7:01.497',0.140,0.110
'7:01.500',0.150,0.135
'7:01.503',0.145,0.140
'7:01.506',0.155,0.165
'7:01.508',0.170,0.190
'7:01.511',0.215,0.215
'7:01.514',0.225,0.220
'7:01.517',0.245,0.220
'7:01.519',0.240,0.210
'7:01.522',0.245,0.220
'7:01.525',0.260,0.245
'7:01.528',0.275,0.255
'7:01.531',0.285,0.260
'7:01.533',0.280,0.255
'7:01.536',0.295,0.265
'7:01.539',0.290,0.260
'7:01.542',0.290,0.275
'7:01.544',0.295,0.285
'7:01.547',0.300,0.285
'7:01.550',0.300,0.275
'7:01.553',0.310,0.275
'7:01.556',0.320,0.280
'7:01.558',0.335,0.290
'7:01.561',0.345,0.305
'7:01.564',0.360,0.310
'7:01.567',0.355,0.310
'7:01.569',0.355,0.295
'7:01.572',0.365,0.310
'7:01.575',0.395,0.310
'7:01.578',0.415,0.325
'7:01.581',0.435,0.325
'7:01.583',0.445,0.310
'7:01.586',0.455,0.310
'7:01.589',0.455,0.305
'7:01.592',0.485,0.320
'7:01.594',0.505,0.330
'7:01.597',0.530,0.330
'7:01.600',0.535,0.325
'7:01.603',0.530,0.320
'7:01.606',0.535,0.330
'7:01.608',0.570,0.340
'7:01.611',0.600,0.355
'7:01.614',0.635,0.355
'7:01.617',0.660,0.345
'7:01.619',0.650,0.335
'7:01.622',0.675,0.350
'7:01.625',0.700,0.365
'7:01.628',0.740,0.385
'7:01.631',0.770,0.385
'7:01.633',0.795,0.345
'7:01.636',0.810,0.340
'7:01.639',0.825,0.350
'7:01.642',0.855,0.360
'7:01.644',0.885,0.360
'7:01.647',0.910,0.360
'7:01.650',0.900,0.355
'7:01.653',0.900,0.350
'7:01.656',0.920,0.365
'7:01.658',0.935,0.375
'7:01.661',0.960,0.390
'7:01.664',0.970,0.395
'7:01.667',0.960,0.395
'7:01.669',0.965,0.395
'7:01.672',0.980,0.405
'7:01.675',1.000,0.410
'7:01.678',1.015,0.425
'7:01.681',1.005,0.420
'7:01.683',1.010,0.415
'7:01.686',0.980,0.410
'7:01.689',0.955,0.420
'7:01.692',0.925,0.430
'7:01.694',0.920,0.435
'7:01.697',0.905,0.435
'7:01.700',0.880,0.420
'7:01.703',0.840,0.420
'7:01.706',0.800,0.420
'7:01.708',0.770,0.410
'7:01.711',0.750,0.425
'7:01.714',0.740,0.410
'7:01.717',0.700,0.410
'7:01.719',0.660,0.400
'7:01.722',0.615,0.400
'7:01.725',0.575,0.395
'7:01.728',0.535,0.390
'7:01.731',0.510,0.380
'7:01.733',0.475,0.360
'7:01.736',0.425,0.345
'7:01.739',0.390,0.335
'7:01.742',0.360,0.340
'7:01.744',0.325,0.325
'7:01.747',0.295,0.315
'7:01.750',0.255,0.295
'7:01.753',0.210,0.275
'7:01.756',0.160,0.270
'7:01.758',0.140,0.265
'7:01.761',0.135,0.260
'7:01.764',0.095,0.255
'7:01.767',0.060,0.245
'7:01.769',0.025,0.225
'7:01.772',0.010,0.220
'7:01.775',-0.020,0.225
'7:01.778',-0.005,0.230
'7:01.781',0.005,0.220
'7:01.783',-0.005,0.205
'7:01.786',-0.025,0.195
'7:01.789',-0.045,0.190
'7:01.792',-0.065,0.195
'7:01.794',-0.070,0.200
'7:01.797',-0.065,0.195
'7:01.800',-0.075,0.185
'7:01.803',-0.085,0.185
'7:01.806',-0.100,0.185
'7:01.808',-0.100,0.195
'7:01.811',-0.070,0.200
'7:01.814',-0.080,0.200
'7:01.817',-0.075,0.195
'7:01.819',-0.090,0.195
'7:01.822',-0.100,0.195
'7:01.825',-0.090,0.195
'7:01.828',-0.070,0.200
'7:01.831',-0.070,0.200
'7:01.833',-0.090,0.180
'7:01.836',-0.090,0.180
'7:01.839',-0.110,0.180
'7:01.842',-0.100,0.180
'7:01.844',-0.085,0.190
'7:01.847',-0.085,0.185
'7:01.850',-0.095,0.185
'7:01.853',-0.115,0.165
'7:01.856',-0.120,0.165
'7:01.858',-0.135,0.170
'7:01.861',-0.130,0.180
'7:01.864',-0.130,0.175
'7:01.867',-0.135,0.165
'7:01.869',-0.145,0.165
'7:01.872',-0.150,0.170
'7:01.875',-0.140,0.170
'7:01.878',-0.115,0.175
'7:01.881',-0.120,0.170
'7:01.883',-0.120,0.165
'7:01.886',-0.135,0.155
'7:01.889',-0.145,0.165
'7:01.892',-0.145,0.165
'7:01.894',-0.145,0.180
'7:01.897',-0.135,0.175
'7:01.900',-0.160,0.165
'7:01.903',-0.165,0.160
'7:01.906',-0.190,0.160
'7:01.908',-0.185,0.165
'7:01.911',-0.170,0.165
'7:01.914',-0.175,0.165
'7:01.917',-0.170,0.160
'7:01.919',-0.175,0.160
'7:01.922',-0.175,0.160
'7:01.925',-0.165,0.170
'7:01.928',-0.155,0.175
'7:01.931',-0.140,0.175
'7:01.933',-0.145,0.170
'7:01.936',-0.175,0.165
'7:01.939',-0.185,0.165
'7:01.942',-0.185,0.180
'7:01.944',-0.170,0.180
'7:01.947',-0.170,0.185
'7:01.950',-0.175,0.180
'7:01.953',-0.200,0.170
'7:01.956',-0.200,0.175
'7:01.958',-0.190,0.175
'7:01.961',-0.180,0.190
'7:01.964',-0.180,0.185
'7:01.967',-0.175,0.170
'7:01.969',-0.190,0.155
'7:01.972',-0.185,0.160
'7:01.975',-0.190,0.165
'7:01.978',-0.185,0.175
'7:01.981',-0.160,0.165
'7:01.983',-0.180,0.165
'7:01.986',-0.200,0.150
'7:01.989',-0.200,0.145
'7:01.992',-0.205,0.160
'7:01.994',-0.175,0.155
'7:01.997',-0.170,0.150
'7:02.000',-0.195,0.140
'7:02.003',-0.200,0.135
'7:02.006',-0.220,0.135
'7:02.008',-0.200,0.140
'7:02.011',-0.180,0.145
'7:02.014',-0.170,0.140
'7:02.017',-0.175,0.135
'7:02.019',-0.195,0.125
'7:02.022',-0.200,0.125
'7:02.025',-0.210,0.140
'7:02.028',-0.185,0.140
'7:02.031',-0.185,0.135
'7:02.033',-0.210,0.125
'7:02.036',-0.230,0.120
'7:02.039',-0.230,0.115
'7:02.042',-0.230,0.125
'7:02.044',-0.215,0.130
'7:02.047',-0.190,0.115
'7:02.050',-0.220,0.100
'7:02.053',-0.220,0.090
'7:02.056',-0.225,0.100
'7:02.058',-0.185,0.095
'7:02.061',-0.185,0.105
'7:02.064',-0.175,0.105
'7:02.067',-0.180,0.095
'7:02.069',-0.185,0.090
'7:02.072',-0.205,0.090
'7:02.075',-0.215,0.100
'7:02.078',-0.205,0.105
'7:02.081',-0.195,0.090
'7:02.083',-0.205,0.095
'7:02.086',-0.195,0.090
'7:02.089',-0.195,0.095
'7:02.092',-0.195,0.090
'7:02.094',-0.170,0.100
'7:02.097',-0.175,0.090
'7:02.100',-0.170,0.075
'7:02.103',-0.180,0.065
'7:02.106',-0.180,0.060
'7:02.108',-0.180,0.075
'7:02.111',-0.170,0.080
'7:02.114',-0.180,0.080
'7:02.117',-0.190,0.065
'7:02.119',-0.190,0.060
'7:02.122',-0.190,0.060
'7:02.125',-0.175,0.070
'7:02.128',-0.150,0.070
'7:02.131',-0.155,0.065
'7:02.133',-0.150,0.050
'7:02.136',-0.170,0.045
'7:02.139',-0.180,0.040
'7:02.142',-0.160,0.035
'7:02.144',-0.165,0.035
'7:02.147',-0.150,0.045
'7:02.150',-0.160,0.020
'7:02.153',-0.160,0.010
'7:02.156',-0.155,0.015
'7:02.158',-0.130,0.020
'7:02.161',-0.075,0.030
'7:02.164',-0.035,0.020
'7:02.167',0.035,0.015
'7:02.169',0.180,0.005
'7:02.172',0.440,0.005
'7:02.175',0.820,0.020
'7:02.178',1.140,0.010
'7:02.181',1.260,-0.010
'7:02.183',1.185,-0.035
'7:02.186',1.025,-0.055
'7:02.189',0.900,-0.100
'7:02.192',0.830,-0.165
'7:02.194',0.805,-0.270
'7:02.197',0.780,-0.430
'7:02.200',0.715,-0.620
'7:02.203',0.620,-0.740
'7:02.206',0.555,-0.740
'7:02.208',0.495,-0.645
'7:02.211',0.405,-0.580
'7:02.214',0.320,-0.550
'7:02.217',0.240,-0.535
'7:02.219',0.130,-0.525
'7:02.222',0.025,-0.510
'7:02.225',-0.055,-0.485
'7:02.228',-0.140,-0.460
'7:02.231',-0.270,-0.460
'7:02.233',-0.405,-0.460
'7:02.236',-0.560,-0.460
'7:02.239',-0.700,-0.470
'7:02.242',-0.835,-0.465
'7:02.244',-0.975,-0.460
'7:02.247',-1.100,-0.495
'7:02.250',-1.225,-0.480
'7:02.253',-1.330,-0.480
'7:02.256',-1.420,-0.485
'7:02.258',-1.505,-0.470
'7:02.261',-1.560,-0.465
'7:02.264',-1.610,-0.460
'7:02.267',-1.685,-0.465
'7:02.269',-1.745,-0.485
'7:02.272',-1.775,-0.485
'7:02.275',-1.775,-0.470
'7:02.278',-1.785,-0.470
'7:02.281',-1.775,-0.470
'7:02.283',-1.760,-0.485
'7:02.286',-1.740,-0.505
'7:02.289',-1.715,-0.515
'7:02.292',-1.680,-0.520
'7:02.294',-1.615,-0.530
'7:02.297',-1.530,-0.550
'7:02.300',-1.435,-0.570
'7:02.303',-1.310,-0.595
'7:02.306',-1.195,-0.595
'7:02.308',-1.070,-0.590
'7:02.311',-0.945,-0.575
'7:02.314',-0.870,-0.565
'7:02.317',-0.845,-0.550
'7:02.319',-0.820,-0.535
'7:02.322',-0.805,-0.525
'7:02.325',-0.780,-0.495
'7:02.328',-0.715,-0.480
'7:02.331',-0.670,-0.460
'7:02.333',-0.605,-0.450
'7:02.336',-0.560,-0.430
'7:02.339',-0.515,-0.410
'7:02.342',-0.455,-0.375
'7:02.344',-0.375,-0.345
'7:02.347',-0.320,-0.320
'7:02.350',-0.250,-0.295
'7:02.353',-0.205,-0.275
'7:02.356',-0.155,-0.235
'7:02.358',-0.110,-0.195
'7:02.361',-0.040,-0.160
'7:02.364',0.005,-0.130
'7:02.367',0.050,-0.110
'7:02.369',0.065,-0.085
'7:02.372',0.080,-0.060
'7:02.375',0.095,-0.020
'7:02.378',0.135,0.015
'7:02.381',0.140,0.030
'7:02.383',0.160,0.040
'7:02.386',0.165,0.050
'7:02.389',0.150,0.070
'7:02.392',0.175,0.090
'7:02.394',0.195,0.115
'7:02.397',0.195,0.105
'7:02.400',0.210,0.120
'7:02.403',0.200,0.115
'7:02.406',0.200,0.120
'7:02.408',0.210,0.135
'7:02.411',0.220,0.150
'7:02.414',0.230,0.150
'7:02.417',0.225,0.150
'7:02.419',0.220,0.150
'7:02.422',0.215,0.160
'7:02.425',0.250,0.165
'7:02.428',0.265,0.175
'7:02.431',0.285,0.175
'7:02.433',0.290,0.175
'7:02.436',0.290,0.170
'7:02.439',0.295,0.175
'7:02.442',0.300,0.190
'7:02.444',0.335,0.200
