'Elapsed time','MLII','V1'
'1:00.258',-0.035,0.045
'1:00.261',-0.035,0.015
'1:00.264',-0.015,0.015
'1:00.267',-0.025,0.015
'1:00.269',-0.050,0.020
'1:00.272',-0.040,0.010
'1:00.275',-0.035,0.030
'1:00.278',-0.025,0.045
'1:00.281',-0.060,0.035
'1:00.283',-0.120,0.010
'1:00.286',-0.180,0.000
'1:00.289',-0.210,0.025
'1:00.292',-0.190,0.025
'1:00.294',-0.140,0.015
'1:00.297',-0.125,0.025
'1:00.300',-0.110,0.035
'1:00.303',-0.115,0.020
'1:00.306',-0.085,0.020
'1:00.308',-0.075,0.020
'1:00.311',-0.075,0.030
'1:00.314',-0.085,0.025
'1:00.317',-0.085,0.020
'1:00.319',-0.090,0.020
'1:00.322',-0.100,0.035
'1:00.325',-0.080,0.045
'1:00.328',-0.055,0.025
'1:00.331',-0.050,0.020
'1:00.333',-0.070,0.015
'1:00.336',-0.085,-0.010
'1:00.339',-0.120,0.000
'1:00.342',-0.125,0.010
'1:00.344',-0.110,0.035
'1:00.347',-0.085,0.035
'1:00.350',-0.065,0.000
'1:00.353',-0.100,-0.005
'1:00.356',-0.170,0.010
'1:00.358',-0.175,0.035
'1:00.361',-0.075,0.025
'1:00.364',0.025,0.030
'1:00.367',0.060,0.030
'1:00.369',0.020,0.030
'1:00.372',-0.050,0.015
'1:00.375',-0.135,0.020
'1:00.378',-0.190,0.040
'1:00.381',-0.220,0.040
'1:00.383',-0.195,0.020
'1:00.386',-0.140,0.035
'1:00.389',-0.105,0.055
'1:00.392',-0.095,0.045
'1:00.394',-0.135,0.045
'1:00.397',-0.205,0.035
'1:00.400',-0.260,0.050
'1:00.403',-0.270,0.050
'1:00.406',-0.225,0.035
'1:00.408',-0.175,0.050
'1:00.411',-0.140,0.075
'1:00.414',-0.130,0.065
'1:00.417',-0.130,0.040
'1:00.419',-0.130,0.025
'1:00.422',-0.130,0.040
'1:00.425',-0.130,0.045
'1:00.428',-0.125,0.055
'1:00.431',-0.120,0.055
'1:00.433',-0.110,0.060
'1:00.436',-0.075,0.055
'1:00.439',-0.030,0.040
'1:00.442',0.010,0.050
'1:00.444',-0.020,0.065
'1:00.447',-0.115,0.055
'1:00.450',-0.180,0.045
'1:00.453',-0.170,0.050
'1:00.456',-0.075,0.080
'1:00.458',-0.010,0.075
'1:00.461',-0.045,0.060
'1:00.464',-0.130,0.055
'1:00.467',-0.160,0.050
'1:00.469',-0.140,0.030
'1:00.472',-0.160,0.035
'1:00.475',-0.220,0.055
'1:00.478',-0.260,0.075
'1:00.481',-0.230,0.065
'1:00.483',-0.190,0.045
'1:00.486',-0.155,0.030
'1:00.489',-0.140,0.045
'1:00.492',-0.135,0.045
'1:00.494',-0.135,0.050
'1:00.497',-0.155,0.055
'1:00.500',-0.190,0.065
'1:00.503',-0.195,0.055
'1:00.506',-0.175,0.045
'1:00.508',-0.155,0.050
'1:00.511',-0.125,0.050
'1:00.514',-0.135,0.055
'1:00.517',-0.145,0.035
'1:00.519',-0.160,0.030
'1:00.522',-0.155,0.055
'1:00.525',-0.140,0.080
'1:00.528',-0.125,0.060
'1:00.531',-0.125,0.050
'1:00.533',-0.135,0.035
'1:00.536',-0.150,0.045
'1:00.539',-0.135,0.055
'1:00.542',-0.100,0.070
'1:00.544',-0.105,0.060
'1:00.547',-0.115,0.085
'1:00.550',-0.110,0.065
'1:00.553',-0.110,0.055
'1:00.556',-0.090,0.065
'1:00.558',-0.070,0.075
'1:00.561',-0.070,0.085
'1:00.564',-0.060,0.080
'1:00.567',-0.065,0.070
'1:00.569',-0.050,0.085
'1:00.572',0.000,0.090
'1:00.575',0.055,0.085
'1:00.578',0.090,0.075
'1:00.581',0.105,0.085
'1:00.583',0.050,0.075
'1:00.586',-0.030,0.060
'1:00.589',-0.110,0.065
'1:00.592',-0.180,0.080
'1:00.594',-0.185,0.080
'1:00.597',-0.140,0.060
'1:00.600',-0.100,0.050
'1:00.603',-0.095,0.035
'1:00.606',-0.130,0.040
'1:00.608',-0.190,0.050
'1:00.611',-0.205,0.060
'1:00.614',-0.195,0.055
'1:00.617',-0.175,0.070
'1:00.619',-0.150,0.050
'1:00.622',-0.145,0.050
'1:00.625',-0.140,0.070
'1:00.628',-0.120,0.070
'1:00.631',-0.105,0.060
'1:00.633',-0.080,0.045
'1:00.636',-0.035,0.050
'1:00.639',0.005,0.060
'1:00.642',0.050,0.100
'1:00.644',0.045,0.070
'1:00.647',-0.020,0.065
'1:00.650',-0.140,0.045
'1:00.653',-0.235,0.050
'1:00.656',-0.270,0.045
'1:00.658',-0.235,0.045
'1:00.661',-0.185,0.040
'1:00.664',-0.175,0.055
'1:00.667',-0.180,0.055
'1:00.669',-0.185,0.020
'1:00.672',-0.180,0.030
'1:00.675',-0.150,0.045
'1:00.678',-0.125,0.040
'1:00.681',-0.130,0.030
'1:00.683',-0.125,0.015
'1:00.686',-0.135,0.025
'1:00.689',-0.145,0.045
'1:00.692',-0.145,0.045
'1:00.694',-0.130,0.040
'1:00.697',-0.105,0.035
'1:00.700',-0.110,0.035
'1:00.703',-0.110,0.045
'1:00.706',-0.130,0.045
'1:00.708',-0.120,0.050
'1:00.711',-0.105,0.045
'1:00.714',-0.070,0.060
'1:00.717',-0.080,0.035
'1:00.719',-0.105,0.025
'1:00.722',-0.090,0.035
'1:00.725',-0.025,0.045
'1:00.728',0.070,0.040
'1:00.731',0.100,0.025
'1:00.733',0.150,0.015
'1:00.736',0.220,0.025
'1:00.739',0.315,0.045
'1:00.742',0.440,0.040
'1:00.744',0.550,0.040
'1:00.747',0.680,0.035
'1:00.750',0.820,0.050
'1:00.753',0.960,0.035
'1:00.756',1.090,0.030
'1:00.758',1.160,0.050
'1:00.761',1.140,0.060
'1:00.764',1.045,0.055
'1:00.767',0.925,0.025
'1:00.769',0.760,0.005
'1:00.772',0.500,0.035
'1:00.775',0.215,0.065
'1:00.778',-0.005,0.065
'1:00.781',-0.150,0.070
'1:00.783',-0.275,0.070
'1:00.786',-0.365,0.095
'1:00.789',-0.395,0.095
'1:00.792',-0.335,0.085
'1:00.794',-0.235,0.065
'1:00.797',-0.095,0.075
'1:00.800',0.035,0.060
'1:00.803',0.020,0.040
'1:00.806',-0.140,0.050
'1:00.808',-0.390,0.045
'1:00.811',-0.485,0.075
'1:00.814',-0.370,0.060
'1:00.817',-0.165,0.040
'1:00.819',-0.090,0.010
'1:00.822',-0.190,0.020
'1:00.825',-0.390,0.035
'1:00.828',-0.530,0.015
'1:00.831',-0.540,0.020
'1:00.833',-0.465,0.015
'1:00.836',-0.385,0.040
'1:00.839',-0.340,0.035
'1:00.842',-0.335,0.030
'1:00.844',-0.310,0.035
'1:00.847',-0.300,0.035
'1:00.850',-0.310,0.030
'1:00.853',-0.360,0.015
'1:00.856',-0.380,0.020
'1:00.858',-0.375,0.045
'1:00.861',-0.350,0.065
'1:00.864',-0.320,0.040
'1:00.867',-0.300,0.020
'1:00.869',-0.300,0.010
'1:00.872',-0.295,0.015
'1:00.875',-0.285,0.020
'1:00.878',-0.295,0.015
'1:00.881',-0.280,0.000
'1:00.883',-0.285,0.005
'1:00.886',-0.265,0.020
'1:00.889',-0.275,0.025
'1:00.892',-0.270,0.030
'1:00.894',-0.270,0.020
'1:00.897',-0.270,0.025
'1:00.900',-0.255,0.025
'1:00.903',-0.245,0.005
'1:00.906',-0.215,0.010
'1:00.908',-0.195,0.045
'1:00.911',-0.205,0.055
'1:00.914',-0.190,0.035
'1:00.917',-0.185,0.010
'1:00.919',-0.185,0.010
'1:00.922',-0.210,0.025
'1:00.925',-0.245,0.035
'1:00.928',-0.265,0.020
'1:00.931',-0.255,0.015
'1:00.933',-0.250,0.030
'1:00.936',-0.260,0.030
'1:00.939',-0.275,0.035
'1:00.942',-0.300,0.035
'1:00.944',-0.335,0.025
'1:00.947',-0.345,0.035
'1:00.950',-0.325,0.030
'1:00.953',-0.295,0.010
'1:00.956',-0.255,0.020
'1:00.958',-0.245,0.030
'1:00.961',-0.235,0.030
'1:00.964',-0.240,0.020
'1:00.967',-0.235,0.010
'1:00.969',-0.250,0.015
'1:00.972',-0.235,0.025
'1:00.975',-0.210,0.015
'1:00.978',-0.190,0.030
'1:00.981',-0.200,0.040
'1:00.983',-0.220,0.020
'1:00.986',-0.230,0.010
'1:00.989',-0.230,0.015
'1:00.992',-0.230,0.035
'1:00.994',-0.215,0.040
'1:00.997',-0.220,0.025
'1:01.000',-0.215,0.015
'1:01.003',-0.220,0.020
'1:01.006',-0.215,0.035
'1:01.008',-0.210,0.040
'1:01.011',-0.205,0.035
'1:01.014',-0.190,0.035
'1:01.017',-0.195,0.020
'1:01.019',-0.185,0.015
'1:01.022',-0.155,0.020
'1:01.025',-0.095,0.035
'1:01.028',-0.055,0.035
'1:01.031',-0.085,0.030
'1:01.033',-0.145,0.020
'1:01.036',-0.195,0.025
'1:01.039',-0.180,0.040
'1:01.042',-0.130,0.040
'1:01.044',-0.070,0.025
'1:01.047',-0.035,0.035
'1:01.050',-0.050,0.040
'1:01.053',-0.070,0.030
'1:01.056',-0.090,0.030
'1:01.058',-0.130,0.035
'1:01.061',-0.220,0.050
'1:01.064',-0.305,0.050
'1:01.067',-0.330,0.020
'1:01.069',-0.260,0.015
'1:01.072',-0.185,0.055
'1:01.075',-0.145,0.075
'1:01.078',-0.135,0.060
'1:01.081',-0.145,0.040
'1:01.083',-0.155,0.040
'1:01.086',-0.155,0.050
'1:01.089',-0.160,0.045
'1:01.092',-0.155,0.040
'1:01.094',-0.140,0.060
'1:01.097',-0.125,0.070
'1:01.100',-0.115,0.055
'1:01.103',-0.120,0.040
'1:01.106',-0.120,0.055
'1:01.108',-0.120,0.070
'1:01.111',-0.130,0.055
'1:01.114',-0.140,0.035
'1:01.117',-0.160,0.040
'1:01.119',-0.180,0.050
'1:01.122',-0.175,0.060
'1:01.125',-0.160,0.045
'1:01.128',-0.170,0.050
'1:01.131',-0.175,0.065
'1:01.133',-0.195,0.040
'1:01.136',-0.195,0.025
'1:01.139',-0.200,0.045
'1:01.142',-0.190,0.070
'1:01.144',-0.205,0.075
'1:01.147',-0.210,0.065
'1:01.150',-0.205,0.040
'1:01.153',-0.200,0.050
'1:01.156',-0.170,0.060
'1:01.158',-0.165,0.055
'1:01.161',-0.155,0.055
'1:01.164',-0.140,0.065
'1:01.167',-0.125,0.065
'1:01.169',-0.130,0.045
'1:01.172',-0.190,0.050
'1:01.175',-0.250,0.060
'1:01.178',-0.285,0.075
'1:01.181',-0.260,0.050
'1:01.183',-0.220,0.035
'1:01.186',-0.160,0.035
'1:01.189',-0.135,0.055
'1:01.192',-0.140,0.055
'1:01.194',-0.175,0.045
'1:01.197',-0.210,0.040
'1:01.200',-0.220,0.035
'1:01.203',-0.230,0.040
'1:01.206',-0.210,0.035
'1:01.208',-0.175,0.030
'1:01.211',-0.100,0.040
'1:01.214',-0.070,0.045
'1:01.217',-0.075,0.025
'1:01.219',-0.100,0.015
'1:01.222',-0.095,0.005
'1:01.225',-0.110,0.015
'1:01.228',-0.125,0.005
'1:01.231',-0.150,-0.020
'1:01.233',-0.180,-0.055
'1:01.236',-0.200,-0.060
'1:01.239',-0.235,-0.050
'1:01.242',-0.320,-0.070
'1:01.244',-0.470,-0.095
'1:01.247',-0.715,-0.095
'1:01.250',-1.070,-0.105
'1:01.253',-1.455,-0.110
'1:01.256',-1.800,-0.120
'1:01.258',-2.065,-0.085
'1:01.261',-2.200,-0.070
'1:01.264',-2.225,-0.065
'1:01.267',-2.210,-0.085
'1:01.269',-2.190,-0.080
'1:01.272',-2.155,-0.055
'1:01.275',-2.100,-0.030
'1:01.278',-2.020,-0.050
'1:01.281',-1.925,-0.035
'1:01.283',-1.840,-0.015
'1:01.286',-1.735,-0.005
'1:01.289',-1.635,0.025
'1:01.292',-1.525,0.035
'1:01.294',-1.415,0.050
'1:01.297',-1.305,0.070
'1:01.300',-1.175,0.065
'1:01.303',-1.060,0.050
'1:01.306',-0.975,0.040
'1:01.308',-0.920,0.080
'1:01.311',-0.865,0.090
'1:01.314',-0.855,0.085
'1:01.317',-0.845,0.050
'1:01.319',-0.800,0.045
'1:01.322',-0.720,0.055
'1:01.325',-0.630,0.070
'1:01.328',-0.565,0.065
'1:01.331',-0.530,0.040
'1:01.333',-0.510,0.035
'1:01.336',-0.490,0.060
'1:01.339',-0.450,0.050
'1:01.342',-0.405,0.045
'1:01.344',-0.325,0.055
'1:01.347',-0.250,0.065
'1:01.350',-0.205,0.075
'1:01.353',-0.160,0.050
'1:01.356',-0.110,0.045
'1:01.358',-0.035,0.085
'1:01.361',0.050,0.095
'1:01.364',0.110,0.090
'1:01.367',0.115,0.075
'1:01.369',0.080,0.065
'1:01.372',0.080,0.095
'1:01.375',0.115,0.110
'1:01.378',0.165,0.090
'1:01.381',0.230,0.080
'1:01.383',0.230,0.090
'1:01.386',0.235,0.095
'1:01.389',0.240,0.090
'1:01.392',0.260,0.095
'1:01.394',0.280,0.090
'1:01.397',0.295,0.100
'1:01.400',0.295,0.100
'1:01.403',0.295,0.080
'1:01.406',0.315,0.085
'1:01.408',0.335,0.105
'1:01.411',0.365,0.115
'1:01.414',0.380,0.120
'1:01.417',0.395,0.095
'1:01.419',0.390,0.085
'1:01.422',0.400,0.110
'1:01.425',0.400,0.110
'1:01.428',0.435,0.100
'1:01.431',0.480,0.090
'1:01.433',0.520,0.105
'1:01.436',0.530,0.115
'1:01.439',0.530,0.115
'1:01.442',0.515,0.115
'1:01.444',0.505,0.110
'1:01.447',0.490,0.125
'1:01.450',0.515,0.120
'1:01.453',0.515,0.095
'1:01.456',0.540,0.100
'1:01.458',0.560,0.110
'1:01.461',0.580,0.135
'1:01.464',0.590,0.140
'1:01.467',0.595,0.115
'1:01.469',0.595,0.105
'1:01.472',0.620,0.120
'1:01.475',0.635,0.135
'1:01.478',0.640,0.130
'1:01.481',0.620,0.100
'1:01.483',0.625,0.090
'1:01.486',0.645,0.105
'1:01.489',0.685,0.120
'1:01.492',0.715,0.120
'1:01.494',0.725,0.115
'1:01.497',0.705,0.110
'1:01.500',0.650,0.095
'1:01.503',0.605,0.095
'1:01.506',0.595,0.105
'1:01.508',0.605,0.100
'1:01.511',0.605,0.105
'1:01.514',0.585,0.100
'1:01.517',0.535,0.085
'1:01.519',0.485,0.070
'1:01.522',0.475,0.095
'1:01.525',0.485,0.110
'1:01.528',0.525,0.100
'1:01.531',0.505,0.075
'1:01.533',0.480,0.055
'1:01.536',0.445,0.065
'1:01.539',0.425,0.075
'1:01.542',0.400,0.090
'1:01.544',0.395,0.090
'1:01.547',0.375,0.080
'1:01.550',0.345,0.070
'1:01.553',0.290,0.065
'1:01.556',0.260,0.060
'1:01.558',0.245,0.060
'1:01.561',0.250,0.065
'1:01.564',0.245,0.065
'1:01.567',0.220,0.065
'1:01.569',0.195,0.040
'1:01.572',0.170,0.050
'1:01.575',0.150,0.065
'1:01.578',0.140,0.070
'1:01.581',0.120,0.065
'1:01.583',0.110,0.045
'1:01.586',0.085,0.030
'1:01.589',0.050,0.045
'1:01.592',0.025,0.055
'1:01.594',0.010,0.045
'1:01.597',0.000,0.025
'1:01.600',-0.005,0.035
'1:01.603',-0.025,0.050
'1:01.606',-0.055,0.050
'1:01.608',-0.075,0.045
'1:01.611',-0.115,0.035
'1:01.614',-0.105,0.040
'1:01.617',-0.095,0.040
'1:01.619',-0.095,0.035
'1:01.622',-0.090,0.040
'1:01.625',-0.070,0.060
'1:01.628',-0.015,0.060
'1:01.631',-0.015,0.055
'1:01.633',-0.035,0.035
'1:01.636',-0.105,0.020
'1:01.639',-0.140,0.045
'1:01.642',-0.155,0.055
'1:01.644',-0.170,0.055
'1:01.647',-0.190,0.055
'1:01.650',-0.225,0.040
'1:01.653',-0.250,0.035
'1:01.656',-0.260,0.055
'1:01.658',-0.255,0.065
'1:01.661',-0.225,0.040
'1:01.664',-0.210,0.045
'1:01.667',-0.205,0.050
'1:01.669',-0.215,0.050
'1:01.672',-0.200,0.050
'1:01.675',-0.190,0.060
'1:01.678',-0.190,0.060
'1:01.681',-0.205,0.065
'1:01.683',-0.215,0.060
'1:01.686',-0.215,0.045
'1:01.689',-0.215,0.045
'1:01.692',-0.205,0.050
'1:01.694',-0.190,0.055
'1:01.697',-0.190,0.070
'1:01.700',-0.205,0.055
'1:01.703',-0.225,0.045
'1:01.706',-0.230,0.040
'1:01.708',-0.230,0.045
'1:01.711',-0.220,0.065
'1:01.714',-0.220,0.060
'1:01.717',-0.225,0.035
'1:01.719',-0.240,0.025
'1:01.722',-0.235,0.035
'1:01.725',-0.215,0.065
'1:01.728',-0.160,0.050
'1:01.731',-0.170,0.050
'1:01.733',-0.195,0.040
'1:01.736',-0.230,0.050
'1:01.739',-0.240,0.060
'1:01.742',-0.230,0.050
'1:01.744',-0.220,0.040
'1:01.747',-0.220,0.050
'1:01.750',-0.240,0.060
'1:01.753',-0.270,0.045
'1:01.756',-0.285,0.040
'1:01.758',-0.260,0.045
'1:01.761',-0.250,0.065
'1:01.764',-0.265,0.065
'1:01.767',-0.270,0.045
'1:01.769',-0.275,0.025
'1:01.772',-0.275,0.025
'1:01.775',-0.260,0.060
'1:01.778',-0.270,0.060
'1:01.781',-0.265,0.050
'1:01.783',-0.270,0.050
'1:01.786',-0.270,0.040
'1:01.789',-0.255,0.060
'1:01.792',-0.245,0.065
'1:01.794',-0.235,0.050
'1:01.797',-0.250,0.040
'1:01.800',-0.270,0.030
'1:01.803',-0.285,0.050
'1:01.806',-0.275,0.055
'1:01.808',-0.270,0.045
'1:01.811',-0.265,0.050
'1:01.814',-0.250,0.070
'1:01.817',-0.245,0.070
'1:01.819',-0.245,0.045
'1:01.822',-0.250,0.030
'1:01.825',-0.250,0.050
'1:01.828',-0.245,0.065
'1:01.831',-0.265,0.055
'1:01.833',-0.270,0.030
'1:01.836',-0.285,0.015
'1:01.839',-0.285,0.030
'1:01.842',-0.280,0.060
'1:01.844',-0.280,0.070
'1:01.847',-0.285,0.055
'1:01.850',-0.280,0.035
'1:01.853',-0.300,0.030
'1:01.856',-0.285,0.055
'1:01.858',-0.290,0.060
'1:01.861',-0.280,0.060
'1:01.864',-0.285,0.050
'1:01.867',-0.265,0.050
'1:01.869',-0.270,0.055
'1:01.872',-0.260,0.055
'1:01.875',-0.240,0.045
'1:01.878',-0.230,0.040
'1:01.881',-0.225,0.065
'1:01.883',-0.245,0.060
'1:01.886',-0.275,0.045
'1:01.889',-0.285,0.045
'1:01.892',-0.280,0.060
'1:01.894',-0.275,0.070
'1:01.897',-0.280,0.065
'1:01.900',-0.295,0.035
'1:01.903',-0.310,0.030
'1:01.906',-0.300,0.045
'1:01.908',-0.285,0.070
'1:01.911',-0.280,0.060
'1:01.914',-0.275,0.045
'1:01.917',-0.285,0.045
'1:01.919',-0.295,0.060
'1:01.922',-0.285,0.065
'1:01.925',-0.295,0.070
'1:01.928',-0.290,0.050
'1:01.931',-0.305,0.045
'1:01.933',-0.305,0.055
'1:01.936',-0.300,0.055
'1:01.939',-0.275,0.055
'1:01.942',-0.260,0.070
'1:01.944',-0.260,0.075
'1:01.947',-0.260,0.075
'1:01.950',-0.270,0.060
'1:01.953',-0.270,0.040
'1:01.956',-0.255,0.045
'1:01.958',-0.230,0.060
'1:01.961',-0.215,0.075
'1:01.964',-0.215,0.055
'1:01.967',-0.235,0.040
'1:01.969',-0.265,0.055
'1:01.972',-0.275,0.070
'1:01.975',-0.270,0.050
'1:01.978',-0.245,0.045
'1:01.981',-0.245,0.050
'1:01.983',-0.265,0.050
'1:01.986',-0.280,0.055
'1:01.989',-0.270,0.050
'1:01.992',-0.245,0.075
'1:01.994',-0.225,0.080
'1:01.997',-0.210,0.070
'1:02.000',-0.240,0.060
'1:02.003',-0.235,0.045
'1:02.006',-0.245,0.040
'1:02.008',-0.225,0.060
'1:02.011',-0.215,0.055
'1:02.014',-0.225,0.050
'1:02.017',-0.240,0.055
'1:02.019',-0.280,0.055
'1:02.022',-0.280,0.065
'1:02.025',-0.295,0.050
'1:02.028',-0.270,0.040
'1:02.031',-0.265,0.045
'1:02.033',-0.250,0.060
'1:02.036',-0.255,0.040
'1:02.039',-0.250,0.040
'1:02.042',-0.245,0.065
'1:02.044',-0.240,0.070
'1:02.047',-0.230,0.060
'1:02.050',-0.245,0.045
'1:02.053',-0.255,0.030
'1:02.056',-0.260,0.035
'1:02.058',-0.245,0.050
'1:02.061',-0.245,0.040
'1:02.064',-0.225,0.035
'1:02.067',-0.220,0.040
'1:02.069',-0.210,0.050
'1:02.072',-0.185,0.045
'1:02.075',-0.190,0.045
'1:02.078',-0.185,0.045
'1:02.081',-0.200,0.050
'1:02.083',-0.230,0.045
'1:02.086',-0.275,0.025
'1:02.089',-0.295,0.035
'1:02.092',-0.300,0.050
'1:02.094',-0.295,0.065
'1:02.097',-0.285,0.060
'1:02.100',-0.305,0.035
'1:02.103',-0.315,0.035
'1:02.106',-0.315,0.040
'1:02.108',-0.305,0.055
'1:02.111',-0.285,0.045
'1:02.114',-0.280,0.040
'1:02.117',-0.265,0.045
'1:02.119',-0.275,0.050
'1:02.122',-0.280,0.050
'1:02.125',-0.290,0.045
'1:02.128',-0.280,0.050
'1:02.131',-0.280,0.060
'1:02.133',-0.275,0.035
'1:02.136',-0.280,0.025
'1:02.139',-0.270,0.040
'1:02.142',-0.270,0.045
'1:02.144',-0.305,0.055
'1:02.147',-0.295,0.040
'1:02.150',-0.300,0.015
'1:02.153',-0.280,0.025
'1:02.156',-0.245,0.030
'1:02.158',-0.165,0.035
'1:02.161',-0.095,0.025
'1:02.164',-0.030,0.045
'1:02.167',0.050,0.045
'1:02.169',0.150,0.035
'1:02.172',0.245,0.025
'1:02.175',0.340,0.035
'1:02.178',0.450,0.045
'1:02.181',0.570,0.060
'1:02.183',0.700,0.050
'1:02.186',0.810,0.040
'1:02.189',0.930,0.045
'1:02.192',0.990,0.090
'1:02.194',0.970,0.065
'1:02.197',0.885,0.055
'1:02.200',0.745,0.040
'1:02.203',0.560,0.055
'1:02.206',0.270,0.065
'1:02.208',-0.095,0.090
'1:02.211',-0.360,0.110
'1:02.214',-0.520,0.125
'1:02.217',-0.595,0.115
'1:02.219',-0.605,0.095
'1:02.222',-0.575,0.090
'1:02.225',-0.510,0.110
'1:02.228',-0.470,0.110
'1:02.231',-0.460,0.085
'1:02.233',-0.465,0.060
'1:02.236',-0.460,0.075
'1:02.239',-0.455,0.110
'1:02.242',-0.460,0.100
'1:02.244',-0.450,0.075
'1:02.247',-0.455,0.070
'1:02.250',-0.445,0.055
'1:02.253',-0.450,0.060
'1:02.256',-0.445,0.045
'1:02.258',-0.420,0.050
'1:02.261',-0.410,0.065
'1:02.264',-0.400,0.060
'1:02.267',-0.390,0.040
'1:02.269',-0.385,0.020
'1:02.272',-0.365,0.030
'1:02.275',-0.355,0.060
'1:02.278',-0.350,0.045
'1:02.281',-0.350,0.050
'1:02.283',-0.355,0.040
'1:02.286',-0.350,0.045
'1:02.289',-0.340,0.065
'1:02.292',-0.325,0.050
'1:02.294',-0.320,0.030
'1:02.297',-0.325,0.035
'1:02.300',-0.320,0.040
'1:02.303',-0.330,0.025
'1:02.306',-0.345,0.035
'1:02.308',-0.340,0.030
'1:02.311',-0.335,0.065
'1:02.314',-0.350,0.055
'1:02.317',-0.355,0.020
'1:02.319',-0.360,0.010
'1:02.322',-0.345,0.030
'1:02.325',-0.335,0.040
'1:02.328',-0.325,0.035
'1:02.331',-0.335,0.030
'1:02.333',-0.325,0.020
'1:02.336',-0.325,0.035
'1:02.339',-0.315,0.035
'1:02.342',-0.305,0.035
'1:02.344',-0.300,0.025
'1:02.347',-0.295,0.040
'1:02.350',-0.300,0.015
'1:02.353',-0.300,0.010
'1:02.356',-0.285,0.025
'1:02.358',-0.270,0.050
'1:02.361',-0.260,0.060
'1:02.364',-0.255,0.030
'1:02.367',-0.265,0.015
'1:02.369',-0.250,0.010
'1:02.372',-0.250,0.030
'1:02.375',-0.260,0.030
'1:02.378',-0.260,0.025
'1:02.381',-0.265,0.035
'1:02.383',-0.255,0.035
'1:02.386',-0.260,0.035
'1:02.389',-0.270,0.025
'1:02.392',-0.290,0.020
'1:02.394',-0.300,0.025
'1:02.397',-0.305,0.035
'1:02.400',-0.305,0.020
'1:02.403',-0.300,0.005
'1:02.406',-0.290,0.020
'1:02.408',-0.290,0.050
'1:02.411',-0.295,0.035
'1:02.414',-0.300,0.030
'1:02.417',-0.300,0.010
'1:02.419',-0.290,0.000
'1:02.422',-0.280,0.015
'1:02.425',-0.275,0.020
'1:02.428',-0.260,0.020
'1:02.431',-0.275,0.040
'1:02.433',-0.275,0.020
'1:02.436',-0.290,0.005
'1:02.439',-0.290,0.015
'1:02.442',-0.300,0.025
'1:02.444',-0.290,0.020
'1:02.447',-0.285,0.020
'1:02.450',-0.275,0.010
