'Elapsed time','MLII','V1'
'27:00.400',-0.345,0.085
'27:00.403',-0.310,0.080
'27:00.406',-0.290,0.070
'27:00.408',-0.305,0.065
'27:00.411',-0.315,0.080
'27:00.414',-0.275,0.100
'27:00.417',-0.250,0.120
'27:00.419',-0.225,0.120
'27:00.422',-0.235,0.110
'27:00.425',-0.225,0.105
'27:00.428',-0.235,0.105
'27:00.431',-0.230,0.110
'27:00.433',-0.215,0.135
'27:00.436',-0.185,0.130
'27:00.439',-0.180,0.090
'27:00.442',-0.190,0.080
'27:00.444',-0.195,0.065
'27:00.447',-0.165,0.075
'27:00.450',-0.145,0.085
'27:00.453',-0.110,0.080
'27:00.456',-0.105,0.060
'27:00.458',-0.100,0.035
'27:00.461',-0.090,0.030
'27:00.464',-0.075,0.035
'27:00.467',-0.055,0.045
'27:00.469',-0.020,0.035
'27:00.472',-0.025,0.030
'27:00.475',-0.020,0.025
'27:00.478',-0.020,0.005
'27:00.481',-0.025,0.030
'27:00.483',-0.010,0.040
'27:00.486',-0.005,0.040
'27:00.489',-0.015,0.015
'27:00.492',-0.065,0.005
'27:00.494',-0.080,0.015
'27:00.497',-0.095,0.035
'27:00.500',-0.075,0.040
'27:00.503',-0.105,0.050
'27:00.506',-0.120,0.030
'27:00.508',-0.125,0.025
'27:00.511',-0.145,0.020
'27:00.514',-0.150,0.050
'27:00.517',-0.160,0.060
'27:00.519',-0.140,0.060
'27:00.522',-0.145,0.060
'27:00.525',-0.170,0.015
'27:00.528',-0.185,0.025
'27:00.531',-0.185,0.050
'27:00.533',-0.165,0.055
'27:00.536',-0.150,0.070
'27:00.539',-0.180,0.060
'27:00.542',-0.190,0.065
'27:00.544',-0.190,0.080
'27:00.547',-0.185,0.105
'27:00.550',-0.160,0.125
'27:00.553',-0.165,0.140
'27:00.556',-0.165,0.125
'27:00.558',-0.170,0.125
'27:00.561',-0.170,0.150
'27:00.564',-0.195,0.165
'27:00.567',-0.195,0.180
'27:00.569',-0.160,0.175
'27:00.572',-0.145,0.175
'27:00.575',-0.170,0.170
'27:00.578',-0.195,0.175
'27:00.581',-0.235,0.185
'27:00.583',-0.225,0.200
'27:00.586',-0.205,0.195
'27:00.589',-0.235,0.190
'27:00.592',-0.235,0.175
'27:00.594',-0.260,0.190
'27:00.597',-0.235,0.180
'27:00.600',-0.215,0.195
'27:00.603',-0.205,0.185
'27:00.606',-0.215,0.165
'27:00.608',-0.250,0.135
'27:00.611',-0.245,0.130
'27:00.614',-0.220,0.140
'27:00.617',-0.210,0.155
'27:00.619',-0.200,0.145
'27:00.622',-0.210,0.140
'27:00.625',-0.215,0.115
'27:00.628',-0.220,0.090
'27:00.631',-0.200,0.115
'27:00.633',-0.185,0.125
'27:00.636',-0.185,0.130
'27:00.639',-0.190,0.110
'27:00.642',-0.185,0.085
'27:00.644',-0.200,0.090
'27:00.647',-0.195,0.105
'27:00.650',-0.185,0.115
'27:00.653',-0.185,0.115
'27:00.656',-0.175,0.100
'27:00.658',-0.180,0.075
'27:00.661',-0.210,0.095
'27:00.664',-0.215,0.090
'27:00.667',-0.210,0.100
'27:00.669',-0.185,0.095
'27:00.672',-0.200,0.085
'27:00.675',-0.225,0.070
'27:00.678',-0.250,0.060
'27:00.681',-0.235,0.075
'27:00.683',-0.220,0.080
'27:00.686',-0.200,0.085
'27:00.689',-0.225,0.060
'27:00.692',-0.230,0.035
'27:00.694',-0.220,0.030
'27:00.697',-0.195,0.045
'27:00.700',-0.175,0.055
'27:00.703',-0.175,0.035
'27:00.706',-0.195,0.015
'27:00.708',-0.205,0.000
'27:00.711',-0.205,-0.010
'27:00.714',-0.215,0.015
'27:00.717',-0.220,0.040
'27:00.719',-0.185,0.035
'27:00.722',-0.185,0.040
'27:00.725',-0.210,0.025
'27:00.728',-0.220,0.045
'27:00.731',-0.230,0.080
'27:00.733',-0.200,0.100
'27:00.736',-0.175,0.100
'27:00.739',-0.185,0.100
'27:00.742',-0.195,0.075
'27:00.744',-0.205,0.095
'27:00.747',-0.205,0.120
'27:00.750',-0.195,0.125
'27:00.753',-0.175,0.120
'27:00.756',-0.195,0.100
'27:00.758',-0.220,0.085
'27:00.761',-0.230,0.100
'27:00.764',-0.215,0.110
'27:00.767',-0.205,0.120
'27:00.769',-0.205,0.110
'27:00.772',-0.205,0.115
'27:00.775',-0.200,0.095
'27:00.778',-0.200,0.095
'27:00.781',-0.195,0.095
'27:00.783',-0.185,0.120
'27:00.786',-0.165,0.105
'27:00.789',-0.155,0.090
'27:00.792',-0.170,0.075
'27:00.794',-0.180,0.085
'27:00.797',-0.175,0.100
'27:00.800',-0.155,0.110
'27:00.803',-0.125,0.120
'27:00.806',-0.130,0.100
'27:00.808',-0.150,0.085
'27:00.811',-0.165,0.085
'27:00.814',-0.150,0.095
'27:00.817',-0.140,0.105
'27:00.819',-0.130,0.105
'27:00.822',-0.140,0.100
'27:00.825',-0.150,0.080
'27:00.828',-0.145,0.085
'27:00.831',-0.155,0.095
'27:00.833',-0.140,0.115
'27:00.836',-0.135,0.115
'27:00.839',-0.140,0.085
'27:00.842',-0.155,0.080
'27:00.844',-0.170,0.100
'27:00.847',-0.165,0.110
'27:00.850',-0.160,0.135
'27:00.853',-0.145,0.130
'27:00.856',-0.145,0.125
'27:00.858',-0.145,0.130
'27:00.861',-0.105,0.140
'27:00.864',-0.025,0.175
'27:00.867',0.045,0.215
'27:00.869',0.090,0.245
'27:00.872',0.155,0.245
'27:00.875',0.250,0.250
'27:00.878',0.335,0.255
'27:00.881',0.385,0.275
'27:00.883',0.410,0.300
'27:00.886',0.440,0.255
'27:00.889',0.435,0.195
'27:00.892',0.435,0.115
'27:00.894',0.475,0.045
'27:00.897',0.560,-0.010
'27:00.900',0.645,-0.100
'27:00.903',0.690,-0.215
'27:00.906',0.740,-0.315
'27:00.908',0.785,-0.415
'27:00.911',0.850,-0.465
'27:00.914',0.865,-0.475
'27:00.917',0.845,-0.505
'27:00.919',0.815,-0.510
'27:00.922',0.730,-0.530
'27:00.925',0.620,-0.525
'27:00.928',0.520,-0.505
'27:00.931',0.405,-0.440
'27:00.933',0.275,-0.380
'27:00.936',0.120,-0.325
'27:00.939',-0.030,-0.280
'27:00.942',-0.150,-0.235
'27:00.944',-0.220,-0.170
'27:00.947',-0.240,-0.130
'27:00.950',-0.240,-0.070
'27:00.953',-0.230,-0.035
'27:00.956',-0.265,-0.015
'27:00.958',-0.285,-0.020
'27:00.961',-0.300,0.000
'27:00.964',-0.335,0.035
'27:00.967',-0.315,0.070
'27:00.969',-0.335,0.065
'27:00.972',-0.335,0.080
'27:00.975',-0.360,0.055
'27:00.978',-0.400,0.080
'27:00.981',-0.410,0.090
'27:00.983',-0.405,0.120
'27:00.986',-0.395,0.125
'27:00.989',-0.410,0.115
'27:00.992',-0.425,0.105
'27:00.994',-0.430,0.125
'27:00.997',-0.425,0.155
'27:01.000',-0.425,0.165
'27:01.003',-0.425,0.165
'27:01.006',-0.415,0.145
'27:01.008',-0.420,0.145
'27:01.011',-0.455,0.135
'27:01.014',-0.455,0.160
'27:01.017',-0.415,0.175
'27:01.019',-0.405,0.170
'27:01.022',-0.405,0.155
'27:01.025',-0.410,0.140
'27:01.028',-0.415,0.105
'27:01.031',-0.390,0.140
'27:01.033',-0.385,0.135
'27:01.036',-0.375,0.130
'27:01.039',-0.385,0.105
'27:01.042',-0.385,0.105
'27:01.044',-0.380,0.090
'27:01.047',-0.365,0.105
'27:01.050',-0.340,0.120
'27:01.053',-0.315,0.110
'27:01.056',-0.290,0.085
'27:01.058',-0.295,0.065
'27:01.061',-0.290,0.075
'27:01.064',-0.275,0.080
'27:01.067',-0.245,0.105
'27:01.069',-0.225,0.100
'27:01.072',-0.215,0.095
'27:01.075',-0.225,0.080
'27:01.078',-0.205,0.090
'27:01.081',-0.175,0.110
'27:01.083',-0.150,0.120
'27:01.086',-0.130,0.120
'27:01.089',-0.120,0.115
'27:01.092',-0.105,0.115
'27:01.094',-0.100,0.115
'27:01.097',-0.090,0.125
'27:01.100',-0.070,0.130
'27:01.103',-0.030,0.145
'27:01.106',-0.025,0.140
'27:01.108',-0.025,0.130
'27:01.111',-0.020,0.130
'27:01.114',-0.010,0.150
'27:01.117',0.025,0.150
'27:01.119',0.045,0.150
'27:01.122',0.045,0.145
'27:01.125',0.020,0.140
'27:01.128',0.020,0.140
'27:01.131',0.055,0.160
'27:01.133',0.070,0.195
'27:01.136',0.075,0.195
'27:01.139',0.045,0.175
'27:01.142',0.050,0.170
'27:01.144',0.030,0.180
'27:01.147',0.035,0.190
'27:01.150',0.045,0.200
'27:01.153',0.050,0.195
'27:01.156',0.030,0.195
'27:01.158',0.025,0.170
'27:01.161',-0.010,0.170
'27:01.164',-0.015,0.180
'27:01.167',-0.010,0.190
'27:01.169',-0.020,0.175
'27:01.172',-0.050,0.155
'27:01.175',-0.040,0.135
'27:01.178',-0.070,0.125
'27:01.181',-0.070,0.135
'27:01.183',-0.075,0.130
'27:01.186',-0.080,0.135
'27:01.189',-0.080,0.105
'27:01.192',-0.090,0.095
'27:01.194',-0.100,0.080
'27:01.197',-0.120,0.100
'27:01.200',-0.115,0.105
'27:01.203',-0.100,0.095
'27:01.206',-0.090,0.090
'27:01.208',-0.130,0.060
'27:01.211',-0.170,0.075
'27:01.214',-0.170,0.095
'27:01.217',-0.135,0.085
'27:01.219',-0.135,0.085
'27:01.222',-0.150,0.055
'27:01.225',-0.165,0.070
'27:01.228',-0.150,0.070
'27:01.231',-0.150,0.075
'27:01.233',-0.120,0.100
'27:01.236',-0.105,0.090
'27:01.239',-0.125,0.095
'27:01.242',-0.130,0.065
'27:01.244',-0.130,0.085
'27:01.247',-0.130,0.085
'27:01.250',-0.110,0.095
'27:01.253',-0.090,0.095
'27:01.256',-0.075,0.075
'27:01.258',-0.105,0.085
'27:01.261',-0.115,0.085
'27:01.264',-0.120,0.095
'27:01.267',-0.105,0.125
'27:01.269',-0.080,0.105
'27:01.272',-0.100,0.110
'27:01.275',-0.110,0.095
'27:01.278',-0.100,0.110
'27:01.281',-0.080,0.120
'27:01.283',-0.070,0.135
'27:01.286',-0.085,0.150
'27:01.289',-0.095,0.135
'27:01.292',-0.110,0.120
'27:01.294',-0.100,0.120
'27:01.297',-0.115,0.140
'27:01.300',-0.095,0.165
'27:01.303',-0.080,0.165
'27:01.306',-0.080,0.135
'27:01.308',-0.090,0.130
'27:01.311',-0.105,0.115
'27:01.314',-0.100,0.145
'27:01.317',-0.070,0.140
'27:01.319',-0.055,0.130
'27:01.322',-0.080,0.110
'27:01.325',-0.090,0.080
'27:01.328',-0.085,0.085
'27:01.331',-0.095,0.075
'27:01.333',-0.090,0.100
'27:01.336',-0.095,0.075
'27:01.339',-0.100,0.050
'27:01.342',-0.115,0.025
'27:01.344',-0.125,0.030
'27:01.347',-0.135,0.015
'27:01.350',-0.130,0.035
'27:01.353',-0.130,0.015
'27:01.356',-0.155,-0.005
'27:01.358',-0.170,-0.035
'27:01.361',-0.180,-0.015
'27:01.364',-0.180,-0.020
'27:01.367',-0.160,0.000
'27:01.369',-0.160,-0.005
'27:01.372',-0.185,-0.005
'27:01.375',-0.200,-0.020
'27:01.378',-0.215,-0.010
'27:01.381',-0.210,0.000
'27:01.383',-0.200,0.025
'27:01.386',-0.190,0.025
'27:01.389',-0.185,0.025
'27:01.392',-0.220,0.005
'27:01.394',-0.215,0.000
'27:01.397',-0.200,0.030
'27:01.400',-0.190,0.050
'27:01.403',-0.165,0.040
'27:01.406',-0.200,0.035
'27:01.408',-0.195,0.025
'27:01.411',-0.180,0.025
'27:01.414',-0.180,0.045
'27:01.417',-0.175,0.075
'27:01.419',-0.170,0.065
'27:01.422',-0.170,0.055
'27:01.425',-0.190,0.040
'27:01.428',-0.200,0.050
'27:01.431',-0.185,0.075
'27:01.433',-0.170,0.080
'27:01.436',-0.170,0.085
'27:01.439',-0.180,0.075
'27:01.442',-0.195,0.070
'27:01.444',-0.210,0.075
'27:01.447',-0.195,0.105
'27:01.450',-0.190,0.115
'27:01.453',-0.180,0.120
'27:01.456',-0.175,0.105
'27:01.458',-0.175,0.080
'27:01.461',-0.200,0.075
'27:01.464',-0.195,0.090
'27:01.467',-0.180,0.095
'27:01.469',-0.170,0.070
'27:01.472',-0.170,0.060
'27:01.475',-0.185,0.050
'27:01.478',-0.220,0.045
'27:01.481',-0.195,0.050
'27:01.483',-0.205,0.065
'27:01.486',-0.190,0.065
'27:01.489',-0.210,0.050
'27:01.492',-0.200,0.035
'27:01.494',-0.205,0.025
'27:01.497',-0.200,0.025
'27:01.500',-0.180,0.025
'27:01.503',-0.170,0.005
'27:01.506',-0.185,-0.025
'27:01.508',-0.205,-0.055
'27:01.511',-0.200,-0.050
'27:01.514',-0.195,-0.045
'27:01.517',-0.190,-0.025
'27:01.519',-0.185,-0.035
'27:01.522',-0.200,-0.055
'27:01.525',-0.195,-0.055
'27:01.528',-0.190,-0.055
'27:01.531',-0.190,-0.045
'27:01.533',-0.175,-0.010
'27:01.536',-0.165,-0.015
'27:01.539',-0.160,-0.030
'27:01.542',-0.180,-0.025
'27:01.544',-0.210,-0.010
'27:01.547',-0.200,0.005
'27:01.550',-0.165,0.005
'27:01.553',-0.155,0.015
'27:01.556',-0.170,0.015
'27:01.558',-0.175,0.000
'27:01.561',-0.195,0.005
'27:01.564',-0.200,0.030
'27:01.567',-0.180,0.040
'27:01.569',-0.180,0.050
'27:01.572',-0.165,0.035
'27:01.575',-0.180,0.035
'27:01.578',-0.200,0.060
'27:01.581',-0.195,0.065
'27:01.583',-0.185,0.080
'27:01.586',-0.160,0.075
'27:01.589',-0.165,0.055
'27:01.592',-0.175,0.040
'27:01.594',-0.180,0.065
'27:01.597',-0.155,0.065
'27:01.600',-0.155,0.095
'27:01.603',-0.155,0.085
'27:01.606',-0.155,0.080
'27:01.608',-0.155,0.065
'27:01.611',-0.165,0.080
'27:01.614',-0.160,0.095
'27:01.617',-0.140,0.125
'27:01.619',-0.145,0.120
'27:01.622',-0.140,0.105
'27:01.625',-0.170,0.105
'27:01.628',-0.170,0.105
'27:01.631',-0.165,0.120
'27:01.633',-0.155,0.135
'27:01.636',-0.145,0.130
'27:01.639',-0.160,0.115
'27:01.642',-0.175,0.105
'27:01.644',-0.175,0.110
'27:01.647',-0.145,0.125
'27:01.650',-0.095,0.150
'27:01.653',-0.010,0.160
'27:01.656',0.075,0.175
'27:01.658',0.110,0.190
'27:01.661',0.135,0.220
'27:01.664',0.200,0.245
'27:01.667',0.320,0.280
'27:01.669',0.440,0.280
'27:01.672',0.515,0.265
'27:01.675',0.540,0.225
'27:01.678',0.560,0.190
'27:01.681',0.610,0.120
'27:01.683',0.640,0.070
'27:01.686',0.685,0.010
'27:01.689',0.735,-0.070
'27:01.692',0.810,-0.180
'27:01.694',0.900,-0.300
'27:01.697',0.960,-0.425
'27:01.700',0.960,-0.500
'27:01.703',0.965,-0.585
'27:01.706',1.015,-0.645
'27:01.708',1.070,-0.690
'27:01.711',1.045,-0.700
'27:01.714',0.970,-0.690
'27:01.717',0.940,-0.665
'27:01.719',0.850,-0.655
'27:01.722',0.745,-0.655
'27:01.725',0.620,-0.640
'27:01.728',0.500,-0.590
'27:01.731',0.370,-0.530
'27:01.733',0.215,-0.455
'27:01.736',0.065,-0.390
'27:01.739',-0.100,-0.340
'27:01.742',-0.230,-0.305
'27:01.744',-0.325,-0.220
'27:01.747',-0.375,-0.140
'27:01.750',-0.395,-0.075
'27:01.753',-0.395,-0.055
'27:01.756',-0.410,-0.045
'27:01.758',-0.435,-0.025
'27:01.761',-0.450,-0.010
'27:01.764',-0.465,0.020
'27:01.767',-0.465,0.045
'27:01.769',-0.470,0.065
'27:01.772',-0.480,0.045
'27:01.775',-0.505,0.030
'27:01.778',-0.530,0.045
'27:01.781',-0.540,0.065
'27:01.783',-0.535,0.090
'27:01.786',-0.520,0.095
'27:01.789',-0.490,0.090
'27:01.792',-0.515,0.060
'27:01.794',-0.535,0.080
'27:01.797',-0.540,0.065
'27:01.800',-0.510,0.065
'27:01.803',-0.500,0.060
'27:01.806',-0.540,0.050
'27:01.808',-0.535,0.020
'27:01.811',-0.550,0.030
'27:01.814',-0.540,0.055
'27:01.817',-0.540,0.065
'27:01.819',-0.530,0.060
'27:01.822',-0.510,0.045
'27:01.825',-0.510,0.035
'27:01.828',-0.525,0.015
'27:01.831',-0.525,0.055
'27:01.833',-0.515,0.060
'27:01.836',-0.465,0.040
'27:01.839',-0.470,0.015
'27:01.842',-0.490,0.000
'27:01.844',-0.495,0.015
'27:01.847',-0.470,0.025
'27:01.850',-0.425,0.040
'27:01.853',-0.410,0.045
'27:01.856',-0.415,0.030
'27:01.858',-0.420,0.025
'27:01.861',-0.410,0.025
'27:01.864',-0.390,0.050
'27:01.867',-0.360,0.060
'27:01.869',-0.355,0.075
'27:01.872',-0.345,0.060
'27:01.875',-0.330,0.040
'27:01.878',-0.340,0.070
'27:01.881',-0.345,0.095
'27:01.883',-0.315,0.105
'27:01.886',-0.280,0.100
'27:01.889',-0.280,0.100
'27:01.892',-0.285,0.095
'27:01.894',-0.265,0.085
'27:01.897',-0.245,0.115
'27:01.900',-0.215,0.130
'27:01.903',-0.200,0.125
'27:01.906',-0.180,0.130
'27:01.908',-0.160,0.120
'27:01.911',-0.165,0.115
'27:01.914',-0.165,0.140
'27:01.917',-0.155,0.155
'27:01.919',-0.110,0.150
'27:01.922',-0.100,0.135
'27:01.925',-0.115,0.115
'27:01.928',-0.115,0.120
'27:01.931',-0.090,0.125
'27:01.933',-0.065,0.130
'27:01.936',-0.050,0.105
'27:01.939',-0.040,0.090
'27:01.942',-0.040,0.060
'27:01.944',-0.050,0.045
'27:01.947',-0.060,0.075
'27:01.950',-0.045,0.065
'27:01.953',-0.035,0.050
'27:01.956',-0.045,0.055
'27:01.958',-0.065,0.030
'27:01.961',-0.095,0.030
'27:01.964',-0.105,0.050
'27:01.967',-0.095,0.040
'27:01.969',-0.115,0.050
'27:01.972',-0.145,0.030
'27:01.975',-0.165,0.015
'27:01.978',-0.170,0.020
'27:01.981',-0.175,0.040
'27:01.983',-0.170,0.065
'27:01.986',-0.175,0.045
'27:01.989',-0.180,0.050
'27:01.992',-0.195,0.035
'27:01.994',-0.230,0.050
'27:01.997',-0.220,0.065
'27:02.000',-0.210,0.085
'27:02.003',-0.200,0.090
'27:02.006',-0.230,0.075
'27:02.008',-0.255,0.075
'27:02.011',-0.270,0.085
'27:02.014',-0.235,0.110
'27:02.017',-0.235,0.130
'27:02.019',-0.245,0.125
'27:02.022',-0.255,0.125
'27:02.025',-0.270,0.135
'27:02.028',-0.285,0.145
'27:02.031',-0.300,0.155
'27:02.033',-0.275,0.170
'27:02.036',-0.265,0.175
'27:02.039',-0.285,0.175
'27:02.042',-0.295,0.155
'27:02.044',-0.320,0.155
'27:02.047',-0.315,0.170
'27:02.050',-0.310,0.185
'27:02.053',-0.315,0.170
'27:02.056',-0.355,0.150
'27:02.058',-0.370,0.140
'27:02.061',-0.375,0.155
'27:02.064',-0.370,0.165
'27:02.067',-0.365,0.200
'27:02.069',-0.350,0.180
'27:02.072',-0.345,0.175
'27:02.075',-0.365,0.170
'27:02.078',-0.375,0.175
'27:02.081',-0.350,0.185
'27:02.083',-0.330,0.195
'27:02.086',-0.300,0.180
'27:02.089',-0.310,0.155
'27:02.092',-0.305,0.130
'27:02.094',-0.305,0.125
'27:02.097',-0.305,0.140
'27:02.100',-0.290,0.150
'27:02.103',-0.270,0.140
'27:02.106',-0.270,0.105
'27:02.108',-0.285,0.070
'27:02.111',-0.295,0.080
'27:02.114',-0.285,0.085
'27:02.117',-0.265,0.085
'27:02.119',-0.270,0.085
'27:02.122',-0.265,0.075
'27:02.125',-0.280,0.055
'27:02.128',-0.285,0.055
'27:02.131',-0.280,0.080
'27:02.133',-0.270,0.090
'27:02.136',-0.265,0.090
'27:02.139',-0.270,0.070
'27:02.142',-0.285,0.075
'27:02.144',-0.295,0.070
'27:02.147',-0.295,0.075
'27:02.150',-0.280,0.100
'27:02.153',-0.270,0.110
'27:02.156',-0.290,0.080
'27:02.158',-0.310,0.080
'27:02.161',-0.315,0.085
'27:02.164',-0.315,0.105
'27:02.167',-0.290,0.110
'27:02.169',-0.285,0.110
'27:02.172',-0.300,0.115
'27:02.175',-0.300,0.085
'27:02.178',-0.305,0.095
'27:02.181',-0.310,0.105
'27:02.183',-0.310,0.120
'27:02.186',-0.320,0.110
'27:02.189',-0.320,0.100
'27:02.192',-0.335,0.090
'27:02.194',-0.380,0.080
'27:02.197',-0.410,0.105
'27:02.200',-0.385,0.120
'27:02.203',-0.375,0.110
'27:02.206',-0.385,0.105
'27:02.208',-0.420,0.110
'27:02.211',-0.435,0.115
'27:02.214',-0.420,0.125
'27:02.217',-0.390,0.150
'27:02.219',-0.385,0.150
'27:02.222',-0.410,0.135
'27:02.225',-0.415,0.135
'27:02.228',-0.425,0.150
'27:02.231',-0.405,0.170
'27:02.233',-0.375,0.185
'27:02.236',-0.360,0.170
'27:02.239',-0.375,0.135
'27:02.242',-0.390,0.120
'27:02.244',-0.385,0.120
'27:02.247',-0.390,0.135
'27:02.250',-0.390,0.130
'27:02.253',-0.385,0.120
'27:02.256',-0.380,0.115
'27:02.258',-0.370,0.100
'27:02.261',-0.385,0.095
'27:02.264',-0.405,0.105
'27:02.267',-0.370,0.110
'27:02.269',-0.360,0.090
'27:02.272',-0.375,0.085
'27:02.275',-0.395,0.030
'27:02.278',-0.405,0.025
'27:02.281',-0.385,0.030
'27:02.283',-0.380,0.035
'27:02.286',-0.375,0.035
'27:02.289',-0.395,0.030
'27:02.292',-0.395,0.020
'27:02.294',-0.375,0.035
'27:02.297',-0.390,0.030
'27:02.300',-0.385,0.050
'27:02.303',-0.355,0.050
'27:02.306',-0.355,0.040
'27:02.308',-0.360,0.025
'27:02.311',-0.390,0.055
'27:02.314',-0.400,0.065
'27:02.317',-0.375,0.085
'27:02.319',-0.370,0.095
'27:02.322',-0.380,0.095
'27:02.325',-0.395,0.090
'27:02.328',-0.405,0.110
'27:02.331',-0.410,0.120
'27:02.333',-0.395,0.130
'27:02.336',-0.410,0.135
'27:02.339',-0.425,0.140
'27:02.342',-0.440,0.115
'27:02.344',-0.460,0.140
'27:02.347',-0.480,0.170
'27:02.350',-0.475,0.180
'27:02.353',-0.475,0.165
'27:02.356',-0.490,0.175
'27:02.358',-0.515,0.170
'27:02.361',-0.520,0.175
'27:02.364',-0.515,0.185
'27:02.367',-0.495,0.190
'27:02.369',-0.490,0.200
'27:02.372',-0.505,0.180
'27:02.375',-0.515,0.165
'27:02.378',-0.515,0.175
'27:02.381',-0.520,0.175
'27:02.383',-0.505,0.180
'27:02.386',-0.490,0.180
'27:02.389',-0.495,0.170
'27:02.392',-0.515,0.160
'27:02.394',-0.535,0.145
'27:02.397',-0.535,0.155
'27:02.400',-0.520,0.175
'27:02.403',-0.500,0.150
'27:02.406',-0.515,0.145
'27:02.408',-0.525,0.110
'27:02.411',-0.535,0.105
'27:02.414',-0.535,0.110
'27:02.417',-0.540,0.140
