'Elapsed time','MLII','V1'
'14:00.328',-0.600,0.370
'14:00.331',-0.600,0.370
'14:00.333',-0.575,0.360
'14:00.336',-0.555,0.340
'14:00.339',-0.530,0.315
'14:00.342',-0.485,0.285
'14:00.344',-0.440,0.255
'14:00.347',-0.405,0.235
'14:00.350',-0.380,0.185
'14:00.353',-0.365,0.145
'14:00.356',-0.370,0.120
'14:00.358',-0.375,0.100
'14:00.361',-0.375,0.095
'14:00.364',-0.370,0.105
'14:00.367',-0.350,0.085
'14:00.369',-0.340,0.090
'14:00.372',-0.330,0.085
'14:00.375',-0.330,0.085
'14:00.378',-0.350,0.075
'14:00.381',-0.375,0.055
'14:00.383',-0.420,0.055
'14:00.386',-0.475,0.055
'14:00.389',-0.550,0.030
'14:00.392',-0.580,0.005
'14:00.394',-0.635,-0.010
'14:00.397',-0.665,-0.030
'14:00.400',-0.695,-0.025
'14:00.403',-0.700,-0.025
'14:00.406',-0.710,-0.010
'14:00.408',-0.695,-0.010
'14:00.411',-0.685,-0.010
'14:00.414',-0.665,-0.005
'14:00.417',-0.665,-0.020
'14:00.419',-0.655,-0.030
'14:00.422',-0.665,-0.045
'14:00.425',-0.670,-0.045
'14:00.428',-0.700,-0.060
'14:00.431',-0.695,-0.060
'14:00.433',-0.680,-0.050
'14:00.436',-0.670,-0.055
'14:00.439',-0.665,-0.040
'14:00.442',-0.665,-0.040
'14:00.444',-0.670,-0.035
'14:00.447',-0.670,-0.025
'14:00.450',-0.680,-0.005
'14:00.453',-0.670,0.015
'14:00.456',-0.675,0.060
'14:00.458',-0.680,0.100
'14:00.461',-0.705,0.140
'14:00.464',-0.730,0.160
'14:00.467',-0.760,0.130
'14:00.469',-0.735,0.030
'14:00.472',-0.665,-0.185
'14:00.475',-0.520,-0.470
'14:00.478',-0.285,-0.845
'14:00.481',0.030,-1.260
'14:00.483',0.435,-1.620
'14:00.486',0.895,-1.915
'14:00.489',1.400,-2.085
'14:00.492',1.825,-2.150
'14:00.494',2.125,-2.150
'14:00.497',2.185,-2.085
'14:00.500',2.010,-1.990
'14:00.503',1.670,-1.920
'14:00.506',1.225,-1.845
'14:00.508',0.725,-1.785
'14:00.511',0.265,-1.665
'14:00.514',-0.145,-1.450
'14:00.517',-0.475,-1.120
'14:00.519',-0.760,-0.765
'14:00.522',-0.985,-0.470
'14:00.525',-1.130,-0.285
'14:00.528',-1.185,-0.200
'14:00.531',-1.150,-0.175
'14:00.533',-1.060,-0.180
'14:00.536',-0.940,-0.205
'14:00.539',-0.845,-0.205
'14:00.542',-0.790,-0.175
'14:00.544',-0.785,-0.150
'14:00.547',-0.815,-0.130
'14:00.550',-0.860,-0.105
'14:00.553',-0.895,-0.110
'14:00.556',-0.925,-0.115
'14:00.558',-0.935,-0.100
'14:00.561',-0.950,-0.110
'14:00.564',-0.945,-0.095
'14:00.567',-0.925,-0.085
'14:00.569',-0.920,-0.055
'14:00.572',-0.915,-0.040
'14:00.575',-0.935,-0.025
'14:00.578',-0.950,-0.015
'14:00.581',-0.950,-0.025
'14:00.583',-0.960,-0.015
'14:00.586',-0.970,-0.005
'14:00.589',-0.970,0.005
'14:00.592',-0.975,0.015
'14:00.594',-1.000,0.020
'14:00.597',-1.005,0.035
'14:00.600',-1.025,0.035
'14:00.603',-1.025,0.045
'14:00.606',-1.020,0.060
'14:00.608',-1.015,0.070
'14:00.611',-0.990,0.100
'14:00.614',-0.995,0.105
'14:00.617',-0.985,0.130
'14:00.619',-0.990,0.130
'14:00.622',-1.000,0.135
'14:00.625',-1.000,0.145
'14:00.628',-0.985,0.145
'14:00.631',-0.985,0.165
'14:00.633',-0.960,0.185
'14:00.636',-0.935,0.205
'14:00.639',-0.910,0.230
'14:00.642',-0.895,0.245
'14:00.644',-0.885,0.260
'14:00.647',-0.865,0.265
'14:00.650',-0.850,0.275
'14:00.653',-0.820,0.270
'14:00.656',-0.805,0.275
'14:00.658',-0.775,0.290
'14:00.661',-0.755,0.300
'14:00.664',-0.740,0.310
'14:00.667',-0.725,0.325
'14:00.669',-0.685,0.340
'14:00.672',-0.645,0.345
'14:00.675',-0.610,0.355
'14:00.678',-0.555,0.385
'14:00.681',-0.530,0.385
'14:00.683',-0.490,0.390
'14:00.686',-0.455,0.405
'14:00.689',-0.440,0.395
'14:00.692',-0.415,0.385
'14:00.694',-0.385,0.370
'14:00.697',-0.340,0.355
'14:00.700',-0.295,0.345
'14:00.703',-0.275,0.370
'14:00.706',-0.245,0.370
'14:00.708',-0.215,0.390
'14:00.711',-0.200,0.385
'14:00.714',-0.155,0.380
'14:00.717',-0.130,0.345
'14:00.719',-0.090,0.335
'14:00.722',-0.060,0.310
'14:00.725',-0.035,0.300
'14:00.728',-0.015,0.290
'14:00.731',0.000,0.275
'14:00.733',0.005,0.275
'14:00.736',0.000,0.280
'14:00.739',0.020,0.260
'14:00.742',0.035,0.250
'14:00.744',0.065,0.245
'14:00.747',0.070,0.225
'14:00.750',0.065,0.230
'14:00.753',0.050,0.215
'14:00.756',0.030,0.205
'14:00.758',0.025,0.190
'14:00.761',0.010,0.165
'14:00.764',0.005,0.145
'14:00.767',0.000,0.135
'14:00.769',-0.015,0.135
'14:00.772',-0.020,0.135
'14:00.775',-0.030,0.135
'14:00.778',-0.050,0.135
'14:00.781',-0.075,0.120
'14:00.783',-0.095,0.115
'14:00.786',-0.125,0.120
'14:00.789',-0.140,0.090
'14:00.792',-0.165,0.090
'14:00.794',-0.190,0.090
'14:00.797',-0.220,0.100
'14:00.800',-0.260,0.120
'14:00.803',-0.280,0.130
'14:00.806',-0.300,0.140
'14:00.808',-0.320,0.145
'14:00.811',-0.325,0.145
'14:00.814',-0.350,0.165
'14:00.817',-0.365,0.175
'14:00.819',-0.400,0.185
'14:00.822',-0.435,0.200
'14:00.825',-0.470,0.195
'14:00.828',-0.490,0.205
'14:00.831',-0.495,0.205
'14:00.833',-0.520,0.210
'14:00.836',-0.540,0.230
'14:00.839',-0.535,0.265
'14:00.842',-0.540,0.300
'14:00.844',-0.540,0.340
'14:00.847',-0.545,0.360
'14:00.850',-0.535,0.380
'14:00.853',-0.535,0.400
'14:00.856',-0.540,0.405
'14:00.858',-0.535,0.440
'14:00.861',-0.560,0.430
'14:00.864',-0.550,0.435
'14:00.867',-0.540,0.420
'14:00.869',-0.525,0.405
'14:00.872',-0.495,0.380
'14:00.875',-0.455,0.365
'14:00.878',-0.415,0.340
'14:00.881',-0.385,0.295
'14:00.883',-0.370,0.260
'14:00.886',-0.365,0.230
'14:00.889',-0.355,0.195
'14:00.892',-0.360,0.170
'14:00.894',-0.345,0.145
'14:00.897',-0.335,0.140
'14:00.900',-0.315,0.135
'14:00.903',-0.315,0.120
'14:00.906',-0.295,0.135
'14:00.908',-0.305,0.130
'14:00.911',-0.325,0.135
'14:00.914',-0.355,0.120
'14:00.917',-0.405,0.115
'14:00.919',-0.445,0.095
'14:00.922',-0.500,0.080
'14:00.925',-0.545,0.065
'14:00.928',-0.595,0.045
'14:00.931',-0.640,0.045
'14:00.933',-0.670,0.040
'14:00.936',-0.690,0.045
'14:00.939',-0.685,0.050
'14:00.942',-0.685,0.050
'14:00.944',-0.660,0.060
'14:00.947',-0.630,0.055
'14:00.950',-0.635,0.045
'14:00.953',-0.635,0.025
'14:00.956',-0.655,0.005
'14:00.958',-0.675,0.005
'14:00.961',-0.700,0.005
'14:00.964',-0.700,0.005
'14:00.967',-0.695,0.025
'14:00.969',-0.680,0.035
'14:00.972',-0.665,0.030
'14:00.975',-0.650,0.020
'14:00.978',-0.640,0.020
'14:00.981',-0.660,0.015
'14:00.983',-0.650,0.005
'14:00.986',-0.640,0.015
'14:00.989',-0.650,0.015
'14:00.992',-0.640,0.025
'14:00.994',-0.655,0.030
'14:00.997',-0.665,0.055
'14:01.000',-0.675,0.095
'14:01.003',-0.695,0.140
'14:01.006',-0.705,0.175
'14:01.008',-0.735,0.200
'14:01.011',-0.720,0.165
'14:01.014',-0.695,0.040
'14:01.017',-0.605,-0.170
'14:01.019',-0.445,-0.475
'14:01.022',-0.245,-0.870
'14:01.025',0.055,-1.270
'14:01.028',0.400,-1.625
'14:01.031',0.825,-1.885
'14:01.033',1.295,-2.055
'14:01.036',1.730,-2.130
'14:01.039',2.075,-2.130
'14:01.042',2.230,-2.115
'14:01.044',2.185,-2.065
'14:01.047',1.940,-2.020
'14:01.050',1.605,-1.980
'14:01.053',1.195,-1.925
'14:01.056',0.755,-1.870
'14:01.058',0.345,-1.745
'14:01.061',-0.015,-1.520
'14:01.064',-0.335,-1.175
'14:01.067',-0.620,-0.775
'14:01.069',-0.870,-0.440
'14:01.072',-1.035,-0.215
'14:01.075',-1.115,-0.115
'14:01.078',-1.105,-0.090
'14:01.081',-1.020,-0.120
'14:01.083',-0.910,-0.145
'14:01.086',-0.815,-0.160
'14:01.089',-0.760,-0.150
'14:01.092',-0.745,-0.140
'14:01.094',-0.775,-0.130
'14:01.097',-0.825,-0.115
'14:01.100',-0.860,-0.090
'14:01.103',-0.885,-0.065
'14:01.106',-0.905,-0.065
'14:01.108',-0.895,-0.045
'14:01.111',-0.870,-0.040
'14:01.114',-0.840,-0.030
'14:01.117',-0.845,-0.020
'14:01.119',-0.840,-0.020
'14:01.122',-0.840,-0.045
'14:01.125',-0.880,-0.035
'14:01.128',-0.895,-0.045
'14:01.131',-0.925,-0.025
'14:01.133',-0.930,0.000
'14:01.136',-0.925,0.020
'14:01.139',-0.915,0.030
'14:01.142',-0.920,0.050
'14:01.144',-0.910,0.075
'14:01.147',-0.895,0.070
'14:01.150',-0.905,0.070
'14:01.153',-0.895,0.075
'14:01.156',-0.895,0.085
'14:01.158',-0.880,0.085
'14:01.161',-0.865,0.085
'14:01.164',-0.855,0.095
'14:01.167',-0.860,0.105
'14:01.169',-0.870,0.130
'14:01.172',-0.865,0.140
'14:01.175',-0.860,0.155
'14:01.178',-0.860,0.175
'14:01.181',-0.840,0.190
'14:01.183',-0.820,0.215
'14:01.186',-0.790,0.230
'14:01.189',-0.765,0.230
'14:01.192',-0.745,0.245
'14:01.194',-0.735,0.255
'14:01.197',-0.715,0.250
'14:01.200',-0.705,0.280
'14:01.203',-0.660,0.300
'14:01.206',-0.630,0.325
'14:01.208',-0.580,0.345
'14:01.211',-0.540,0.380
'14:01.214',-0.510,0.385
'14:01.217',-0.485,0.395
'14:01.219',-0.465,0.390
'14:01.222',-0.430,0.390
'14:01.225',-0.405,0.390
'14:01.228',-0.365,0.405
'14:01.231',-0.325,0.415
'14:01.233',-0.295,0.415
'14:01.236',-0.260,0.435
'14:01.239',-0.220,0.445
'14:01.242',-0.190,0.455
'14:01.244',-0.140,0.455
'14:01.247',-0.095,0.450
'14:01.250',-0.045,0.455
'14:01.253',-0.005,0.460
'14:01.256',0.015,0.460
'14:01.258',0.030,0.450
'14:01.261',0.050,0.420
'14:01.264',0.060,0.410
'14:01.267',0.080,0.385
'14:01.269',0.110,0.380
'14:01.272',0.130,0.370
'14:01.275',0.155,0.370
'14:01.278',0.180,0.365
'14:01.281',0.195,0.365
'14:01.283',0.205,0.345
'14:01.286',0.220,0.315
'14:01.289',0.225,0.285
'14:01.292',0.225,0.275
'14:01.294',0.230,0.255
'14:01.297',0.215,0.255
'14:01.300',0.200,0.270
'14:01.303',0.180,0.255
'14:01.306',0.150,0.240
'14:01.308',0.130,0.230
'14:01.311',0.120,0.225
'14:01.314',0.095,0.220
'14:01.317',0.110,0.190
'14:01.319',0.090,0.170
'14:01.322',0.055,0.160
'14:01.325',0.040,0.150
'14:01.328',0.005,0.130
'14:01.331',-0.005,0.130
'14:01.333',-0.025,0.100
'14:01.336',-0.030,0.110
'14:01.339',-0.040,0.125
'14:01.342',-0.060,0.130
'14:01.344',-0.085,0.150
'14:01.347',-0.110,0.145
'14:01.350',-0.140,0.145
'14:01.353',-0.170,0.120
'14:01.356',-0.190,0.110
'14:01.358',-0.190,0.110
'14:01.361',-0.215,0.100
'14:01.364',-0.230,0.120
'14:01.367',-0.255,0.155
'14:01.369',-0.310,0.180
'14:01.372',-0.345,0.205
'14:01.375',-0.385,0.215
'14:01.378',-0.395,0.230
'14:01.381',-0.415,0.225
'14:01.383',-0.425,0.240
'14:01.386',-0.450,0.235
'14:01.389',-0.470,0.250
'14:01.392',-0.485,0.245
'14:01.394',-0.500,0.240
'14:01.397',-0.515,0.245
'14:01.400',-0.520,0.240
'14:01.403',-0.510,0.250
'14:01.406',-0.505,0.260
'14:01.408',-0.500,0.285
'14:01.411',-0.505,0.310
'14:01.414',-0.500,0.335
'14:01.417',-0.525,0.365
'14:01.419',-0.520,0.380
'14:01.422',-0.520,0.400
'14:01.425',-0.515,0.415
'14:01.428',-0.495,0.410
'14:01.431',-0.485,0.405
'14:01.433',-0.470,0.390
'14:01.436',-0.450,0.355
'14:01.439',-0.430,0.360
'14:01.442',-0.410,0.350
'14:01.444',-0.360,0.340
'14:01.447',-0.325,0.310
'14:01.450',-0.285,0.275
'14:01.453',-0.255,0.230
'14:01.456',-0.255,0.200
'14:01.458',-0.235,0.160
'14:01.461',-0.230,0.140
'14:01.464',-0.225,0.125
'14:01.467',-0.225,0.135
'14:01.469',-0.215,0.125
'14:01.472',-0.230,0.100
'14:01.475',-0.235,0.095
'14:01.478',-0.295,0.090
'14:01.481',-0.345,0.085
'14:01.483',-0.410,0.075
'14:01.486',-0.480,0.070
'14:01.489',-0.515,0.055
'14:01.492',-0.540,0.045
'14:01.494',-0.570,0.025
'14:01.497',-0.570,0.020
'14:01.500',-0.575,0.030
'14:01.503',-0.560,0.025
'14:01.506',-0.560,0.025
'14:01.508',-0.565,0.020
'14:01.511',-0.555,0.025
'14:01.514',-0.555,0.005
'14:01.517',-0.550,-0.010
'14:01.519',-0.550,-0.020
'14:01.522',-0.545,-0.030
'14:01.525',-0.555,-0.015
'14:01.528',-0.565,-0.005
'14:01.531',-0.570,0.000
'14:01.533',-0.575,-0.010
'14:01.536',-0.570,0.000
'14:01.539',-0.570,0.010
'14:01.542',-0.555,0.010
'14:01.544',-0.545,0.030
'14:01.547',-0.545,0.045
'14:01.550',-0.545,0.060
'14:01.553',-0.550,0.095
'14:01.556',-0.550,0.140
'14:01.558',-0.575,0.170
'14:01.561',-0.595,0.195
'14:01.564',-0.595,0.135
'14:01.567',-0.575,-0.015
'14:01.569',-0.485,-0.280
'14:01.572',-0.320,-0.660
'14:01.575',-0.045,-1.075
'14:01.578',0.330,-1.460
'14:01.581',0.795,-1.770
'14:01.583',1.305,-1.945
'14:01.586',1.790,-2.020
'14:01.589',2.160,-2.010
'14:01.592',2.280,-1.970
'14:01.594',2.140,-1.905
'14:01.597',1.785,-1.830
'14:01.600',1.320,-1.735
'14:01.603',0.830,-1.645
'14:01.606',0.335,-1.510
'14:01.608',-0.135,-1.280
'14:01.611',-0.550,-0.995
'14:01.614',-0.890,-0.705
'14:01.617',-1.120,-0.465
'14:01.619',-1.240,-0.300
'14:01.622',-1.250,-0.220
'14:01.625',-1.165,-0.180
'14:01.628',-1.030,-0.165
'14:01.631',-0.905,-0.160
'14:01.633',-0.810,-0.140
'14:01.636',-0.760,-0.105
'14:01.639',-0.755,-0.075
'14:01.642',-0.785,-0.040
'14:01.644',-0.820,-0.020
'14:01.647',-0.850,-0.020
'14:01.650',-0.860,-0.020
'14:01.653',-0.875,-0.020
'14:01.656',-0.880,-0.025
'14:01.658',-0.880,-0.020
'14:01.661',-0.870,-0.020
'14:01.664',-0.870,-0.005
'14:01.667',-0.865,0.010
'14:01.669',-0.865,0.015
'14:01.672',-0.880,0.030
'14:01.675',-0.895,0.040
'14:01.678',-0.895,0.065
'14:01.681',-0.905,0.070
'14:01.683',-0.895,0.090
'14:01.686',-0.890,0.090
'14:01.689',-0.890,0.085
'14:01.692',-0.885,0.105
'14:01.694',-0.890,0.095
'14:01.697',-0.900,0.110
'14:01.700',-0.910,0.115
'14:01.703',-0.905,0.120
'14:01.706',-0.880,0.145
'14:01.708',-0.870,0.165
'14:01.711',-0.845,0.190
'14:01.714',-0.820,0.215
'14:01.717',-0.810,0.225
'14:01.719',-0.795,0.220
'14:01.722',-0.795,0.220
'14:01.725',-0.800,0.225
'14:01.728',-0.785,0.230
'14:01.731',-0.780,0.250
'14:01.733',-0.745,0.270
'14:01.736',-0.710,0.300
'14:01.739',-0.685,0.315
'14:01.742',-0.660,0.330
'14:01.744',-0.650,0.325
'14:01.747',-0.635,0.340
'14:01.750',-0.610,0.340
'14:01.753',-0.600,0.360
'14:01.756',-0.565,0.365
'14:01.758',-0.540,0.380
'14:01.761',-0.525,0.390
'14:01.764',-0.510,0.380
'14:01.767',-0.480,0.390
'14:01.769',-0.460,0.390
'14:01.772',-0.425,0.415
'14:01.775',-0.385,0.420
'14:01.778',-0.345,0.435
'14:01.781',-0.300,0.440
'14:01.783',-0.280,0.425
'14:01.786',-0.270,0.425
'14:01.789',-0.270,0.405
'14:01.792',-0.255,0.385
'14:01.794',-0.255,0.355
'14:01.797',-0.220,0.365
'14:01.800',-0.190,0.370
'14:01.803',-0.130,0.365
'14:01.806',-0.080,0.370
'14:01.808',-0.050,0.365
'14:01.811',-0.020,0.345
'14:01.814',0.005,0.320
'14:01.817',0.010,0.295
'14:01.819',0.035,0.270
'14:01.822',0.060,0.255
'14:01.825',0.080,0.235
'14:01.828',0.090,0.220
'14:01.831',0.105,0.215
'14:01.833',0.105,0.205
'14:01.836',0.100,0.185
'14:01.839',0.105,0.185
'14:01.842',0.110,0.180
'14:01.844',0.115,0.185
'14:01.847',0.115,0.180
'14:01.850',0.105,0.170
'14:01.853',0.085,0.155
'14:01.856',0.065,0.150
'14:01.858',0.035,0.115
'14:01.861',0.020,0.100
'14:01.864',0.000,0.095
'14:01.867',-0.015,0.090
'14:01.869',-0.035,0.105
'14:01.872',-0.045,0.125
'14:01.875',-0.065,0.135
'14:01.878',-0.100,0.150
'14:01.881',-0.140,0.145
'14:01.883',-0.165,0.140
'14:01.886',-0.190,0.125
'14:01.889',-0.185,0.130
'14:01.892',-0.215,0.130
'14:01.894',-0.235,0.135
'14:01.897',-0.280,0.150
'14:01.900',-0.310,0.180
'14:01.903',-0.340,0.185
'14:01.906',-0.360,0.205
'14:01.908',-0.375,0.200
'14:01.911',-0.380,0.205
'14:01.914',-0.395,0.225
'14:01.917',-0.410,0.245
'14:01.919',-0.435,0.250
'14:01.922',-0.465,0.255
'14:01.925',-0.490,0.255
'14:01.928',-0.515,0.245
'14:01.931',-0.540,0.235
'14:01.933',-0.545,0.235
'14:01.936',-0.550,0.245
'14:01.939',-0.555,0.250
'14:01.942',-0.540,0.275
'14:01.944',-0.545,0.290
'14:01.947',-0.565,0.300
'14:01.950',-0.560,0.290
'14:01.953',-0.565,0.295
'14:01.956',-0.565,0.290
'14:01.958',-0.560,0.295
'14:01.961',-0.565,0.310
'14:01.964',-0.555,0.325
'14:01.967',-0.555,0.365
'14:01.969',-0.545,0.405
'14:01.972',-0.550,0.445
'14:01.975',-0.550,0.455
'14:01.978',-0.550,0.480
'14:01.981',-0.530,0.495
'14:01.983',-0.500,0.470
'14:01.986',-0.475,0.445
'14:01.989',-0.455,0.425
'14:01.992',-0.425,0.415
'14:01.994',-0.415,0.385
'14:01.997',-0.395,0.360
'14:02.000',-0.400,0.340
'14:02.003',-0.360,0.325
'14:02.006',-0.330,0.295
'14:02.008',-0.300,0.285
'14:02.011',-0.275,0.265
'14:02.014',-0.255,0.255
'14:02.017',-0.240,0.225
'14:02.019',-0.245,0.220
'14:02.022',-0.250,0.195
'14:02.025',-0.270,0.180
'14:02.028',-0.290,0.160
'14:02.031',-0.300,0.135
'14:02.033',-0.345,0.130
'14:02.036',-0.400,0.130
'14:02.039',-0.460,0.130
'14:02.042',-0.505,0.125
'14:02.044',-0.535,0.115
'14:02.047',-0.555,0.095
'14:02.050',-0.565,0.085
'14:02.053',-0.575,0.085
'14:02.056',-0.590,0.060
'14:02.058',-0.595,0.045
'14:02.061',-0.610,0.040
'14:02.064',-0.615,0.040
'14:02.067',-0.620,0.055
'14:02.069',-0.610,0.040
'14:02.072',-0.605,0.030
'14:02.075',-0.590,0.035
'14:02.078',-0.580,0.040
'14:02.081',-0.570,0.050
'14:02.083',-0.580,0.050
'14:02.086',-0.585,0.065
'14:02.089',-0.595,0.040
'14:02.092',-0.585,0.045
'14:02.094',-0.595,0.035
'14:02.097',-0.595,0.015
'14:02.100',-0.590,0.010
'14:02.103',-0.585,0.035
'14:02.106',-0.585,0.055
'14:02.108',-0.585,0.090
'14:02.111',-0.590,0.145
'14:02.114',-0.625,0.190
'14:02.117',-0.615,0.230
'14:02.119',-0.635,0.210
'14:02.122',-0.620,0.115
'14:02.125',-0.580,-0.085
'14:02.128',-0.475,-0.400
'14:02.131',-0.275,-0.780
'14:02.133',0.015,-1.175
'14:02.136',0.405,-1.495
'14:02.139',0.865,-1.725
'14:02.142',1.365,-1.835
'14:02.144',1.840,-1.870
'14:02.147',2.205,-1.865
'14:02.150',2.390,-1.830
'14:02.153',2.330,-1.765
'14:02.156',2.065,-1.715
'14:02.158',1.650,-1.640
'14:02.161',1.160,-1.570
'14:02.164',0.610,-1.455
'14:02.167',0.105,-1.265
'14:02.169',-0.355,-1.015
'14:02.172',-0.720,-0.755
'14:02.175',-1.040,-0.530
'14:02.178',-1.225,-0.355
'14:02.181',-1.280,-0.240
'14:02.183',-1.250,-0.170
'14:02.186',-1.145,-0.145
'14:02.189',-1.030,-0.125
'14:02.192',-0.915,-0.115
'14:02.194',-0.830,-0.100
'14:02.197',-0.815,-0.080
'14:02.200',-0.815,-0.055
'14:02.203',-0.840,-0.035
'14:02.206',-0.870,-0.020
'14:02.208',-0.890,-0.010
'14:02.211',-0.895,-0.005
'14:02.214',-0.905,0.015
'14:02.217',-0.905,0.015
'14:02.219',-0.920,0.020
'14:02.222',-0.930,0.025
'14:02.225',-0.930,0.015
'14:02.228',-0.940,0.020
'14:02.231',-0.940,0.020
'14:02.233',-0.940,0.045
'14:02.236',-0.940,0.050
'14:02.239',-0.945,0.065
'14:02.242',-0.955,0.065
'14:02.244',-0.955,0.085
'14:02.247',-0.955,0.095
'14:02.250',-0.940,0.105
'14:02.253',-0.945,0.110
'14:02.256',-0.935,0.110
'14:02.258',-0.935,0.105
'14:02.261',-0.950,0.120
'14:02.264',-0.955,0.115
'14:02.267',-0.965,0.130
'14:02.269',-0.980,0.160
'14:02.272',-0.955,0.180
'14:02.275',-0.935,0.195
'14:02.278',-0.905,0.210
'14:02.281',-0.895,0.220
'14:02.283',-0.890,0.205
'14:02.286',-0.870,0.230
'14:02.289',-0.865,0.235
'14:02.292',-0.855,0.240
'14:02.294',-0.835,0.260
'14:02.297',-0.820,0.270
'14:02.300',-0.805,0.290
'14:02.303',-0.790,0.300
'14:02.306',-0.775,0.320
'14:02.308',-0.760,0.320
'14:02.311',-0.725,0.345
'14:02.314',-0.695,0.375
'14:02.317',-0.670,0.375
'14:02.319',-0.640,0.385
'14:02.322',-0.610,0.400
'14:02.325',-0.580,0.395
'14:02.328',-0.560,0.390
'14:02.331',-0.550,0.385
'14:02.333',-0.525,0.395
'14:02.336',-0.500,0.390
'14:02.339',-0.445,0.405
'14:02.342',-0.405,0.420
'14:02.344',-0.370,0.425
'14:02.347',-0.350,0.410
'14:02.350',-0.330,0.410
'14:02.353',-0.320,0.395
'14:02.356',-0.300,0.380
'14:02.358',-0.280,0.375
'14:02.361',-0.235,0.365
'14:02.364',-0.200,0.360
'14:02.367',-0.165,0.355
'14:02.369',-0.140,0.340
'14:02.372',-0.100,0.320
'14:02.375',-0.085,0.300
'14:02.378',-0.045,0.305
'14:02.381',-0.020,0.275
'14:02.383',0.015,0.265
'14:02.386',0.030,0.255
'14:02.389',0.040,0.225
'14:02.392',0.045,0.210
'14:02.394',0.045,0.190
'14:02.397',0.035,0.165
'14:02.400',0.025,0.155
'14:02.403',0.010,0.150
