'Elapsed time','MLII','V1'
'22:00.231',0.320,-0.060
'22:00.233',0.340,-0.055
'22:00.236',0.360,-0.050
'22:00.239',0.385,-0.035
'22:00.242',0.410,-0.030
'22:00.244',0.445,-0.020
'22:00.247',0.445,-0.030
'22:00.250',0.460,-0.035
'22:00.253',0.470,-0.045
'22:00.256',0.465,-0.060
'22:00.258',0.470,-0.080
'22:00.261',0.475,-0.085
'22:00.264',0.495,-0.090
'22:00.267',0.510,-0.095
'22:00.269',0.535,-0.095
'22:00.272',0.575,-0.095
'22:00.275',0.605,-0.100
'22:00.278',0.615,-0.080
'22:00.281',0.665,-0.080
'22:00.283',0.675,-0.080
'22:00.286',0.695,-0.090
'22:00.289',0.700,-0.100
'22:00.292',0.710,-0.115
'22:00.294',0.715,-0.135
'22:00.297',0.715,-0.145
'22:00.300',0.720,-0.140
'22:00.303',0.730,-0.135
'22:00.306',0.740,-0.115
'22:00.308',0.750,-0.125
'22:00.311',0.765,-0.130
'22:00.314',0.765,-0.145
'22:00.317',0.755,-0.160
'22:00.319',0.755,-0.150
'22:00.322',0.735,-0.165
'22:00.325',0.710,-0.175
'22:00.328',0.685,-0.180
'22:00.331',0.660,-0.180
'22:00.333',0.625,-0.175
'22:00.336',0.600,-0.170
'22:00.339',0.570,-0.165
'22:00.342',0.545,-0.160
'22:00.344',0.525,-0.155
'22:00.347',0.500,-0.145
'22:00.350',0.475,-0.135
'22:00.353',0.430,-0.125
'22:00.356',0.395,-0.125
'22:00.358',0.345,-0.130
'22:00.361',0.305,-0.105
'22:00.364',0.270,-0.095
'22:00.367',0.230,-0.060
'22:00.369',0.200,-0.050
'22:00.372',0.175,-0.005
'22:00.375',0.160,0.015
'22:00.378',0.130,0.035
'22:00.381',0.105,0.055
'22:00.383',0.075,0.080
'22:00.386',0.055,0.100
'22:00.389',0.035,0.120
'22:00.392',0.015,0.145
'22:00.394',0.000,0.135
'22:00.397',-0.030,0.150
'22:00.400',-0.040,0.170
'22:00.403',-0.050,0.175
'22:00.406',-0.050,0.190
'22:00.408',-0.075,0.195
'22:00.411',-0.085,0.210
'22:00.414',-0.080,0.220
'22:00.417',-0.090,0.205
'22:00.419',-0.090,0.220
'22:00.422',-0.095,0.215
'22:00.425',-0.095,0.215
'22:00.428',-0.115,0.200
'22:00.431',-0.115,0.200
'22:00.433',-0.110,0.205
'22:00.436',-0.105,0.220
'22:00.439',-0.095,0.235
'22:00.442',-0.095,0.240
'22:00.444',-0.090,0.230
'22:00.447',-0.080,0.230
'22:00.450',-0.085,0.220
'22:00.453',-0.095,0.190
'22:00.456',-0.100,0.190
'22:00.458',-0.110,0.195
'22:00.461',-0.110,0.195
'22:00.464',-0.110,0.195
'22:00.467',-0.105,0.205
'22:00.469',-0.100,0.205
'22:00.472',-0.100,0.200
'22:00.475',-0.110,0.210
'22:00.478',-0.095,0.215
'22:00.481',-0.090,0.220
'22:00.483',-0.095,0.205
'22:00.486',-0.100,0.210
'22:00.489',-0.110,0.205
'22:00.492',-0.115,0.190
'22:00.494',-0.115,0.185
'22:00.497',-0.120,0.190
'22:00.500',-0.130,0.195
'22:00.503',-0.120,0.200
'22:00.506',-0.130,0.200
'22:00.508',-0.105,0.210
'22:00.511',-0.105,0.215
'22:00.514',-0.115,0.215
'22:00.517',-0.110,0.195
'22:00.519',-0.125,0.205
'22:00.522',-0.135,0.200
'22:00.525',-0.140,0.180
'22:00.528',-0.155,0.190
'22:00.531',-0.160,0.175
'22:00.533',-0.155,0.180
'22:00.536',-0.150,0.180
'22:00.539',-0.170,0.190
'22:00.542',-0.170,0.175
'22:00.544',-0.160,0.195
'22:00.547',-0.135,0.185
'22:00.550',-0.130,0.180
'22:00.553',-0.120,0.180
'22:00.556',-0.125,0.180
'22:00.558',-0.135,0.180
'22:00.561',-0.155,0.175
'22:00.564',-0.175,0.180
'22:00.567',-0.195,0.180
'22:00.569',-0.190,0.190
'22:00.572',-0.190,0.190
'22:00.575',-0.190,0.175
'22:00.578',-0.185,0.185
'22:00.581',-0.175,0.185
'22:00.583',-0.170,0.190
'22:00.586',-0.175,0.195
'22:00.589',-0.185,0.175
'22:00.592',-0.200,0.170
'22:00.594',-0.210,0.160
'22:00.597',-0.215,0.155
'22:00.600',-0.200,0.155
'22:00.603',-0.200,0.165
'22:00.606',-0.210,0.165
'22:00.608',-0.200,0.190
'22:00.611',-0.205,0.190
'22:00.614',-0.200,0.185
'22:00.617',-0.200,0.185
'22:00.619',-0.190,0.170
'22:00.622',-0.190,0.165
'22:00.625',-0.205,0.150
'22:00.628',-0.215,0.150
'22:00.631',-0.235,0.145
'22:00.633',-0.240,0.150
'22:00.636',-0.245,0.160
'22:00.639',-0.230,0.165
'22:00.642',-0.210,0.165
'22:00.644',-0.200,0.165
'22:00.647',-0.190,0.170
'22:00.650',-0.195,0.160
'22:00.653',-0.200,0.150
'22:00.656',-0.190,0.160
'22:00.658',-0.205,0.150
'22:00.661',-0.205,0.145
'22:00.664',-0.215,0.155
'22:00.667',-0.220,0.150
'22:00.669',-0.230,0.160
'22:00.672',-0.235,0.150
'22:00.675',-0.230,0.165
'22:00.678',-0.225,0.165
'22:00.681',-0.220,0.170
'22:00.683',-0.220,0.180
'22:00.686',-0.215,0.165
'22:00.689',-0.215,0.170
'22:00.692',-0.225,0.160
'22:00.694',-0.225,0.150
'22:00.697',-0.225,0.155
'22:00.700',-0.215,0.145
'22:00.703',-0.225,0.145
'22:00.706',-0.230,0.160
'22:00.708',-0.225,0.165
'22:00.711',-0.205,0.190
'22:00.714',-0.210,0.190
'22:00.717',-0.210,0.185
'22:00.719',-0.200,0.160
'22:00.722',-0.205,0.150
'22:00.725',-0.210,0.145
'22:00.728',-0.225,0.135
'22:00.731',-0.240,0.140
'22:00.733',-0.225,0.150
'22:00.736',-0.225,0.160
'22:00.739',-0.215,0.165
'22:00.742',-0.200,0.170
'22:00.744',-0.195,0.170
'22:00.747',-0.205,0.170
'22:00.750',-0.200,0.165
'22:00.753',-0.205,0.170
'22:00.756',-0.210,0.155
'22:00.758',-0.220,0.160
'22:00.761',-0.220,0.150
'22:00.764',-0.220,0.150
'22:00.767',-0.220,0.150
'22:00.769',-0.200,0.170
'22:00.772',-0.170,0.190
'22:00.775',-0.150,0.220
'22:00.778',-0.130,0.250
'22:00.781',-0.105,0.270
'22:00.783',-0.110,0.300
'22:00.786',-0.075,0.305
'22:00.789',-0.080,0.320
'22:00.792',-0.085,0.315
'22:00.794',-0.085,0.315
'22:00.797',-0.085,0.300
'22:00.800',-0.070,0.295
'22:00.803',-0.050,0.290
'22:00.806',-0.020,0.280
'22:00.808',0.010,0.260
'22:00.811',0.075,0.230
'22:00.814',0.110,0.210
'22:00.817',0.115,0.185
'22:00.819',0.125,0.185
'22:00.822',0.095,0.175
'22:00.825',0.065,0.160
'22:00.828',0.035,0.150
'22:00.831',0.030,0.135
'22:00.833',0.025,0.140
'22:00.836',0.040,0.135
'22:00.839',0.050,0.125
'22:00.842',0.060,0.110
'22:00.844',0.055,0.110
'22:00.847',0.010,0.105
'22:00.850',-0.010,0.085
'22:00.853',-0.045,0.080
'22:00.856',-0.065,0.080
'22:00.858',-0.100,0.080
'22:00.861',-0.110,0.105
'22:00.864',-0.130,0.110
'22:00.867',-0.150,0.130
'22:00.869',-0.170,0.125
'22:00.872',-0.180,0.145
'22:00.875',-0.185,0.140
'22:00.878',-0.200,0.155
'22:00.881',-0.200,0.155
'22:00.883',-0.215,0.145
'22:00.886',-0.225,0.140
'22:00.889',-0.230,0.130
'22:00.892',-0.235,0.090
'22:00.894',-0.240,0.080
'22:00.897',-0.235,0.100
'22:00.900',-0.245,0.085
'22:00.903',-0.235,0.110
'22:00.906',-0.230,0.115
'22:00.908',-0.225,0.135
'22:00.911',-0.230,0.160
'22:00.914',-0.215,0.165
'22:00.917',-0.225,0.190
'22:00.919',-0.210,0.235
'22:00.922',-0.165,0.275
'22:00.925',-0.095,0.315
'22:00.928',0.025,0.335
'22:00.931',0.165,0.305
'22:00.933',0.355,0.230
'22:00.936',0.545,0.095
'22:00.939',0.725,-0.070
'22:00.942',0.910,-0.280
'22:00.944',1.065,-0.525
'22:00.947',1.230,-0.875
'22:00.950',1.375,-1.255
'22:00.953',1.485,-1.640
'22:00.956',1.550,-1.940
'22:00.958',1.535,-2.140
'22:00.961',1.490,-2.185
'22:00.964',1.370,-2.120
'22:00.967',1.190,-1.990
'22:00.969',0.955,-1.805
'22:00.972',0.670,-1.600
'22:00.975',0.385,-1.390
'22:00.978',0.170,-1.150
'22:00.981',0.035,-0.930
'22:00.983',-0.040,-0.715
'22:00.986',-0.080,-0.565
'22:00.989',-0.105,-0.445
'22:00.992',-0.140,-0.340
'22:00.994',-0.185,-0.260
'22:00.997',-0.230,-0.185
'22:01.000',-0.295,-0.115
'22:01.003',-0.355,-0.045
'22:01.006',-0.400,0.035
'22:01.008',-0.420,0.105
'22:01.011',-0.420,0.145
'22:01.014',-0.405,0.175
'22:01.017',-0.405,0.180
'22:01.019',-0.390,0.180
'22:01.022',-0.395,0.185
'22:01.025',-0.415,0.180
'22:01.028',-0.435,0.185
'22:01.031',-0.460,0.195
'22:01.033',-0.460,0.205
'22:01.036',-0.445,0.215
'22:01.039',-0.450,0.230
'22:01.042',-0.450,0.240
'22:01.044',-0.435,0.260
'22:01.047',-0.435,0.275
'22:01.050',-0.445,0.285
'22:01.053',-0.435,0.280
'22:01.056',-0.455,0.280
'22:01.058',-0.455,0.280
'22:01.061',-0.465,0.265
'22:01.064',-0.475,0.285
'22:01.067',-0.470,0.295
'22:01.069',-0.475,0.295
'22:01.072',-0.475,0.315
'22:01.075',-0.475,0.320
'22:01.078',-0.470,0.340
'22:01.081',-0.475,0.340
'22:01.083',-0.465,0.350
'22:01.086',-0.460,0.345
'22:01.089',-0.460,0.355
'22:01.092',-0.470,0.345
'22:01.094',-0.475,0.360
'22:01.097',-0.500,0.355
'22:01.100',-0.510,0.350
'22:01.103',-0.495,0.375
'22:01.106',-0.495,0.385
'22:01.108',-0.490,0.385
'22:01.111',-0.490,0.410
'22:01.114',-0.485,0.415
'22:01.117',-0.495,0.425
'22:01.119',-0.510,0.445
'22:01.122',-0.520,0.445
'22:01.125',-0.540,0.440
'22:01.128',-0.565,0.455
'22:01.131',-0.575,0.450
'22:01.133',-0.590,0.465
'22:01.136',-0.635,0.470
'22:01.139',-0.640,0.485
'22:01.142',-0.655,0.500
'22:01.144',-0.660,0.510
'22:01.147',-0.675,0.520
'22:01.150',-0.690,0.520
'22:01.153',-0.695,0.535
'22:01.156',-0.700,0.535
'22:01.158',-0.710,0.525
'22:01.161',-0.740,0.525
'22:01.164',-0.760,0.525
'22:01.167',-0.780,0.540
'22:01.169',-0.770,0.555
'22:01.172',-0.775,0.560
'22:01.175',-0.770,0.570
'22:01.178',-0.770,0.585
'22:01.181',-0.765,0.595
'22:01.183',-0.760,0.575
'22:01.186',-0.755,0.585
'22:01.189',-0.755,0.580
'22:01.192',-0.745,0.560
'22:01.194',-0.750,0.560
'22:01.197',-0.755,0.540
'22:01.200',-0.735,0.535
'22:01.203',-0.715,0.535
'22:01.206',-0.685,0.525
'22:01.208',-0.650,0.530
'22:01.211',-0.620,0.525
'22:01.214',-0.585,0.520
'22:01.217',-0.560,0.495
'22:01.219',-0.545,0.475
'22:01.222',-0.525,0.450
'22:01.225',-0.495,0.415
'22:01.228',-0.480,0.380
'22:01.231',-0.465,0.370
'22:01.233',-0.450,0.345
'22:01.236',-0.415,0.335
'22:01.239',-0.385,0.320
'22:01.242',-0.360,0.310
'22:01.244',-0.330,0.290
'22:01.247',-0.295,0.275
'22:01.250',-0.280,0.250
'22:01.253',-0.270,0.235
'22:01.256',-0.270,0.215
'22:01.258',-0.270,0.195
'22:01.261',-0.270,0.165
'22:01.264',-0.260,0.145
'22:01.267',-0.255,0.155
'22:01.269',-0.230,0.155
'22:01.272',-0.210,0.165
'22:01.275',-0.185,0.165
'22:01.278',-0.165,0.170
'22:01.281',-0.130,0.170
'22:01.283',-0.105,0.175
'22:01.286',-0.080,0.175
'22:01.289',-0.045,0.160
'22:01.292',-0.015,0.145
'22:01.294',0.020,0.150
'22:01.297',0.075,0.150
'22:01.300',0.145,0.145
'22:01.303',0.225,0.145
'22:01.306',0.305,0.150
'22:01.308',0.380,0.130
'22:01.311',0.460,0.115
'22:01.314',0.540,0.105
'22:01.317',0.570,0.095
'22:01.319',0.575,0.080
'22:01.322',0.505,0.080
'22:01.325',0.360,0.070
'22:01.328',0.125,0.035
'22:01.331',-0.180,0.015
'22:01.333',-0.515,-0.025
'22:01.336',-0.855,-0.025
'22:01.339',-1.155,0.000
'22:01.342',-1.430,0.050
'22:01.344',-1.660,0.105
'22:01.347',-1.830,0.155
'22:01.350',-1.940,0.180
'22:01.353',-2.015,0.160
'22:01.356',-2.070,0.125
'22:01.358',-2.110,0.125
'22:01.361',-2.145,0.140
'22:01.364',-2.155,0.165
'22:01.367',-2.135,0.210
'22:01.369',-2.115,0.280
'22:01.372',-2.060,0.385
'22:01.375',-1.990,0.485
'22:01.378',-1.940,0.605
'22:01.381',-1.875,0.765
'22:01.383',-1.810,0.900
'22:01.386',-1.735,1.010
'22:01.389',-1.645,1.070
'22:01.392',-1.535,1.110
'22:01.394',-1.415,1.120
'22:01.397',-1.295,1.110
'22:01.400',-1.150,1.065
'22:01.403',-1.020,0.985
'22:01.406',-0.890,0.860
'22:01.408',-0.790,0.655
'22:01.411',-0.720,0.415
'22:01.414',-0.640,0.170
'22:01.417',-0.605,-0.055
'22:01.419',-0.550,-0.190
'22:01.422',-0.475,-0.255
'22:01.425',-0.380,-0.265
'22:01.428',-0.265,-0.235
'22:01.431',-0.110,-0.195
'22:01.433',0.050,-0.145
'22:01.436',0.175,-0.110
'22:01.439',0.260,-0.070
'22:01.442',0.295,-0.045
'22:01.444',0.305,-0.040
'22:01.447',0.280,-0.030
'22:01.450',0.260,-0.035
'22:01.453',0.245,-0.030
'22:01.456',0.230,-0.035
'22:01.458',0.230,-0.025
'22:01.461',0.230,-0.010
'22:01.464',0.230,-0.005
'22:01.467',0.235,0.020
'22:01.469',0.225,0.025
'22:01.472',0.230,0.030
'22:01.475',0.245,0.035
'22:01.478',0.240,0.025
'22:01.481',0.255,0.015
'22:01.483',0.260,0.005
'22:01.486',0.275,0.000
'22:01.489',0.270,0.000
'22:01.492',0.275,0.005
'22:01.494',0.305,0.005
'22:01.497',0.295,-0.005
'22:01.500',0.325,0.000
'22:01.503',0.335,-0.010
'22:01.506',0.340,-0.005
'22:01.508',0.355,0.010
'22:01.511',0.375,0.010
'22:01.514',0.380,0.010
'22:01.517',0.405,0.005
'22:01.519',0.415,-0.005
'22:01.522',0.430,-0.005
'22:01.525',0.425,-0.005
'22:01.528',0.425,-0.020
'22:01.531',0.430,-0.025
'22:01.533',0.435,-0.035
'22:01.536',0.465,-0.030
'22:01.539',0.485,-0.020
'22:01.542',0.510,-0.005
'22:01.544',0.530,0.000
'22:01.547',0.555,-0.010
'22:01.550',0.560,-0.010
'22:01.553',0.575,-0.005
'22:01.556',0.585,-0.015
'22:01.558',0.585,-0.035
'22:01.561',0.590,-0.035
'22:01.564',0.610,-0.045
'22:01.567',0.610,-0.055
'22:01.569',0.620,-0.040
'22:01.572',0.645,-0.045
'22:01.575',0.665,-0.025
'22:01.578',0.690,-0.015
'22:01.581',0.700,-0.025
'22:01.583',0.700,-0.015
'22:01.586',0.700,-0.030
'22:01.589',0.685,-0.040
'22:01.592',0.685,-0.040
'22:01.594',0.680,-0.060
'22:01.597',0.675,-0.065
'22:01.600',0.660,-0.065
'22:01.603',0.645,-0.050
'22:01.606',0.635,-0.050
'22:01.608',0.625,-0.030
'22:01.611',0.610,-0.025
'22:01.614',0.595,-0.020
'22:01.617',0.570,-0.015
'22:01.619',0.560,-0.020
'22:01.622',0.535,-0.015
'22:01.625',0.485,-0.020
'22:01.628',0.450,-0.030
'22:01.631',0.425,-0.005
'22:01.633',0.385,-0.005
'22:01.636',0.350,0.020
'22:01.639',0.305,0.025
'22:01.642',0.280,0.040
'22:01.644',0.260,0.050
'22:01.647',0.235,0.070
'22:01.650',0.210,0.080
'22:01.653',0.175,0.095
'22:01.656',0.145,0.115
'22:01.658',0.110,0.115
'22:01.661',0.075,0.120
'22:01.664',0.040,0.135
'22:01.667',-0.005,0.140
'22:01.669',-0.010,0.150
'22:01.672',-0.035,0.185
'22:01.675',-0.050,0.200
'22:01.678',-0.045,0.210
'22:01.681',-0.050,0.215
'22:01.683',-0.075,0.220
'22:01.686',-0.080,0.210
'22:01.689',-0.090,0.210
'22:01.692',-0.120,0.195
'22:01.694',-0.130,0.195
'22:01.697',-0.140,0.195
'22:01.700',-0.140,0.195
'22:01.703',-0.145,0.200
'22:01.706',-0.145,0.215
'22:01.708',-0.130,0.230
'22:01.711',-0.135,0.215
'22:01.714',-0.130,0.220
'22:01.717',-0.135,0.205
'22:01.719',-0.130,0.205
'22:01.722',-0.140,0.195
'22:01.725',-0.145,0.190
'22:01.728',-0.150,0.195
'22:01.731',-0.155,0.190
'22:01.733',-0.155,0.185
'22:01.736',-0.155,0.195
'22:01.739',-0.155,0.205
'22:01.742',-0.165,0.205
'22:01.744',-0.165,0.210
'22:01.747',-0.175,0.205
'22:01.750',-0.175,0.205
'22:01.753',-0.185,0.200
'22:01.756',-0.185,0.205
'22:01.758',-0.195,0.195
'22:01.761',-0.215,0.185
'22:01.764',-0.215,0.180
'22:01.767',-0.220,0.185
'22:01.769',-0.225,0.185
'22:01.772',-0.215,0.200
'22:01.775',-0.195,0.195
'22:01.778',-0.175,0.185
'22:01.781',-0.175,0.190
'22:01.783',-0.190,0.190
'22:01.786',-0.205,0.195
'22:01.789',-0.225,0.190
'22:01.792',-0.225,0.180
'22:01.794',-0.230,0.190
'22:01.797',-0.210,0.175
'22:01.800',-0.200,0.180
'22:01.803',-0.195,0.170
'22:01.806',-0.215,0.175
'22:01.808',-0.210,0.180
'22:01.811',-0.210,0.190
'22:01.814',-0.215,0.195
'22:01.817',-0.220,0.200
'22:01.819',-0.220,0.190
'22:01.822',-0.225,0.175
'22:01.825',-0.225,0.170
'22:01.828',-0.230,0.155
'22:01.831',-0.225,0.145
'22:01.833',-0.230,0.145
'22:01.836',-0.225,0.155
'22:01.839',-0.230,0.170
'22:01.842',-0.230,0.180
'22:01.844',-0.220,0.185
'22:01.847',-0.220,0.200
'22:01.850',-0.220,0.185
'22:01.853',-0.230,0.170
'22:01.856',-0.235,0.155
'22:01.858',-0.245,0.145
'22:01.861',-0.245,0.140
'22:01.864',-0.240,0.130
'22:01.867',-0.255,0.135
'22:01.869',-0.255,0.145
'22:01.872',-0.245,0.160
'22:01.875',-0.245,0.165
'22:01.878',-0.235,0.180
'22:01.881',-0.215,0.185
'22:01.883',-0.220,0.180
'22:01.886',-0.210,0.170
'22:01.889',-0.230,0.145
'22:01.892',-0.230,0.155
'22:01.894',-0.230,0.150
'22:01.897',-0.245,0.145
'22:01.900',-0.230,0.135
'22:01.903',-0.240,0.145
'22:01.906',-0.245,0.140
'22:01.908',-0.240,0.150
'22:01.911',-0.220,0.160
'22:01.914',-0.210,0.175
'22:01.917',-0.210,0.175
'22:01.919',-0.210,0.170
'22:01.922',-0.215,0.170
'22:01.925',-0.230,0.155
'22:01.928',-0.225,0.140
'22:01.931',-0.235,0.130
'22:01.933',-0.245,0.140
'22:01.936',-0.240,0.155
'22:01.939',-0.235,0.155
'22:01.942',-0.215,0.175
'22:01.944',-0.205,0.175
'22:01.947',-0.190,0.180
'22:01.950',-0.185,0.165
'22:01.953',-0.155,0.165
'22:01.956',-0.160,0.155
'22:01.958',-0.160,0.175
'22:01.961',-0.135,0.210
'22:01.964',-0.130,0.255
'22:01.967',-0.105,0.285
'22:01.969',-0.090,0.310
'22:01.972',-0.060,0.340
'22:01.975',-0.050,0.345
'22:01.978',-0.030,0.325
'22:01.981',-0.010,0.310
'22:01.983',-0.005,0.275
'22:01.986',0.025,0.240
'22:01.989',0.060,0.220
'22:01.992',0.075,0.195
'22:01.994',0.085,0.160
'22:01.997',0.060,0.140
'22:02.000',0.050,0.115
'22:02.003',0.020,0.105
'22:02.006',0.010,0.105
'22:02.008',0.010,0.105
'22:02.011',0.035,0.105
'22:02.014',0.035,0.100
'22:02.017',0.040,0.080
'22:02.019',0.020,0.055
'22:02.022',-0.005,0.035
'22:02.025',-0.045,0.020
'22:02.028',-0.090,0.015
'22:02.031',-0.115,0.015
'22:02.033',-0.125,0.040
'22:02.036',-0.130,0.070
'22:02.039',-0.135,0.105
'22:02.042',-0.155,0.120
'22:02.044',-0.165,0.135
'22:02.047',-0.185,0.120
'22:02.050',-0.205,0.125
'22:02.053',-0.230,0.115
'22:02.056',-0.245,0.120
'22:02.058',-0.250,0.120
'22:02.061',-0.260,0.100
'22:02.064',-0.270,0.100
'22:02.067',-0.270,0.100
'22:02.069',-0.260,0.105
'22:02.072',-0.255,0.105
'22:02.075',-0.230,0.120
'22:02.078',-0.225,0.125
'22:02.081',-0.215,0.135
'22:02.083',-0.225,0.140
'22:02.086',-0.220,0.170
'22:02.089',-0.215,0.215
'22:02.092',-0.180,0.265
'22:02.094',-0.105,0.315
'22:02.097',0.015,0.320
'22:02.100',0.200,0.290
'22:02.103',0.420,0.185
'22:02.106',0.640,0.005
'22:02.108',0.855,-0.220
'22:02.111',1.035,-0.475
'22:02.114',1.210,-0.810
'22:02.117',1.345,-1.205
'22:02.119',1.465,-1.615
'22:02.122',1.535,-1.990
'22:02.125',1.530,-2.230
'22:02.128',1.475,-2.345
'22:02.131',1.355,-2.315
'22:02.133',1.205,-2.200
'22:02.136',1.010,-2.035
'22:02.139',0.745,-1.850
'22:02.142',0.480,-1.635
'22:02.144',0.250,-1.395
'22:02.147',0.080,-1.140
'22:02.150',-0.030,-0.905
'22:02.153',-0.100,-0.695
'22:02.156',-0.130,-0.535
'22:02.158',-0.155,-0.410
'22:02.161',-0.180,-0.315
'22:02.164',-0.215,-0.235
'22:02.167',-0.260,-0.155
'22:02.169',-0.315,-0.070
'22:02.172',-0.375,0.010
'22:02.175',-0.415,0.095
'22:02.178',-0.425,0.150
'22:02.181',-0.420,0.175
'22:02.183',-0.410,0.185
'22:02.186',-0.420,0.180
'22:02.189',-0.405,0.185
'22:02.192',-0.425,0.170
'22:02.194',-0.430,0.185
'22:02.197',-0.440,0.195
'22:02.200',-0.455,0.195
'22:02.203',-0.465,0.230
'22:02.206',-0.455,0.255
'22:02.208',-0.455,0.255
'22:02.211',-0.440,0.270
'22:02.214',-0.440,0.280
'22:02.217',-0.445,0.280
'22:02.219',-0.440,0.285
'22:02.222',-0.445,0.275
'22:02.225',-0.445,0.285
'22:02.228',-0.435,0.285
'22:02.231',-0.450,0.280
'22:02.233',-0.460,0.290
'22:02.236',-0.460,0.300
'22:02.239',-0.470,0.325
'22:02.242',-0.480,0.325
'22:02.244',-0.470,0.350
'22:02.247',-0.460,0.360
'22:02.250',-0.460,0.365
'22:02.253',-0.470,0.355
'22:02.256',-0.480,0.365
'22:02.258',-0.490,0.370
'22:02.261',-0.510,0.380
'22:02.264',-0.525,0.370
'22:02.267',-0.515,0.395
'22:02.269',-0.525,0.400
'22:02.272',-0.515,0.420
'22:02.275',-0.515,0.430
'22:02.278',-0.520,0.445
'22:02.281',-0.515,0.455
'22:02.283',-0.530,0.465
'22:02.286',-0.555,0.465
'22:02.289',-0.570,0.455
'22:02.292',-0.590,0.455
'22:02.294',-0.595,0.455
'22:02.297',-0.620,0.455
'22:02.300',-0.630,0.485
'22:02.303',-0.640,0.510
'22:02.306',-0.645,0.520
'22:02.308',-0.655,0.540
'22:02.311',-0.660,0.550
'22:02.314',-0.665,0.550
'22:02.317',-0.665,0.550
'22:02.319',-0.690,0.555
'22:02.322',-0.700,0.550
'22:02.325',-0.730,0.560
'22:02.328',-0.755,0.565
'22:02.331',-0.775,0.580
'22:02.333',-0.785,0.595
'22:02.336',-0.795,0.610
'22:02.339',-0.805,0.610
'22:02.342',-0.795,0.610
'22:02.344',-0.790,0.620
'22:02.347',-0.785,0.625
'22:02.350',-0.780,0.625
'22:02.353',-0.775,0.620
'22:02.356',-0.775,0.610
'22:02.358',-0.775,0.585
'22:02.361',-0.760,0.590
'22:02.364',-0.755,0.565
'22:02.367',-0.735,0.575
'22:02.369',-0.725,0.555
'22:02.372',-0.690,0.555
'22:02.375',-0.670,0.560
'22:02.378',-0.640,0.540
'22:02.381',-0.600,0.525
'22:02.383',-0.565,0.505
'22:02.386',-0.530,0.485
'22:02.389',-0.510,0.455
'22:02.392',-0.500,0.425
'22:02.394',-0.490,0.400
'22:02.397',-0.475,0.375
'22:02.400',-0.455,0.355
'22:02.403',-0.430,0.330
'22:02.406',-0.400,0.325
'22:02.408',-0.370,0.300
'22:02.411',-0.345,0.295
'22:02.414',-0.325,0.295
'22:02.417',-0.320,0.260
'22:02.419',-0.310,0.240
'22:02.422',-0.300,0.220
'22:02.425',-0.290,0.195
'22:02.428',-0.285,0.185
