'Elapsed time','MLII','V1'
'4:00.300',-0.265,-0.495
'4:00.303',-0.270,-0.495
'4:00.306',-0.280,-0.495
'4:00.308',-0.280,-0.510
'4:00.311',-0.280,-0.515
'4:00.314',-0.285,-0.510
'4:00.317',-0.270,-0.510
'4:00.319',-0.265,-0.505
'4:00.322',-0.255,-0.490
'4:00.325',-0.240,-0.485
'4:00.328',-0.230,-0.500
'4:00.331',-0.235,-0.495
'4:00.333',-0.235,-0.500
'4:00.336',-0.235,-0.515
'4:00.339',-0.255,-0.515
'4:00.342',-0.260,-0.520
'4:00.344',-0.275,-0.520
'4:00.347',-0.280,-0.505
'4:00.350',-0.285,-0.500
'4:00.353',-0.285,-0.490
'4:00.356',-0.275,-0.480
'4:00.358',-0.270,-0.465
'4:00.361',-0.280,-0.465
'4:00.364',-0.275,-0.460
'4:00.367',-0.285,-0.465
'4:00.369',-0.285,-0.470
'4:00.372',-0.300,-0.475
'4:00.375',-0.310,-0.470
'4:00.378',-0.325,-0.460
'4:00.381',-0.330,-0.455
'4:00.383',-0.330,-0.450
'4:00.386',-0.330,-0.445
'4:00.389',-0.330,-0.440
'4:00.392',-0.320,-0.425
'4:00.394',-0.325,-0.425
'4:00.397',-0.320,-0.430
'4:00.400',-0.325,-0.435
'4:00.403',-0.330,-0.440
'4:00.406',-0.345,-0.440
'4:00.408',-0.340,-0.435
'4:00.411',-0.350,-0.435
'4:00.414',-0.350,-0.435
'4:00.417',-0.350,-0.425
'4:00.419',-0.335,-0.430
'4:00.422',-0.335,-0.420
'4:00.425',-0.335,-0.410
'4:00.428',-0.335,-0.405
'4:00.431',-0.340,-0.415
'4:00.433',-0.345,-0.415
'4:00.436',-0.350,-0.425
'4:00.439',-0.355,-0.430
'4:00.442',-0.370,-0.435
'4:00.444',-0.375,-0.440
'4:00.447',-0.380,-0.435
'4:00.450',-0.365,-0.420
'4:00.453',-0.370,-0.420
'4:00.456',-0.370,-0.415
'4:00.458',-0.355,-0.400
'4:00.461',-0.360,-0.410
'4:00.464',-0.350,-0.415
'4:00.467',-0.350,-0.410
'4:00.469',-0.365,-0.425
'4:00.472',-0.375,-0.435
'4:00.475',-0.390,-0.420
'4:00.478',-0.390,-0.430
'4:00.481',-0.395,-0.430
'4:00.483',-0.400,-0.410
'4:00.486',-0.390,-0.415
'4:00.489',-0.390,-0.410
'4:00.492',-0.385,-0.400
'4:00.494',-0.380,-0.395
'4:00.497',-0.375,-0.405
'4:00.500',-0.375,-0.400
'4:00.503',-0.380,-0.405
'4:00.506',-0.390,-0.415
'4:00.508',-0.395,-0.420
'4:00.511',-0.405,-0.415
'4:00.514',-0.395,-0.425
'4:00.517',-0.400,-0.410
'4:00.519',-0.390,-0.405
'4:00.522',-0.380,-0.400
'4:00.525',-0.375,-0.395
'4:00.528',-0.370,-0.400
'4:00.531',-0.360,-0.400
'4:00.533',-0.360,-0.400
'4:00.536',-0.360,-0.415
'4:00.539',-0.365,-0.415
'4:00.542',-0.360,-0.420
'4:00.544',-0.370,-0.420
'4:00.547',-0.365,-0.405
'4:00.550',-0.355,-0.395
'4:00.553',-0.350,-0.385
'4:00.556',-0.345,-0.395
'4:00.558',-0.335,-0.380
'4:00.561',-0.345,-0.380
'4:00.564',-0.325,-0.370
'4:00.567',-0.320,-0.370
'4:00.569',-0.305,-0.385
'4:00.572',-0.300,-0.405
'4:00.575',-0.300,-0.420
'4:00.578',-0.310,-0.430
'4:00.581',-0.315,-0.440
'4:00.583',-0.325,-0.445
'4:00.586',-0.335,-0.440
'4:00.589',-0.340,-0.440
'4:00.592',-0.330,-0.430
'4:00.594',-0.340,-0.440
'4:00.597',-0.340,-0.440
'4:00.600',-0.340,-0.445
'4:00.603',-0.355,-0.445
'4:00.606',-0.365,-0.445
'4:00.608',-0.390,-0.450
'4:00.611',-0.385,-0.460
'4:00.614',-0.390,-0.455
'4:00.617',-0.395,-0.440
'4:00.619',-0.400,-0.430
'4:00.622',-0.405,-0.425
'4:00.625',-0.400,-0.400
'4:00.628',-0.420,-0.395
'4:00.631',-0.415,-0.395
'4:00.633',-0.425,-0.385
'4:00.636',-0.430,-0.400
'4:00.639',-0.445,-0.410
'4:00.642',-0.435,-0.420
'4:00.644',-0.440,-0.410
'4:00.647',-0.440,-0.410
'4:00.650',-0.430,-0.405
'4:00.653',-0.425,-0.400
'4:00.656',-0.420,-0.390
'4:00.658',-0.415,-0.385
'4:00.661',-0.415,-0.380
'4:00.664',-0.410,-0.385
'4:00.667',-0.415,-0.385
'4:00.669',-0.420,-0.400
'4:00.672',-0.430,-0.405
'4:00.675',-0.440,-0.410
'4:00.678',-0.445,-0.410
'4:00.681',-0.470,-0.410
'4:00.683',-0.500,-0.410
'4:00.686',-0.510,-0.395
'4:00.689',-0.500,-0.375
'4:00.692',-0.455,-0.360
'4:00.694',-0.380,-0.365
'4:00.697',-0.270,-0.385
'4:00.700',-0.110,-0.425
'4:00.703',0.095,-0.480
'4:00.706',0.325,-0.560
'4:00.708',0.555,-0.650
'4:00.711',0.740,-0.715
'4:00.714',0.840,-0.745
'4:00.717',0.800,-0.730
'4:00.719',0.635,-0.690
'4:00.722',0.370,-0.605
'4:00.725',0.085,-0.495
'4:00.728',-0.170,-0.385
'4:00.731',-0.340,-0.305
'4:00.733',-0.420,-0.255
'4:00.736',-0.410,-0.240
'4:00.739',-0.380,-0.260
'4:00.742',-0.355,-0.320
'4:00.744',-0.330,-0.395
'4:00.747',-0.320,-0.430
'4:00.750',-0.335,-0.460
'4:00.753',-0.345,-0.450
'4:00.756',-0.360,-0.440
'4:00.758',-0.385,-0.400
'4:00.761',-0.385,-0.385
'4:00.764',-0.395,-0.390
'4:00.767',-0.400,-0.395
'4:00.769',-0.410,-0.400
'4:00.772',-0.415,-0.395
'4:00.775',-0.420,-0.405
'4:00.778',-0.420,-0.415
'4:00.781',-0.420,-0.410
'4:00.783',-0.415,-0.405
'4:00.786',-0.420,-0.395
'4:00.789',-0.420,-0.390
'4:00.792',-0.415,-0.380
'4:00.794',-0.405,-0.375
'4:00.797',-0.400,-0.390
'4:00.800',-0.405,-0.385
'4:00.803',-0.405,-0.400
'4:00.806',-0.420,-0.410
'4:00.808',-0.425,-0.410
'4:00.811',-0.425,-0.410
'4:00.814',-0.430,-0.410
'4:00.817',-0.425,-0.405
'4:00.819',-0.410,-0.395
'4:00.822',-0.405,-0.380
'4:00.825',-0.410,-0.385
'4:00.828',-0.410,-0.385
'4:00.831',-0.405,-0.390
'4:00.833',-0.400,-0.385
'4:00.836',-0.405,-0.400
'4:00.839',-0.405,-0.410
'4:00.842',-0.415,-0.410
'4:00.844',-0.415,-0.410
'4:00.847',-0.420,-0.420
'4:00.850',-0.405,-0.410
'4:00.853',-0.405,-0.405
'4:00.856',-0.405,-0.405
'4:00.858',-0.380,-0.410
'4:00.861',-0.380,-0.390
'4:00.864',-0.375,-0.395
'4:00.867',-0.370,-0.410
'4:00.869',-0.385,-0.420
'4:00.872',-0.395,-0.425
'4:00.875',-0.395,-0.430
'4:00.878',-0.400,-0.430
'4:00.881',-0.400,-0.435
'4:00.883',-0.395,-0.425
'4:00.886',-0.390,-0.430
'4:00.889',-0.380,-0.420
'4:00.892',-0.380,-0.400
'4:00.894',-0.375,-0.405
'4:00.897',-0.385,-0.410
'4:00.900',-0.375,-0.425
'4:00.903',-0.370,-0.420
'4:00.906',-0.375,-0.440
'4:00.908',-0.380,-0.455
'4:00.911',-0.385,-0.450
'4:00.914',-0.380,-0.445
'4:00.917',-0.385,-0.445
'4:00.919',-0.380,-0.435
'4:00.922',-0.385,-0.435
'4:00.925',-0.375,-0.430
'4:00.928',-0.375,-0.430
'4:00.931',-0.360,-0.430
'4:00.933',-0.370,-0.425
'4:00.936',-0.365,-0.445
'4:00.939',-0.365,-0.460
'4:00.942',-0.385,-0.455
'4:00.944',-0.370,-0.460
'4:00.947',-0.385,-0.460
'4:00.950',-0.385,-0.460
'4:00.953',-0.370,-0.450
'4:00.956',-0.365,-0.445
'4:00.958',-0.360,-0.430
'4:00.961',-0.345,-0.440
'4:00.964',-0.340,-0.445
'4:00.967',-0.340,-0.455
'4:00.969',-0.340,-0.455
'4:00.972',-0.335,-0.460
'4:00.975',-0.340,-0.485
'4:00.978',-0.320,-0.480
'4:00.981',-0.305,-0.490
'4:00.983',-0.295,-0.475
'4:00.986',-0.290,-0.470
'4:00.989',-0.285,-0.470
'4:00.992',-0.280,-0.470
'4:00.994',-0.275,-0.480
'4:00.997',-0.270,-0.480
'4:01.000',-0.285,-0.475
'4:01.003',-0.280,-0.490
'4:01.006',-0.290,-0.490
'4:01.008',-0.300,-0.495
'4:01.011',-0.305,-0.490
'4:01.014',-0.305,-0.490
'4:01.017',-0.310,-0.465
'4:01.019',-0.315,-0.465
'4:01.022',-0.330,-0.450
'4:01.025',-0.320,-0.445
'4:01.028',-0.315,-0.445
'4:01.031',-0.335,-0.435
'4:01.033',-0.330,-0.440
'4:01.036',-0.345,-0.435
'4:01.039',-0.350,-0.435
'4:01.042',-0.360,-0.455
'4:01.044',-0.375,-0.455
'4:01.047',-0.385,-0.440
'4:01.050',-0.380,-0.425
'4:01.053',-0.390,-0.410
'4:01.056',-0.385,-0.410
'4:01.058',-0.380,-0.395
'4:01.061',-0.370,-0.395
'4:01.064',-0.375,-0.405
'4:01.067',-0.370,-0.400
'4:01.069',-0.380,-0.410
'4:01.072',-0.380,-0.420
'4:01.075',-0.390,-0.415
'4:01.078',-0.390,-0.425
'4:01.081',-0.395,-0.420
'4:01.083',-0.390,-0.410
'4:01.086',-0.395,-0.395
'4:01.089',-0.395,-0.395
'4:01.092',-0.390,-0.380
'4:01.094',-0.375,-0.375
'4:01.097',-0.370,-0.380
'4:01.100',-0.385,-0.380
'4:01.103',-0.395,-0.395
'4:01.106',-0.400,-0.405
'4:01.108',-0.405,-0.400
'4:01.111',-0.405,-0.405
'4:01.114',-0.415,-0.405
'4:01.117',-0.415,-0.400
'4:01.119',-0.415,-0.400
'4:01.122',-0.405,-0.385
'4:01.125',-0.415,-0.385
'4:01.128',-0.410,-0.370
'4:01.131',-0.405,-0.380
'4:01.133',-0.405,-0.380
'4:01.136',-0.405,-0.385
'4:01.139',-0.415,-0.390
'4:01.142',-0.420,-0.385
'4:01.144',-0.425,-0.395
'4:01.147',-0.430,-0.385
'4:01.150',-0.435,-0.390
'4:01.153',-0.430,-0.380
'4:01.156',-0.420,-0.370
'4:01.158',-0.420,-0.375
'4:01.161',-0.410,-0.365
'4:01.164',-0.415,-0.365
'4:01.167',-0.410,-0.385
'4:01.169',-0.415,-0.375
'4:01.172',-0.425,-0.390
'4:01.175',-0.440,-0.405
'4:01.178',-0.440,-0.400
'4:01.181',-0.445,-0.390
'4:01.183',-0.435,-0.385
'4:01.186',-0.425,-0.370
'4:01.189',-0.420,-0.370
'4:01.192',-0.405,-0.360
'4:01.194',-0.395,-0.375
'4:01.197',-0.395,-0.375
'4:01.200',-0.385,-0.370
'4:01.203',-0.385,-0.375
'4:01.206',-0.385,-0.370
'4:01.208',-0.400,-0.375
'4:01.211',-0.400,-0.370
'4:01.214',-0.385,-0.370
'4:01.217',-0.390,-0.365
'4:01.219',-0.370,-0.350
'4:01.222',-0.360,-0.340
'4:01.225',-0.350,-0.325
'4:01.228',-0.335,-0.335
'4:01.231',-0.325,-0.350
'4:01.233',-0.330,-0.365
'4:01.236',-0.345,-0.385
'4:01.239',-0.355,-0.405
'4:01.242',-0.365,-0.420
'4:01.244',-0.395,-0.425
'4:01.247',-0.390,-0.425
'4:01.250',-0.395,-0.425
'4:01.253',-0.390,-0.420
'4:01.256',-0.385,-0.410
'4:01.258',-0.385,-0.400
'4:01.261',-0.385,-0.390
'4:01.264',-0.375,-0.400
'4:01.267',-0.385,-0.395
'4:01.269',-0.400,-0.405
'4:01.272',-0.415,-0.405
'4:01.275',-0.420,-0.415
'4:01.278',-0.435,-0.415
'4:01.281',-0.445,-0.405
'4:01.283',-0.455,-0.395
'4:01.286',-0.455,-0.380
'4:01.289',-0.470,-0.365
'4:01.292',-0.450,-0.360
'4:01.294',-0.455,-0.355
'4:01.297',-0.450,-0.360
'4:01.300',-0.460,-0.365
'4:01.303',-0.455,-0.375
'4:01.306',-0.460,-0.380
'4:01.308',-0.470,-0.385
'4:01.311',-0.465,-0.385
'4:01.314',-0.465,-0.380
'4:01.317',-0.475,-0.385
'4:01.319',-0.465,-0.380
'4:01.322',-0.455,-0.360
'4:01.325',-0.450,-0.360
'4:01.328',-0.460,-0.355
'4:01.331',-0.450,-0.365
'4:01.333',-0.450,-0.365
'4:01.336',-0.470,-0.385
'4:01.339',-0.480,-0.390
'4:01.342',-0.520,-0.390
'4:01.344',-0.540,-0.400
'4:01.347',-0.555,-0.375
'4:01.350',-0.525,-0.365
'4:01.353',-0.470,-0.355
'4:01.356',-0.365,-0.345
'4:01.358',-0.235,-0.380
'4:01.361',-0.050,-0.410
'4:01.364',0.140,-0.465
'4:01.367',0.365,-0.530
'4:01.369',0.575,-0.615
'4:01.372',0.745,-0.680
'4:01.375',0.810,-0.710
'4:01.378',0.730,-0.700
'4:01.381',0.530,-0.645
'4:01.383',0.250,-0.575
'4:01.386',-0.025,-0.465
'4:01.389',-0.260,-0.375
'4:01.392',-0.415,-0.295
'4:01.394',-0.460,-0.240
'4:01.397',-0.450,-0.250
'4:01.400',-0.410,-0.270
'4:01.403',-0.370,-0.325
'4:01.406',-0.350,-0.390
'4:01.408',-0.350,-0.440
'4:01.411',-0.360,-0.455
'4:01.414',-0.370,-0.465
'4:01.417',-0.390,-0.445
'4:01.419',-0.400,-0.415
'4:01.422',-0.410,-0.400
'4:01.425',-0.410,-0.390
'4:01.428',-0.405,-0.390
'4:01.431',-0.410,-0.385
'4:01.433',-0.410,-0.395
'4:01.436',-0.415,-0.390
'4:01.439',-0.420,-0.405
'4:01.442',-0.430,-0.405
'4:01.444',-0.435,-0.410
'4:01.447',-0.440,-0.395
'4:01.450',-0.440,-0.395
'4:01.453',-0.435,-0.390
'4:01.456',-0.430,-0.385
'4:01.458',-0.420,-0.370
'4:01.461',-0.415,-0.375
'4:01.464',-0.410,-0.380
'4:01.467',-0.415,-0.385
'4:01.469',-0.415,-0.395
'4:01.472',-0.420,-0.390
'4:01.475',-0.435,-0.410
'4:01.478',-0.435,-0.405
'4:01.481',-0.435,-0.400
'4:01.483',-0.430,-0.405
'4:01.486',-0.420,-0.400
'4:01.489',-0.420,-0.380
'4:01.492',-0.415,-0.385
'4:01.494',-0.415,-0.390
'4:01.497',-0.405,-0.390
'4:01.500',-0.405,-0.390
'4:01.503',-0.410,-0.390
'4:01.506',-0.415,-0.410
'4:01.508',-0.415,-0.405
'4:01.511',-0.410,-0.410
'4:01.514',-0.415,-0.410
'4:01.517',-0.415,-0.410
'4:01.519',-0.410,-0.400
'4:01.522',-0.405,-0.395
'4:01.525',-0.395,-0.390
'4:01.528',-0.400,-0.390
'4:01.531',-0.395,-0.390
'4:01.533',-0.385,-0.405
'4:01.536',-0.390,-0.415
'4:01.539',-0.380,-0.410
'4:01.542',-0.385,-0.430
'4:01.544',-0.395,-0.430
'4:01.547',-0.405,-0.425
'4:01.550',-0.405,-0.415
'4:01.553',-0.395,-0.415
'4:01.556',-0.385,-0.405
'4:01.558',-0.380,-0.405
'4:01.561',-0.370,-0.410
'4:01.564',-0.365,-0.415
'4:01.567',-0.365,-0.420
'4:01.569',-0.360,-0.425
'4:01.572',-0.365,-0.425
'4:01.575',-0.370,-0.435
'4:01.578',-0.375,-0.450
'4:01.581',-0.375,-0.440
'4:01.583',-0.380,-0.455
'4:01.586',-0.365,-0.440
'4:01.589',-0.355,-0.440
'4:01.592',-0.355,-0.430
'4:01.594',-0.350,-0.435
'4:01.597',-0.350,-0.430
'4:01.600',-0.355,-0.435
'4:01.603',-0.350,-0.445
'4:01.606',-0.360,-0.465
'4:01.608',-0.370,-0.465
'4:01.611',-0.365,-0.470
'4:01.614',-0.375,-0.465
'4:01.617',-0.375,-0.470
'4:01.619',-0.365,-0.455
'4:01.622',-0.365,-0.450
'4:01.625',-0.350,-0.450
'4:01.628',-0.330,-0.445
'4:01.631',-0.340,-0.460
'4:01.633',-0.330,-0.455
'4:01.636',-0.320,-0.460
'4:01.639',-0.325,-0.480
'4:01.642',-0.325,-0.485
'4:01.644',-0.320,-0.490
'4:01.647',-0.315,-0.490
'4:01.650',-0.315,-0.480
'4:01.653',-0.295,-0.485
'4:01.656',-0.290,-0.485
'4:01.658',-0.275,-0.470
'4:01.661',-0.275,-0.475
'4:01.664',-0.275,-0.480
'4:01.667',-0.270,-0.475
'4:01.669',-0.270,-0.490
'4:01.672',-0.290,-0.495
'4:01.675',-0.285,-0.495
'4:01.678',-0.300,-0.500
'4:01.681',-0.310,-0.485
'4:01.683',-0.300,-0.490
'4:01.686',-0.310,-0.485
'4:01.689',-0.310,-0.465
'4:01.692',-0.310,-0.450
'4:01.694',-0.310,-0.455
'4:01.697',-0.315,-0.460
'4:01.700',-0.330,-0.450
'4:01.703',-0.335,-0.450
'4:01.706',-0.355,-0.455
'4:01.708',-0.365,-0.460
'4:01.711',-0.365,-0.460
'4:01.714',-0.380,-0.450
'4:01.717',-0.380,-0.450
'4:01.719',-0.375,-0.440
'4:01.722',-0.375,-0.430
'4:01.725',-0.380,-0.430
'4:01.728',-0.370,-0.425
'4:01.731',-0.375,-0.420
'4:01.733',-0.370,-0.420
'4:01.736',-0.370,-0.430
'4:01.739',-0.380,-0.440
'4:01.742',-0.390,-0.440
'4:01.744',-0.400,-0.450
'4:01.747',-0.405,-0.440
'4:01.750',-0.415,-0.435
'4:01.753',-0.410,-0.425
'4:01.756',-0.400,-0.420
'4:01.758',-0.400,-0.415
'4:01.761',-0.390,-0.400
'4:01.764',-0.400,-0.415
'4:01.767',-0.395,-0.415
'4:01.769',-0.400,-0.425
'4:01.772',-0.400,-0.430
'4:01.775',-0.415,-0.425
'4:01.778',-0.415,-0.435
'4:01.781',-0.415,-0.430
'4:01.783',-0.435,-0.430
'4:01.786',-0.425,-0.420
'4:01.789',-0.400,-0.425
'4:01.792',-0.400,-0.425
'4:01.794',-0.395,-0.415
'4:01.797',-0.400,-0.415
'4:01.800',-0.400,-0.405
'4:01.803',-0.410,-0.415
'4:01.806',-0.405,-0.420
'4:01.808',-0.420,-0.430
'4:01.811',-0.425,-0.430
'4:01.814',-0.430,-0.430
'4:01.817',-0.435,-0.420
'4:01.819',-0.430,-0.415
'4:01.822',-0.430,-0.405
'4:01.825',-0.425,-0.405
'4:01.828',-0.420,-0.405
'4:01.831',-0.420,-0.400
'4:01.833',-0.420,-0.400
'4:01.836',-0.425,-0.410
'4:01.839',-0.435,-0.410
'4:01.842',-0.445,-0.420
'4:01.844',-0.445,-0.420
'4:01.847',-0.440,-0.425
'4:01.850',-0.445,-0.420
'4:01.853',-0.440,-0.410
'4:01.856',-0.435,-0.405
'4:01.858',-0.420,-0.400
'4:01.861',-0.410,-0.395
'4:01.864',-0.410,-0.395
'4:01.867',-0.400,-0.410
'4:01.869',-0.400,-0.415
'4:01.872',-0.400,-0.410
'4:01.875',-0.405,-0.410
'4:01.878',-0.405,-0.420
'4:01.881',-0.400,-0.410
'4:01.883',-0.400,-0.405
'4:01.886',-0.395,-0.395
'4:01.889',-0.375,-0.380
'4:01.892',-0.375,-0.375
'4:01.894',-0.365,-0.365
'4:01.897',-0.365,-0.365
'4:01.900',-0.345,-0.375
'4:01.903',-0.340,-0.385
'4:01.906',-0.340,-0.395
'4:01.908',-0.340,-0.420
'4:01.911',-0.360,-0.445
'4:01.914',-0.365,-0.455
'4:01.917',-0.380,-0.445
'4:01.919',-0.385,-0.445
'4:01.922',-0.390,-0.450
'4:01.925',-0.395,-0.440
'4:01.928',-0.385,-0.450
'4:01.931',-0.385,-0.445
'4:01.933',-0.395,-0.440
'4:01.936',-0.400,-0.445
'4:01.939',-0.405,-0.450
'4:01.942',-0.410,-0.450
'4:01.944',-0.420,-0.460
'4:01.947',-0.425,-0.455
'4:01.950',-0.435,-0.445
'4:01.953',-0.430,-0.435
'4:01.956',-0.435,-0.415
'4:01.958',-0.450,-0.400
'4:01.961',-0.455,-0.395
'4:01.964',-0.460,-0.390
'4:01.967',-0.455,-0.390
'4:01.969',-0.455,-0.400
'4:01.972',-0.470,-0.410
'4:01.975',-0.470,-0.410
'4:01.978',-0.470,-0.415
'4:01.981',-0.475,-0.410
'4:01.983',-0.470,-0.410
'4:01.986',-0.475,-0.405
'4:01.989',-0.465,-0.405
'4:01.992',-0.455,-0.390
'4:01.994',-0.450,-0.380
'4:01.997',-0.445,-0.390
'4:02.000',-0.440,-0.395
'4:02.003',-0.450,-0.405
'4:02.006',-0.455,-0.410
'4:02.008',-0.455,-0.415
'4:02.011',-0.465,-0.420
'4:02.014',-0.485,-0.415
'4:02.017',-0.510,-0.405
'4:02.019',-0.515,-0.390
'4:02.022',-0.515,-0.370
'4:02.025',-0.490,-0.365
'4:02.028',-0.430,-0.350
'4:02.031',-0.340,-0.355
'4:02.033',-0.220,-0.395
'4:02.036',-0.075,-0.440
'4:02.039',0.100,-0.505
'4:02.042',0.280,-0.580
'4:02.044',0.465,-0.655
'4:02.047',0.605,-0.710
'4:02.050',0.705,-0.730
'4:02.053',0.680,-0.730
'4:02.056',0.550,-0.695
'4:02.058',0.330,-0.630
'4:02.061',0.080,-0.550
'4:02.064',-0.165,-0.460
'4:02.067',-0.340,-0.380
'4:02.069',-0.425,-0.325
'4:02.072',-0.440,-0.300
'4:02.075',-0.405,-0.325
'4:02.078',-0.375,-0.375
'4:02.081',-0.345,-0.440
'4:02.083',-0.335,-0.485
'4:02.086',-0.340,-0.490
'4:02.089',-0.335,-0.480
'4:02.092',-0.355,-0.455
'4:02.094',-0.370,-0.430
'4:02.097',-0.395,-0.420
'4:02.100',-0.410,-0.410
'4:02.103',-0.415,-0.415
'4:02.106',-0.425,-0.425
'4:02.108',-0.435,-0.440
'4:02.111',-0.440,-0.425
'4:02.114',-0.450,-0.430
'4:02.117',-0.450,-0.425
'4:02.119',-0.445,-0.410
'4:02.122',-0.440,-0.405
'4:02.125',-0.430,-0.395
'4:02.128',-0.420,-0.395
'4:02.131',-0.420,-0.400
'4:02.133',-0.410,-0.400
'4:02.136',-0.420,-0.410
'4:02.139',-0.425,-0.415
'4:02.142',-0.430,-0.425
'4:02.144',-0.430,-0.425
'4:02.147',-0.425,-0.425
'4:02.150',-0.430,-0.420
'4:02.153',-0.415,-0.415
'4:02.156',-0.405,-0.405
'4:02.158',-0.405,-0.400
'4:02.161',-0.405,-0.385
'4:02.164',-0.395,-0.395
'4:02.167',-0.400,-0.405
'4:02.169',-0.395,-0.410
'4:02.172',-0.410,-0.420
'4:02.175',-0.410,-0.425
'4:02.178',-0.415,-0.430
'4:02.181',-0.420,-0.430
'4:02.183',-0.415,-0.425
'4:02.186',-0.405,-0.410
'4:02.189',-0.405,-0.415
'4:02.192',-0.395,-0.405
'4:02.194',-0.390,-0.405
'4:02.197',-0.390,-0.400
'4:02.200',-0.375,-0.405
'4:02.203',-0.375,-0.420
'4:02.206',-0.385,-0.425
'4:02.208',-0.395,-0.430
'4:02.211',-0.390,-0.445
'4:02.214',-0.390,-0.440
'4:02.217',-0.395,-0.435
'4:02.219',-0.390,-0.425
'4:02.222',-0.385,-0.425
'4:02.225',-0.375,-0.415
'4:02.228',-0.365,-0.420
'4:02.231',-0.365,-0.425
'4:02.233',-0.370,-0.425
'4:02.236',-0.365,-0.430
'4:02.239',-0.360,-0.440
'4:02.242',-0.370,-0.440
'4:02.244',-0.380,-0.460
'4:02.247',-0.385,-0.450
'4:02.250',-0.380,-0.445
'4:02.253',-0.365,-0.445
'4:02.256',-0.360,-0.435
'4:02.258',-0.360,-0.440
'4:02.261',-0.350,-0.430
'4:02.264',-0.340,-0.435
'4:02.267',-0.345,-0.435
'4:02.269',-0.340,-0.455
'4:02.272',-0.350,-0.455
'4:02.275',-0.350,-0.455
'4:02.278',-0.355,-0.470
'4:02.281',-0.365,-0.465
