'Elapsed time','MLII','V1'
'26:00.308',-0.040,-0.190
'26:00.311',-0.055,-0.160
'26:00.314',-0.070,-0.150
'26:00.317',-0.090,-0.155
'26:00.319',-0.120,-0.145
'26:00.322',-0.130,-0.130
'26:00.325',-0.140,-0.110
'26:00.328',-0.130,-0.075
'26:00.331',-0.140,-0.050
'26:00.333',-0.145,-0.035
'26:00.336',-0.150,-0.040
'26:00.339',-0.165,-0.020
'26:00.342',-0.150,-0.040
'26:00.344',-0.145,-0.060
'26:00.347',-0.125,-0.115
'26:00.350',-0.080,-0.210
'26:00.353',-0.040,-0.320
'26:00.356',0.030,-0.475
'26:00.358',0.130,-0.655
'26:00.361',0.235,-0.785
'26:00.364',0.345,-0.870
'26:00.367',0.450,-0.905
'26:00.369',0.490,-0.895
'26:00.372',0.530,-0.830
'26:00.375',0.565,-0.680
'26:00.378',0.565,-0.515
'26:00.381',0.480,-0.390
'26:00.383',0.365,-0.290
'26:00.386',0.210,-0.210
'26:00.389',0.115,-0.090
'26:00.392',0.100,0.025
'26:00.394',0.070,0.150
'26:00.397',-0.020,0.220
'26:00.400',-0.135,0.275
'26:00.403',-0.240,0.300
'26:00.406',-0.315,0.370
'26:00.408',-0.365,0.425
'26:00.411',-0.390,0.480
'26:00.414',-0.430,0.530
'26:00.417',-0.465,0.555
'26:00.419',-0.485,0.540
'26:00.422',-0.520,0.520
'26:00.425',-0.550,0.465
'26:00.428',-0.570,0.405
'26:00.431',-0.615,0.335
'26:00.433',-0.640,0.270
'26:00.436',-0.635,0.190
'26:00.439',-0.610,0.130
'26:00.442',-0.535,0.050
'26:00.444',-0.450,0.005
'26:00.447',-0.380,-0.025
'26:00.450',-0.335,-0.050
'26:00.453',-0.310,-0.055
'26:00.456',-0.285,-0.060
'26:00.458',-0.265,-0.045
'26:00.461',-0.265,-0.060
'26:00.464',-0.275,-0.060
'26:00.467',-0.270,-0.080
'26:00.469',-0.275,-0.095
'26:00.472',-0.265,-0.090
'26:00.475',-0.255,-0.090
'26:00.478',-0.240,-0.090
'26:00.481',-0.250,-0.100
'26:00.483',-0.245,-0.100
'26:00.486',-0.250,-0.115
'26:00.489',-0.245,-0.105
'26:00.492',-0.240,-0.110
'26:00.494',-0.240,-0.105
'26:00.497',-0.235,-0.110
'26:00.500',-0.245,-0.110
'26:00.503',-0.240,-0.125
'26:00.506',-0.235,-0.120
'26:00.508',-0.225,-0.100
'26:00.511',-0.210,-0.120
'26:00.514',-0.225,-0.115
'26:00.517',-0.230,-0.140
'26:00.519',-0.240,-0.140
'26:00.522',-0.225,-0.145
'26:00.525',-0.215,-0.125
'26:00.528',-0.200,-0.135
'26:00.531',-0.195,-0.140
'26:00.533',-0.200,-0.165
'26:00.536',-0.210,-0.165
'26:00.539',-0.205,-0.160
'26:00.542',-0.195,-0.155
'26:00.544',-0.175,-0.170
'26:00.547',-0.185,-0.170
'26:00.550',-0.175,-0.180
'26:00.553',-0.180,-0.190
'26:00.556',-0.175,-0.195
'26:00.558',-0.165,-0.195
'26:00.561',-0.155,-0.190
'26:00.564',-0.155,-0.200
'26:00.567',-0.150,-0.220
'26:00.569',-0.140,-0.230
'26:00.572',-0.135,-0.235
'26:00.575',-0.120,-0.230
'26:00.578',-0.100,-0.230
'26:00.581',-0.095,-0.245
'26:00.583',-0.095,-0.255
'26:00.586',-0.090,-0.270
'26:00.589',-0.080,-0.280
'26:00.592',-0.060,-0.270
'26:00.594',-0.040,-0.275
'26:00.597',-0.025,-0.285
'26:00.600',-0.025,-0.300
'26:00.603',-0.020,-0.315
'26:00.606',-0.015,-0.320
'26:00.608',0.020,-0.305
'26:00.611',0.020,-0.310
'26:00.614',0.030,-0.305
'26:00.617',0.045,-0.315
'26:00.619',0.045,-0.320
'26:00.622',0.040,-0.320
'26:00.625',0.035,-0.295
'26:00.628',0.035,-0.290
'26:00.631',0.020,-0.280
'26:00.633',0.010,-0.285
'26:00.636',0.000,-0.285
'26:00.639',-0.015,-0.265
'26:00.642',-0.025,-0.245
'26:00.644',-0.035,-0.225
'26:00.647',-0.050,-0.225
'26:00.650',-0.060,-0.220
'26:00.653',-0.090,-0.210
'26:00.656',-0.105,-0.195
'26:00.658',-0.110,-0.175
'26:00.661',-0.120,-0.160
'26:00.664',-0.145,-0.140
'26:00.667',-0.145,-0.135
'26:00.669',-0.165,-0.140
'26:00.672',-0.180,-0.125
'26:00.675',-0.185,-0.110
'26:00.678',-0.185,-0.100
'26:00.681',-0.205,-0.085
'26:00.683',-0.215,-0.075
'26:00.686',-0.230,-0.090
'26:00.689',-0.240,-0.075
'26:00.692',-0.235,-0.065
'26:00.694',-0.225,-0.060
'26:00.697',-0.235,-0.065
'26:00.700',-0.240,-0.075
'26:00.703',-0.265,-0.070
'26:00.706',-0.265,-0.060
'26:00.708',-0.265,-0.045
'26:00.711',-0.255,-0.035
'26:00.714',-0.255,-0.035
'26:00.717',-0.270,-0.055
'26:00.719',-0.275,-0.070
'26:00.722',-0.275,-0.050
'26:00.725',-0.270,-0.040
'26:00.728',-0.255,-0.035
'26:00.731',-0.270,-0.040
'26:00.733',-0.280,-0.060
'26:00.736',-0.285,-0.065
'26:00.739',-0.285,-0.045
'26:00.742',-0.280,-0.040
'26:00.744',-0.275,-0.040
'26:00.747',-0.285,-0.055
'26:00.750',-0.295,-0.050
'26:00.753',-0.300,-0.050
'26:00.756',-0.290,-0.050
'26:00.758',-0.295,-0.045
'26:00.761',-0.285,-0.045
'26:00.764',-0.290,-0.050
'26:00.767',-0.300,-0.055
'26:00.769',-0.315,-0.055
'26:00.772',-0.305,-0.035
'26:00.775',-0.290,-0.030
'26:00.778',-0.295,-0.045
'26:00.781',-0.305,-0.040
'26:00.783',-0.295,-0.050
'26:00.786',-0.300,-0.060
'26:00.789',-0.305,-0.055
'26:00.792',-0.310,-0.040
'26:00.794',-0.310,-0.035
'26:00.797',-0.310,-0.040
'26:00.800',-0.315,-0.055
'26:00.803',-0.315,-0.060
'26:00.806',-0.310,-0.045
'26:00.808',-0.305,-0.040
'26:00.811',-0.300,-0.040
'26:00.814',-0.300,-0.040
'26:00.817',-0.315,-0.055
'26:00.819',-0.315,-0.070
'26:00.822',-0.315,-0.060
'26:00.825',-0.310,-0.050
'26:00.828',-0.305,-0.040
'26:00.831',-0.305,-0.035
'26:00.833',-0.310,-0.055
'26:00.836',-0.320,-0.060
'26:00.839',-0.330,-0.060
'26:00.842',-0.320,-0.050
'26:00.844',-0.305,-0.055
'26:00.847',-0.310,-0.040
'26:00.850',-0.315,-0.055
'26:00.853',-0.320,-0.060
'26:00.856',-0.315,-0.065
'26:00.858',-0.315,-0.045
'26:00.861',-0.295,-0.045
'26:00.864',-0.305,-0.045
'26:00.867',-0.305,-0.055
'26:00.869',-0.315,-0.070
'26:00.872',-0.315,-0.065
'26:00.875',-0.320,-0.050
'26:00.878',-0.305,-0.035
'26:00.881',-0.300,-0.045
'26:00.883',-0.310,-0.055
'26:00.886',-0.320,-0.075
'26:00.889',-0.320,-0.065
'26:00.892',-0.300,-0.050
'26:00.894',-0.300,-0.040
'26:00.897',-0.300,-0.040
'26:00.900',-0.305,-0.055
'26:00.903',-0.320,-0.065
'26:00.906',-0.315,-0.050
'26:00.908',-0.315,-0.050
'26:00.911',-0.290,-0.060
'26:00.914',-0.305,-0.050
'26:00.917',-0.305,-0.065
'26:00.919',-0.325,-0.080
'26:00.922',-0.315,-0.055
'26:00.925',-0.295,-0.060
'26:00.928',-0.295,-0.055
'26:00.931',-0.295,-0.055
'26:00.933',-0.305,-0.065
'26:00.936',-0.310,-0.065
'26:00.939',-0.300,-0.060
'26:00.942',-0.295,-0.050
'26:00.944',-0.275,-0.040
'26:00.947',-0.285,-0.055
'26:00.950',-0.295,-0.060
'26:00.953',-0.305,-0.065
'26:00.956',-0.300,-0.055
'26:00.958',-0.290,-0.045
'26:00.961',-0.290,-0.050
'26:00.964',-0.285,-0.045
'26:00.967',-0.310,-0.055
'26:00.969',-0.310,-0.065
'26:00.972',-0.305,-0.060
'26:00.975',-0.290,-0.050
'26:00.978',-0.285,-0.055
'26:00.981',-0.295,-0.050
'26:00.983',-0.295,-0.060
'26:00.986',-0.295,-0.065
'26:00.989',-0.300,-0.060
'26:00.992',-0.285,-0.060
'26:00.994',-0.280,-0.055
'26:00.997',-0.285,-0.050
'26:01.000',-0.300,-0.060
'26:01.003',-0.300,-0.070
'26:01.006',-0.305,-0.060
'26:01.008',-0.300,-0.060
'26:01.011',-0.290,-0.050
'26:01.014',-0.290,-0.065
'26:01.017',-0.285,-0.055
'26:01.019',-0.285,-0.065
'26:01.022',-0.280,-0.060
'26:01.025',-0.280,-0.050
'26:01.028',-0.260,-0.045
'26:01.031',-0.260,-0.055
'26:01.033',-0.270,-0.065
'26:01.036',-0.270,-0.065
'26:01.039',-0.275,-0.070
'26:01.042',-0.270,-0.055
'26:01.044',-0.260,-0.055
'26:01.047',-0.265,-0.050
'26:01.050',-0.270,-0.060
'26:01.053',-0.270,-0.060
'26:01.056',-0.270,-0.075
'26:01.058',-0.270,-0.060
'26:01.061',-0.260,-0.055
'26:01.064',-0.260,-0.060
'26:01.067',-0.260,-0.070
'26:01.069',-0.275,-0.065
'26:01.072',-0.275,-0.075
'26:01.075',-0.260,-0.065
'26:01.078',-0.260,-0.060
'26:01.081',-0.255,-0.060
'26:01.083',-0.260,-0.065
'26:01.086',-0.270,-0.065
'26:01.089',-0.265,-0.060
'26:01.092',-0.260,-0.045
'26:01.094',-0.255,-0.045
'26:01.097',-0.260,-0.055
'26:01.100',-0.265,-0.065
'26:01.103',-0.270,-0.075
'26:01.106',-0.260,-0.075
'26:01.108',-0.255,-0.075
'26:01.111',-0.240,-0.060
'26:01.114',-0.245,-0.065
'26:01.117',-0.250,-0.060
'26:01.119',-0.260,-0.080
'26:01.122',-0.275,-0.070
'26:01.125',-0.260,-0.060
'26:01.128',-0.250,-0.055
'26:01.131',-0.255,-0.055
'26:01.133',-0.240,-0.065
'26:01.136',-0.250,-0.075
'26:01.139',-0.250,-0.065
'26:01.142',-0.240,-0.060
'26:01.144',-0.255,-0.070
'26:01.147',-0.255,-0.055
'26:01.150',-0.250,-0.070
'26:01.153',-0.255,-0.075
'26:01.156',-0.260,-0.070
'26:01.158',-0.245,-0.055
'26:01.161',-0.240,-0.060
'26:01.164',-0.235,-0.065
'26:01.167',-0.245,-0.070
'26:01.169',-0.260,-0.065
'26:01.172',-0.265,-0.070
'26:01.175',-0.260,-0.065
'26:01.178',-0.240,-0.065
'26:01.181',-0.240,-0.050
'26:01.183',-0.245,-0.070
'26:01.186',-0.255,-0.075
'26:01.189',-0.255,-0.070
'26:01.192',-0.245,-0.070
'26:01.194',-0.235,-0.065
'26:01.197',-0.240,-0.065
'26:01.200',-0.240,-0.085
'26:01.203',-0.250,-0.080
'26:01.206',-0.250,-0.070
'26:01.208',-0.250,-0.070
'26:01.211',-0.230,-0.055
'26:01.214',-0.230,-0.050
'26:01.217',-0.230,-0.060
'26:01.219',-0.245,-0.070
'26:01.222',-0.245,-0.065
'26:01.225',-0.235,-0.060
'26:01.228',-0.220,-0.060
'26:01.231',-0.220,-0.055
'26:01.233',-0.220,-0.065
'26:01.236',-0.215,-0.065
'26:01.239',-0.215,-0.085
'26:01.242',-0.215,-0.070
'26:01.244',-0.205,-0.065
'26:01.247',-0.200,-0.065
'26:01.250',-0.200,-0.065
'26:01.253',-0.210,-0.090
'26:01.256',-0.205,-0.080
'26:01.258',-0.185,-0.080
'26:01.261',-0.165,-0.085
'26:01.264',-0.170,-0.115
'26:01.267',-0.170,-0.135
'26:01.269',-0.170,-0.135
'26:01.272',-0.180,-0.125
'26:01.275',-0.175,-0.100
'26:01.278',-0.170,-0.090
'26:01.281',-0.185,-0.095
'26:01.283',-0.185,-0.100
'26:01.286',-0.175,-0.110
'26:01.289',-0.175,-0.110
'26:01.292',-0.165,-0.105
'26:01.294',-0.150,-0.095
'26:01.297',-0.155,-0.100
'26:01.300',-0.180,-0.115
'26:01.303',-0.190,-0.115
'26:01.306',-0.195,-0.105
'26:01.308',-0.180,-0.090
'26:01.311',-0.170,-0.080
'26:01.314',-0.165,-0.085
'26:01.317',-0.175,-0.085
'26:01.319',-0.190,-0.075
'26:01.322',-0.200,-0.065
'26:01.325',-0.195,-0.050
'26:01.328',-0.195,-0.040
'26:01.331',-0.200,-0.050
'26:01.333',-0.210,-0.070
'26:01.336',-0.220,-0.085
'26:01.339',-0.225,-0.075
'26:01.342',-0.220,-0.060
'26:01.344',-0.225,-0.065
'26:01.347',-0.230,-0.065
'26:01.350',-0.230,-0.065
'26:01.353',-0.245,-0.080
'26:01.356',-0.250,-0.070
'26:01.358',-0.235,-0.065
'26:01.361',-0.225,-0.060
'26:01.364',-0.225,-0.060
'26:01.367',-0.235,-0.060
'26:01.369',-0.240,-0.075
'26:01.372',-0.245,-0.055
'26:01.375',-0.225,-0.055
'26:01.378',-0.215,-0.050
'26:01.381',-0.220,-0.055
'26:01.383',-0.220,-0.075
'26:01.386',-0.225,-0.070
'26:01.389',-0.225,-0.070
'26:01.392',-0.220,-0.055
'26:01.394',-0.210,-0.065
'26:01.397',-0.205,-0.050
'26:01.400',-0.225,-0.070
'26:01.403',-0.225,-0.080
'26:01.406',-0.230,-0.080
'26:01.408',-0.215,-0.065
'26:01.411',-0.205,-0.055
'26:01.414',-0.200,-0.065
'26:01.417',-0.215,-0.060
'26:01.419',-0.220,-0.045
'26:01.422',-0.215,-0.030
'26:01.425',-0.205,-0.005
'26:01.428',-0.180,0.020
'26:01.431',-0.165,-0.005
'26:01.433',-0.145,-0.065
'26:01.436',-0.125,-0.150
'26:01.439',-0.110,-0.220
'26:01.442',-0.085,-0.300
'26:01.444',-0.035,-0.385
'26:01.447',0.025,-0.510
'26:01.450',0.110,-0.640
'26:01.453',0.185,-0.770
'26:01.456',0.260,-0.895
'26:01.458',0.385,-0.965
'26:01.461',0.500,-0.975
'26:01.464',0.595,-0.935
'26:01.467',0.665,-0.885
'26:01.469',0.745,-0.815
'26:01.472',0.835,-0.685
'26:01.475',0.895,-0.550
'26:01.478',0.875,-0.425
'26:01.481',0.770,-0.325
'26:01.483',0.615,-0.270
'26:01.486',0.450,-0.215
'26:01.489',0.260,-0.200
'26:01.492',0.100,-0.190
'26:01.494',-0.010,-0.195
'26:01.497',-0.100,-0.175
'26:01.500',-0.155,-0.160
'26:01.503',-0.185,-0.150
'26:01.506',-0.175,-0.115
'26:01.508',-0.145,-0.090
'26:01.511',-0.135,-0.070
'26:01.514',-0.135,-0.075
'26:01.517',-0.145,-0.065
'26:01.519',-0.175,-0.065
'26:01.522',-0.190,-0.055
'26:01.525',-0.195,-0.050
'26:01.528',-0.195,-0.040
'26:01.531',-0.200,-0.040
'26:01.533',-0.205,-0.040
'26:01.536',-0.215,-0.050
'26:01.539',-0.220,-0.040
'26:01.542',-0.215,-0.040
'26:01.544',-0.215,-0.040
'26:01.547',-0.215,-0.040
'26:01.550',-0.225,-0.060
'26:01.553',-0.230,-0.050
'26:01.556',-0.235,-0.045
'26:01.558',-0.230,-0.030
'26:01.561',-0.220,-0.030
'26:01.564',-0.215,-0.025
'26:01.567',-0.220,-0.050
'26:01.569',-0.220,-0.050
'26:01.572',-0.225,-0.045
'26:01.575',-0.230,-0.035
'26:01.578',-0.220,-0.040
'26:01.581',-0.220,-0.040
'26:01.583',-0.220,-0.060
'26:01.586',-0.230,-0.055
'26:01.589',-0.230,-0.060
'26:01.592',-0.230,-0.045
'26:01.594',-0.215,-0.045
'26:01.597',-0.215,-0.055
'26:01.600',-0.225,-0.060
'26:01.603',-0.235,-0.070
'26:01.606',-0.225,-0.065
'26:01.608',-0.215,-0.045
'26:01.611',-0.195,-0.055
'26:01.614',-0.195,-0.065
'26:01.617',-0.205,-0.085
'26:01.619',-0.205,-0.090
'26:01.622',-0.210,-0.095
'26:01.625',-0.205,-0.080
'26:01.628',-0.190,-0.085
'26:01.631',-0.200,-0.095
'26:01.633',-0.210,-0.110
'26:01.636',-0.195,-0.125
'26:01.639',-0.185,-0.115
'26:01.642',-0.185,-0.110
'26:01.644',-0.165,-0.105
'26:01.647',-0.170,-0.115
'26:01.650',-0.175,-0.130
'26:01.653',-0.175,-0.130
'26:01.656',-0.175,-0.120
'26:01.658',-0.155,-0.125
'26:01.661',-0.135,-0.120
'26:01.664',-0.145,-0.115
'26:01.667',-0.135,-0.150
'26:01.669',-0.120,-0.145
'26:01.672',-0.120,-0.140
'26:01.675',-0.090,-0.140
'26:01.678',-0.070,-0.120
'26:01.681',-0.070,-0.140
'26:01.683',-0.060,-0.145
'26:01.686',-0.060,-0.155
'26:01.689',-0.055,-0.145
'26:01.692',-0.025,-0.145
'26:01.694',-0.005,-0.150
'26:01.697',0.005,-0.145
'26:01.700',0.005,-0.155
'26:01.703',0.010,-0.170
'26:01.706',0.025,-0.165
'26:01.708',0.045,-0.150
'26:01.711',0.055,-0.160
'26:01.714',0.035,-0.165
'26:01.717',0.010,-0.190
'26:01.719',0.000,-0.195
'26:01.722',-0.005,-0.195
'26:01.725',-0.005,-0.185
'26:01.728',-0.010,-0.195
'26:01.731',-0.015,-0.215
'26:01.733',-0.015,-0.215
'26:01.736',-0.025,-0.195
'26:01.739',-0.005,-0.200
'26:01.742',0.020,-0.185
'26:01.744',0.035,-0.190
'26:01.747',0.035,-0.190
'26:01.750',0.045,-0.205
'26:01.753',0.050,-0.210
'26:01.756',0.040,-0.215
'26:01.758',0.045,-0.205
'26:01.761',0.045,-0.215
'26:01.764',0.040,-0.215
'26:01.767',0.040,-0.220
'26:01.769',0.020,-0.220
'26:01.772',0.005,-0.210
'26:01.775',0.005,-0.200
'26:01.778',-0.005,-0.200
'26:01.781',-0.020,-0.190
'26:01.783',-0.045,-0.195
'26:01.786',-0.065,-0.200
'26:01.789',-0.080,-0.190
'26:01.792',-0.090,-0.170
'26:01.794',-0.095,-0.170
'26:01.797',-0.100,-0.170
'26:01.800',-0.125,-0.175
'26:01.803',-0.135,-0.195
'26:01.806',-0.150,-0.175
'26:01.808',-0.155,-0.155
'26:01.811',-0.150,-0.145
'26:01.814',-0.150,-0.150
'26:01.817',-0.155,-0.155
'26:01.819',-0.165,-0.165
'26:01.822',-0.165,-0.160
'26:01.825',-0.170,-0.150
'26:01.828',-0.170,-0.145
'26:01.831',-0.165,-0.145
'26:01.833',-0.180,-0.145
'26:01.836',-0.190,-0.150
'26:01.839',-0.190,-0.145
'26:01.842',-0.180,-0.125
'26:01.844',-0.165,-0.130
'26:01.847',-0.170,-0.130
'26:01.850',-0.165,-0.140
'26:01.853',-0.190,-0.140
'26:01.856',-0.185,-0.130
'26:01.858',-0.180,-0.135
'26:01.861',-0.180,-0.125
'26:01.864',-0.175,-0.115
'26:01.867',-0.180,-0.130
'26:01.869',-0.180,-0.135
'26:01.872',-0.185,-0.120
'26:01.875',-0.175,-0.120
'26:01.878',-0.185,-0.120
'26:01.881',-0.175,-0.125
'26:01.883',-0.175,-0.125
'26:01.886',-0.175,-0.125
'26:01.889',-0.180,-0.110
'26:01.892',-0.170,-0.105
'26:01.894',-0.170,-0.100
'26:01.897',-0.175,-0.110
'26:01.900',-0.180,-0.105
'26:01.903',-0.165,-0.105
'26:01.906',-0.175,-0.095
'26:01.908',-0.155,-0.085
'26:01.911',-0.140,-0.080
'26:01.914',-0.140,-0.070
'26:01.917',-0.135,-0.080
'26:01.919',-0.145,-0.080
'26:01.922',-0.150,-0.085
'26:01.925',-0.140,-0.065
'26:01.928',-0.135,-0.070
'26:01.931',-0.140,-0.075
'26:01.933',-0.140,-0.085
'26:01.936',-0.150,-0.115
'26:01.939',-0.140,-0.140
'26:01.942',-0.115,-0.170
'26:01.944',-0.100,-0.225
'26:01.947',-0.080,-0.320
'26:01.950',-0.075,-0.420
'26:01.953',-0.065,-0.460
'26:01.956',-0.020,-0.495
'26:01.958',0.050,-0.470
'26:01.961',0.140,-0.440
'26:01.964',0.215,-0.390
'26:01.967',0.250,-0.335
'26:01.969',0.275,-0.275
'26:01.972',0.315,-0.210
'26:01.975',0.375,-0.170
'26:01.978',0.410,-0.140
'26:01.981',0.420,-0.125
'26:01.983',0.395,-0.080
'26:01.986',0.340,-0.030
'26:01.989',0.275,-0.005
'26:01.992',0.235,-0.005
'26:01.994',0.220,-0.040
'26:01.997',0.205,-0.105
'26:02.000',0.180,-0.180
'26:02.003',0.150,-0.215
'26:02.006',0.145,-0.210
'26:02.008',0.170,-0.160
'26:02.011',0.200,-0.140
'26:02.014',0.235,-0.140
'26:02.017',0.260,-0.160
'26:02.019',0.275,-0.175
'26:02.022',0.295,-0.170
'26:02.025',0.305,-0.185
'26:02.028',0.295,-0.205
'26:02.031',0.240,-0.225
'26:02.033',0.180,-0.270
'26:02.036',0.100,-0.300
'26:02.039',0.035,-0.335
'26:02.042',-0.025,-0.345
'26:02.044',-0.065,-0.345
'26:02.047',-0.110,-0.335
'26:02.050',-0.160,-0.340
'26:02.053',-0.190,-0.325
'26:02.056',-0.220,-0.275
'26:02.058',-0.225,-0.240
'26:02.061',-0.245,-0.220
'26:02.064',-0.255,-0.205
'26:02.067',-0.270,-0.195
'26:02.069',-0.270,-0.190
'26:02.072',-0.275,-0.160
'26:02.075',-0.265,-0.140
'26:02.078',-0.255,-0.125
'26:02.081',-0.255,-0.125
'26:02.083',-0.265,-0.125
'26:02.086',-0.280,-0.135
'26:02.089',-0.290,-0.135
'26:02.092',-0.275,-0.120
'26:02.094',-0.270,-0.105
'26:02.097',-0.275,-0.110
'26:02.100',-0.280,-0.105
'26:02.103',-0.280,-0.115
'26:02.106',-0.285,-0.105
'26:02.108',-0.275,-0.085
'26:02.111',-0.255,-0.085
'26:02.114',-0.250,-0.090
'26:02.117',-0.265,-0.095
'26:02.119',-0.270,-0.100
'26:02.122',-0.285,-0.090
'26:02.125',-0.260,-0.075
'26:02.128',-0.255,-0.090
'26:02.131',-0.255,-0.085
'26:02.133',-0.250,-0.095
'26:02.136',-0.265,-0.105
'26:02.139',-0.255,-0.095
'26:02.142',-0.260,-0.095
'26:02.144',-0.230,-0.085
'26:02.147',-0.230,-0.090
'26:02.150',-0.240,-0.100
'26:02.153',-0.245,-0.115
'26:02.156',-0.230,-0.105
'26:02.158',-0.230,-0.105
'26:02.161',-0.195,-0.110
'26:02.164',-0.205,-0.110
'26:02.167',-0.205,-0.120
'26:02.169',-0.210,-0.115
'26:02.172',-0.210,-0.125
'26:02.175',-0.195,-0.105
'26:02.178',-0.175,-0.095
'26:02.181',-0.175,-0.095
'26:02.183',-0.170,-0.115
'26:02.186',-0.195,-0.125
'26:02.189',-0.200,-0.130
'26:02.192',-0.190,-0.135
'26:02.194',-0.175,-0.125
'26:02.197',-0.175,-0.145
'26:02.200',-0.190,-0.160
'26:02.203',-0.210,-0.175
'26:02.206',-0.205,-0.165
'26:02.208',-0.195,-0.155
'26:02.211',-0.185,-0.155
'26:02.214',-0.185,-0.160
'26:02.217',-0.165,-0.180
'26:02.219',-0.170,-0.185
'26:02.222',-0.155,-0.190
'26:02.225',-0.140,-0.185
'26:02.228',-0.120,-0.195
'26:02.231',-0.110,-0.215
'26:02.233',-0.105,-0.230
'26:02.236',-0.105,-0.240
'26:02.239',-0.100,-0.240
'26:02.242',-0.090,-0.230
'26:02.244',-0.080,-0.235
'26:02.247',-0.070,-0.250
'26:02.250',-0.070,-0.260
'26:02.253',-0.070,-0.275
'26:02.256',-0.060,-0.260
'26:02.258',-0.050,-0.255
'26:02.261',-0.025,-0.250
'26:02.264',-0.020,-0.245
'26:02.267',-0.015,-0.250
'26:02.269',-0.015,-0.260
'26:02.272',-0.020,-0.240
'26:02.275',-0.020,-0.230
'26:02.278',-0.005,-0.220
'26:02.281',0.000,-0.220
'26:02.283',-0.005,-0.225
'26:02.286',0.000,-0.220
'26:02.289',0.010,-0.215
'26:02.292',0.020,-0.190
'26:02.294',0.030,-0.185
'26:02.297',0.030,-0.190
'26:02.300',0.025,-0.175
'26:02.303',0.015,-0.180
'26:02.306',0.020,-0.170
