'Elapsed time','MLII','V1'
'9:00.181',-0.535,-0.235
'9:00.183',-0.535,-0.225
'9:00.186',-0.510,-0.225
'9:00.189',-0.515,-0.210
'9:00.192',-0.510,-0.195
'9:00.194',-0.505,-0.180
'9:00.197',-0.525,-0.180
'9:00.200',-0.530,-0.185
'9:00.203',-0.520,-0.175
'9:00.206',-0.510,-0.180
'9:00.208',-0.510,-0.180
'9:00.211',-0.495,-0.180
'9:00.214',-0.490,-0.185
'9:00.217',-0.490,-0.180
'9:00.219',-0.480,-0.170
'9:00.222',-0.490,-0.145
'9:00.225',-0.470,-0.135
'9:00.228',-0.450,-0.130
'9:00.231',-0.440,-0.120
'9:00.233',-0.425,-0.135
'9:00.236',-0.425,-0.125
'9:00.239',-0.425,-0.140
'9:00.242',-0.430,-0.150
'9:00.244',-0.420,-0.150
'9:00.247',-0.420,-0.160
'9:00.250',-0.420,-0.155
'9:00.253',-0.385,-0.140
'9:00.256',-0.365,-0.145
'9:00.258',-0.345,-0.150
'9:00.261',-0.345,-0.140
'9:00.264',-0.335,-0.145
'9:00.267',-0.350,-0.150
'9:00.269',-0.340,-0.155
'9:00.272',-0.330,-0.170
'9:00.275',-0.335,-0.190
'9:00.278',-0.335,-0.205
'9:00.281',-0.340,-0.220
'9:00.283',-0.345,-0.205
'9:00.286',-0.350,-0.215
'9:00.289',-0.345,-0.200
'9:00.292',-0.340,-0.205
'9:00.294',-0.335,-0.205
'9:00.297',-0.325,-0.205
'9:00.300',-0.330,-0.220
'9:00.303',-0.345,-0.220
'9:00.306',-0.340,-0.235
'9:00.308',-0.360,-0.250
'9:00.311',-0.370,-0.260
'9:00.314',-0.380,-0.270
'9:00.317',-0.395,-0.270
'9:00.319',-0.400,-0.260
'9:00.322',-0.395,-0.260
'9:00.325',-0.370,-0.260
'9:00.328',-0.365,-0.255
'9:00.331',-0.365,-0.255
'9:00.333',-0.370,-0.270
'9:00.336',-0.380,-0.270
'9:00.339',-0.405,-0.270
'9:00.342',-0.420,-0.270
'9:00.344',-0.440,-0.280
'9:00.347',-0.445,-0.285
'9:00.350',-0.440,-0.290
'9:00.353',-0.430,-0.285
'9:00.356',-0.420,-0.290
'9:00.358',-0.410,-0.290
'9:00.361',-0.405,-0.280
'9:00.364',-0.405,-0.280
'9:00.367',-0.415,-0.285
'9:00.369',-0.430,-0.285
'9:00.372',-0.460,-0.295
'9:00.375',-0.460,-0.315
'9:00.378',-0.465,-0.325
'9:00.381',-0.445,-0.310
'9:00.383',-0.445,-0.300
'9:00.386',-0.435,-0.310
'9:00.389',-0.440,-0.290
'9:00.392',-0.425,-0.290
'9:00.394',-0.420,-0.285
'9:00.397',-0.430,-0.290
'9:00.400',-0.435,-0.295
'9:00.403',-0.445,-0.290
'9:00.406',-0.450,-0.310
'9:00.408',-0.440,-0.310
'9:00.411',-0.450,-0.310
'9:00.414',-0.460,-0.315
'9:00.417',-0.470,-0.310
'9:00.419',-0.475,-0.290
'9:00.422',-0.470,-0.295
'9:00.425',-0.455,-0.290
'9:00.428',-0.460,-0.275
'9:00.431',-0.445,-0.275
'9:00.433',-0.450,-0.270
'9:00.436',-0.445,-0.265
'9:00.439',-0.440,-0.270
'9:00.442',-0.445,-0.275
'9:00.444',-0.450,-0.290
'9:00.447',-0.445,-0.300
'9:00.450',-0.455,-0.290
'9:00.453',-0.460,-0.285
'9:00.456',-0.470,-0.275
'9:00.458',-0.470,-0.265
'9:00.461',-0.465,-0.250
'9:00.464',-0.455,-0.245
'9:00.467',-0.455,-0.260
'9:00.469',-0.440,-0.270
'9:00.472',-0.425,-0.260
'9:00.475',-0.415,-0.275
'9:00.478',-0.415,-0.285
'9:00.481',-0.415,-0.280
'9:00.483',-0.410,-0.275
'9:00.486',-0.415,-0.270
'9:00.489',-0.410,-0.255
'9:00.492',-0.405,-0.235
'9:00.494',-0.415,-0.230
'9:00.497',-0.405,-0.225
'9:00.500',-0.405,-0.230
'9:00.503',-0.400,-0.230
'9:00.506',-0.390,-0.225
'9:00.508',-0.390,-0.230
'9:00.511',-0.395,-0.235
'9:00.514',-0.385,-0.230
'9:00.517',-0.385,-0.225
'9:00.519',-0.365,-0.200
'9:00.522',-0.345,-0.200
'9:00.525',-0.335,-0.190
'9:00.528',-0.325,-0.185
'9:00.531',-0.305,-0.195
'9:00.533',-0.295,-0.215
'9:00.536',-0.295,-0.210
'9:00.539',-0.310,-0.230
'9:00.542',-0.320,-0.245
'9:00.544',-0.340,-0.285
'9:00.547',-0.335,-0.300
'9:00.550',-0.355,-0.325
'9:00.553',-0.350,-0.320
'9:00.556',-0.345,-0.330
'9:00.558',-0.340,-0.320
'9:00.561',-0.335,-0.300
'9:00.564',-0.350,-0.290
'9:00.567',-0.360,-0.290
'9:00.569',-0.385,-0.270
'9:00.572',-0.405,-0.285
'9:00.575',-0.425,-0.285
'9:00.578',-0.420,-0.310
'9:00.581',-0.460,-0.305
'9:00.583',-0.460,-0.300
'9:00.586',-0.440,-0.295
'9:00.589',-0.455,-0.280
'9:00.592',-0.445,-0.275
'9:00.594',-0.450,-0.270
'9:00.597',-0.440,-0.270
'9:00.600',-0.445,-0.275
'9:00.603',-0.445,-0.280
'9:00.606',-0.440,-0.285
'9:00.608',-0.450,-0.300
'9:00.611',-0.455,-0.300
'9:00.614',-0.460,-0.305
'9:00.617',-0.460,-0.305
'9:00.619',-0.465,-0.305
'9:00.622',-0.465,-0.290
'9:00.625',-0.455,-0.285
'9:00.628',-0.450,-0.285
'9:00.631',-0.460,-0.280
'9:00.633',-0.450,-0.285
'9:00.636',-0.450,-0.280
'9:00.639',-0.445,-0.285
'9:00.642',-0.440,-0.285
'9:00.644',-0.420,-0.300
'9:00.647',-0.415,-0.320
'9:00.650',-0.395,-0.315
'9:00.653',-0.365,-0.310
'9:00.656',-0.340,-0.305
'9:00.658',-0.285,-0.305
'9:00.661',-0.220,-0.305
'9:00.664',-0.160,-0.295
'9:00.667',-0.095,-0.300
'9:00.669',-0.035,-0.300
'9:00.672',0.030,-0.320
'9:00.675',0.075,-0.330
'9:00.678',0.145,-0.360
'9:00.681',0.210,-0.395
'9:00.683',0.250,-0.445
'9:00.686',0.275,-0.515
'9:00.689',0.290,-0.585
'9:00.692',0.315,-0.680
'9:00.694',0.350,-0.775
'9:00.697',0.420,-0.845
'9:00.700',0.470,-0.965
'9:00.703',0.495,-1.055
'9:00.706',0.460,-1.160
'9:00.708',0.340,-1.250
'9:00.711',0.170,-1.300
'9:00.714',-0.030,-1.345
'9:00.717',-0.235,-1.330
'9:00.719',-0.425,-1.285
'9:00.722',-0.560,-1.225
'9:00.725',-0.650,-1.145
'9:00.728',-0.685,-1.050
'9:00.731',-0.675,-0.950
'9:00.733',-0.660,-0.875
'9:00.736',-0.650,-0.805
'9:00.739',-0.620,-0.740
'9:00.742',-0.595,-0.675
'9:00.744',-0.570,-0.635
'9:00.747',-0.550,-0.570
'9:00.750',-0.540,-0.500
'9:00.753',-0.530,-0.430
'9:00.756',-0.520,-0.365
'9:00.758',-0.510,-0.320
'9:00.761',-0.505,-0.295
'9:00.764',-0.500,-0.270
'9:00.767',-0.515,-0.285
'9:00.769',-0.515,-0.285
'9:00.772',-0.525,-0.285
'9:00.775',-0.535,-0.300
'9:00.778',-0.545,-0.290
'9:00.781',-0.530,-0.290
'9:00.783',-0.525,-0.280
'9:00.786',-0.525,-0.270
'9:00.789',-0.510,-0.260
'9:00.792',-0.505,-0.250
'9:00.794',-0.505,-0.250
'9:00.797',-0.495,-0.235
'9:00.800',-0.500,-0.245
'9:00.803',-0.500,-0.245
'9:00.806',-0.510,-0.255
'9:00.808',-0.510,-0.250
'9:00.811',-0.515,-0.260
'9:00.814',-0.530,-0.270
'9:00.817',-0.520,-0.255
'9:00.819',-0.520,-0.260
'9:00.822',-0.520,-0.250
'9:00.825',-0.510,-0.240
'9:00.828',-0.500,-0.235
'9:00.831',-0.500,-0.225
'9:00.833',-0.490,-0.230
'9:00.836',-0.485,-0.230
'9:00.839',-0.490,-0.235
'9:00.842',-0.495,-0.235
'9:00.844',-0.530,-0.245
'9:00.847',-0.535,-0.255
'9:00.850',-0.550,-0.240
'9:00.853',-0.535,-0.235
'9:00.856',-0.535,-0.235
'9:00.858',-0.515,-0.225
'9:00.861',-0.500,-0.220
'9:00.864',-0.505,-0.210
'9:00.867',-0.515,-0.220
'9:00.869',-0.520,-0.210
'9:00.872',-0.535,-0.230
'9:00.875',-0.555,-0.230
'9:00.878',-0.550,-0.225
'9:00.881',-0.545,-0.245
'9:00.883',-0.535,-0.225
'9:00.886',-0.525,-0.225
'9:00.889',-0.515,-0.210
'9:00.892',-0.520,-0.200
'9:00.894',-0.545,-0.195
'9:00.897',-0.545,-0.195
'9:00.900',-0.555,-0.190
'9:00.903',-0.560,-0.185
'9:00.906',-0.560,-0.190
'9:00.908',-0.565,-0.195
'9:00.911',-0.565,-0.205
'9:00.914',-0.560,-0.205
'9:00.917',-0.545,-0.195
'9:00.919',-0.535,-0.190
'9:00.922',-0.520,-0.180
'9:00.925',-0.520,-0.165
'9:00.928',-0.510,-0.160
'9:00.931',-0.495,-0.165
'9:00.933',-0.500,-0.155
'9:00.936',-0.495,-0.145
'9:00.939',-0.505,-0.160
'9:00.942',-0.515,-0.150
'9:00.944',-0.505,-0.165
'9:00.947',-0.505,-0.155
'9:00.950',-0.485,-0.145
'9:00.953',-0.485,-0.150
'9:00.956',-0.485,-0.130
'9:00.958',-0.455,-0.135
'9:00.961',-0.430,-0.135
'9:00.964',-0.415,-0.130
'9:00.967',-0.395,-0.135
'9:00.969',-0.380,-0.130
'9:00.972',-0.370,-0.150
'9:00.975',-0.360,-0.160
'9:00.978',-0.365,-0.160
'9:00.981',-0.380,-0.170
'9:00.983',-0.380,-0.165
'9:00.986',-0.390,-0.175
'9:00.989',-0.385,-0.155
'9:00.992',-0.370,-0.150
'9:00.994',-0.360,-0.160
'9:00.997',-0.345,-0.145
'9:01.000',-0.340,-0.180
'9:01.003',-0.340,-0.190
'9:01.006',-0.355,-0.190
'9:01.008',-0.350,-0.220
'9:01.011',-0.370,-0.225
'9:01.014',-0.395,-0.240
'9:01.017',-0.400,-0.235
'9:01.019',-0.420,-0.235
'9:01.022',-0.425,-0.225
'9:01.025',-0.395,-0.230
'9:01.028',-0.395,-0.225
'9:01.031',-0.380,-0.220
'9:01.033',-0.395,-0.225
'9:01.036',-0.385,-0.240
'9:01.039',-0.385,-0.255
'9:01.042',-0.410,-0.250
'9:01.044',-0.420,-0.245
'9:01.047',-0.435,-0.275
'9:01.050',-0.430,-0.270
'9:01.053',-0.435,-0.265
'9:01.056',-0.425,-0.260
'9:01.058',-0.420,-0.275
'9:01.061',-0.425,-0.265
'9:01.064',-0.415,-0.275
'9:01.067',-0.425,-0.275
'9:01.069',-0.405,-0.280
'9:01.072',-0.415,-0.280
'9:01.075',-0.420,-0.285
'9:01.078',-0.435,-0.295
'9:01.081',-0.450,-0.310
'9:01.083',-0.445,-0.285
'9:01.086',-0.455,-0.285
'9:01.089',-0.445,-0.290
'9:01.092',-0.440,-0.275
'9:01.094',-0.435,-0.265
'9:01.097',-0.435,-0.260
'9:01.100',-0.440,-0.250
'9:01.103',-0.440,-0.270
'9:01.106',-0.450,-0.270
'9:01.108',-0.445,-0.285
'9:01.111',-0.455,-0.300
'9:01.114',-0.460,-0.310
'9:01.117',-0.470,-0.305
'9:01.119',-0.455,-0.295
'9:01.122',-0.455,-0.280
'9:01.125',-0.450,-0.280
'9:01.128',-0.450,-0.265
'9:01.131',-0.455,-0.260
'9:01.133',-0.440,-0.265
'9:01.136',-0.445,-0.275
'9:01.139',-0.430,-0.285
'9:01.142',-0.445,-0.300
'9:01.144',-0.455,-0.300
'9:01.147',-0.460,-0.300
'9:01.150',-0.465,-0.295
'9:01.153',-0.475,-0.295
'9:01.156',-0.485,-0.290
'9:01.158',-0.470,-0.280
'9:01.161',-0.465,-0.275
'9:01.164',-0.455,-0.255
'9:01.167',-0.460,-0.260
'9:01.169',-0.465,-0.260
'9:01.172',-0.485,-0.255
'9:01.175',-0.490,-0.270
'9:01.178',-0.485,-0.270
'9:01.181',-0.495,-0.280
'9:01.183',-0.495,-0.275
'9:01.186',-0.500,-0.275
'9:01.189',-0.480,-0.280
'9:01.192',-0.470,-0.270
'9:01.194',-0.470,-0.265
'9:01.197',-0.470,-0.260
'9:01.200',-0.460,-0.255
'9:01.203',-0.450,-0.260
'9:01.206',-0.455,-0.265
'9:01.208',-0.445,-0.265
'9:01.211',-0.435,-0.275
'9:01.214',-0.440,-0.285
'9:01.217',-0.445,-0.265
'9:01.219',-0.430,-0.255
'9:01.222',-0.415,-0.240
'9:01.225',-0.415,-0.220
'9:01.228',-0.405,-0.215
'9:01.231',-0.400,-0.195
'9:01.233',-0.375,-0.195
'9:01.236',-0.365,-0.210
'9:01.239',-0.340,-0.220
'9:01.242',-0.325,-0.235
'9:01.244',-0.320,-0.240
'9:01.247',-0.320,-0.255
'9:01.250',-0.320,-0.260
'9:01.253',-0.320,-0.265
'9:01.256',-0.340,-0.275
'9:01.258',-0.345,-0.300
'9:01.261',-0.355,-0.315
'9:01.264',-0.365,-0.325
'9:01.267',-0.375,-0.330
'9:01.269',-0.395,-0.320
'9:01.272',-0.400,-0.315
'9:01.275',-0.405,-0.315
'9:01.278',-0.425,-0.310
'9:01.281',-0.430,-0.320
'9:01.283',-0.430,-0.310
'9:01.286',-0.445,-0.310
'9:01.289',-0.445,-0.305
'9:01.292',-0.450,-0.290
'9:01.294',-0.465,-0.290
'9:01.297',-0.455,-0.285
'9:01.300',-0.465,-0.290
'9:01.303',-0.470,-0.290
'9:01.306',-0.490,-0.290
'9:01.308',-0.495,-0.305
'9:01.311',-0.505,-0.300
'9:01.314',-0.515,-0.305
'9:01.317',-0.530,-0.285
'9:01.319',-0.530,-0.290
'9:01.322',-0.515,-0.275
'9:01.325',-0.510,-0.275
'9:01.328',-0.500,-0.270
'9:01.331',-0.490,-0.260
'9:01.333',-0.480,-0.280
'9:01.336',-0.470,-0.285
'9:01.339',-0.475,-0.295
'9:01.342',-0.470,-0.310
'9:01.344',-0.480,-0.320
'9:01.347',-0.490,-0.305
'9:01.350',-0.485,-0.295
'9:01.353',-0.485,-0.305
'9:01.356',-0.465,-0.305
'9:01.358',-0.440,-0.295
'9:01.361',-0.430,-0.290
'9:01.364',-0.410,-0.285
'9:01.367',-0.395,-0.295
'9:01.369',-0.365,-0.295
'9:01.372',-0.335,-0.285
'9:01.375',-0.305,-0.300
'9:01.378',-0.255,-0.305
'9:01.381',-0.200,-0.315
'9:01.383',-0.145,-0.315
'9:01.386',-0.080,-0.315
'9:01.389',-0.010,-0.330
'9:01.392',0.075,-0.325
'9:01.394',0.150,-0.355
'9:01.397',0.195,-0.390
'9:01.400',0.230,-0.460
'9:01.403',0.230,-0.565
'9:01.406',0.265,-0.680
'9:01.408',0.290,-0.805
'9:01.411',0.330,-0.930
'9:01.414',0.350,-1.055
'9:01.417',0.290,-1.140
'9:01.419',0.140,-1.220
'9:01.422',-0.070,-1.240
'9:01.425',-0.320,-1.235
'9:01.428',-0.540,-1.175
'9:01.431',-0.685,-1.100
'9:01.433',-0.775,-1.015
'9:01.436',-0.785,-0.915
'9:01.439',-0.730,-0.825
'9:01.442',-0.690,-0.765
'9:01.444',-0.650,-0.705
'9:01.447',-0.615,-0.640
'9:01.450',-0.590,-0.585
'9:01.453',-0.575,-0.530
'9:01.456',-0.555,-0.475
'9:01.458',-0.545,-0.415
'9:01.461',-0.530,-0.355
'9:01.464',-0.530,-0.305
'9:01.467',-0.515,-0.285
'9:01.469',-0.520,-0.275
'9:01.472',-0.525,-0.285
'9:01.475',-0.540,-0.300
'9:01.478',-0.545,-0.305
'9:01.481',-0.550,-0.300
'9:01.483',-0.560,-0.285
'9:01.486',-0.565,-0.285
'9:01.489',-0.555,-0.265
'9:01.492',-0.540,-0.260
'9:01.494',-0.530,-0.255
'9:01.497',-0.530,-0.250
'9:01.500',-0.530,-0.260
'9:01.503',-0.520,-0.255
'9:01.506',-0.530,-0.265
'9:01.508',-0.515,-0.265
'9:01.511',-0.520,-0.270
'9:01.514',-0.540,-0.270
'9:01.517',-0.560,-0.265
'9:01.519',-0.555,-0.260
'9:01.522',-0.570,-0.240
'9:01.525',-0.565,-0.235
'9:01.528',-0.545,-0.230
'9:01.531',-0.535,-0.220
'9:01.533',-0.535,-0.245
'9:01.536',-0.540,-0.245
'9:01.539',-0.560,-0.240
'9:01.542',-0.580,-0.250
'9:01.544',-0.570,-0.260
'9:01.547',-0.585,-0.265
'9:01.550',-0.595,-0.255
'9:01.553',-0.585,-0.245
'9:01.556',-0.575,-0.240
'9:01.558',-0.560,-0.235
'9:01.561',-0.570,-0.220
'9:01.564',-0.550,-0.210
'9:01.567',-0.555,-0.220
'9:01.569',-0.560,-0.230
'9:01.572',-0.565,-0.240
'9:01.575',-0.570,-0.245
'9:01.578',-0.575,-0.250
'9:01.581',-0.595,-0.250
'9:01.583',-0.590,-0.245
'9:01.586',-0.585,-0.220
'9:01.589',-0.570,-0.220
'9:01.592',-0.570,-0.220
'9:01.594',-0.565,-0.205
'9:01.597',-0.565,-0.195
'9:01.600',-0.560,-0.200
'9:01.603',-0.570,-0.185
'9:01.606',-0.565,-0.205
'9:01.608',-0.555,-0.210
'9:01.611',-0.555,-0.210
'9:01.614',-0.545,-0.215
'9:01.617',-0.560,-0.210
'9:01.619',-0.540,-0.200
'9:01.622',-0.540,-0.185
'9:01.625',-0.515,-0.170
'9:01.628',-0.500,-0.155
'9:01.631',-0.490,-0.150
'9:01.633',-0.470,-0.150
'9:01.636',-0.470,-0.155
'9:01.639',-0.465,-0.170
'9:01.642',-0.475,-0.165
'9:01.644',-0.480,-0.175
'9:01.647',-0.465,-0.165
'9:01.650',-0.460,-0.170
'9:01.653',-0.445,-0.165
'9:01.656',-0.445,-0.160
'9:01.658',-0.415,-0.170
'9:01.661',-0.400,-0.150
'9:01.664',-0.385,-0.155
'9:01.667',-0.350,-0.165
'9:01.669',-0.365,-0.175
'9:01.672',-0.360,-0.175
'9:01.675',-0.355,-0.185
'9:01.678',-0.365,-0.200
'9:01.681',-0.380,-0.205
'9:01.683',-0.385,-0.220
'9:01.686',-0.395,-0.225
'9:01.689',-0.395,-0.225
'9:01.692',-0.390,-0.210
'9:01.694',-0.390,-0.205
'9:01.697',-0.375,-0.215
'9:01.700',-0.385,-0.225
'9:01.703',-0.400,-0.225
'9:01.706',-0.400,-0.240
'9:01.708',-0.410,-0.255
'9:01.711',-0.420,-0.265
'9:01.714',-0.435,-0.275
'9:01.717',-0.450,-0.265
'9:01.719',-0.445,-0.260
'9:01.722',-0.440,-0.255
'9:01.725',-0.415,-0.270
'9:01.728',-0.400,-0.250
'9:01.731',-0.390,-0.255
'9:01.733',-0.390,-0.255
'9:01.736',-0.395,-0.260
'9:01.739',-0.410,-0.265
'9:01.742',-0.440,-0.275
'9:01.744',-0.445,-0.275
'9:01.747',-0.465,-0.295
'9:01.750',-0.485,-0.295
'9:01.753',-0.485,-0.295
'9:01.756',-0.480,-0.280
'9:01.758',-0.470,-0.275
'9:01.761',-0.465,-0.275
'9:01.764',-0.445,-0.270
'9:01.767',-0.440,-0.270
'9:01.769',-0.455,-0.275
'9:01.772',-0.455,-0.290
'9:01.775',-0.450,-0.295
'9:01.778',-0.465,-0.300
'9:01.781',-0.470,-0.300
'9:01.783',-0.485,-0.300
'9:01.786',-0.485,-0.300
'9:01.789',-0.485,-0.280
'9:01.792',-0.475,-0.280
'9:01.794',-0.475,-0.265
'9:01.797',-0.470,-0.255
'9:01.800',-0.460,-0.265
'9:01.803',-0.465,-0.280
'9:01.806',-0.455,-0.295
'9:01.808',-0.465,-0.295
'9:01.811',-0.475,-0.305
'9:01.814',-0.470,-0.305
'9:01.817',-0.475,-0.300
'9:01.819',-0.485,-0.290
'9:01.822',-0.500,-0.280
'9:01.825',-0.500,-0.255
'9:01.828',-0.505,-0.255
'9:01.831',-0.490,-0.245
'9:01.833',-0.465,-0.245
'9:01.836',-0.470,-0.260
'9:01.839',-0.460,-0.265
'9:01.842',-0.465,-0.265
'9:01.844',-0.460,-0.275
'9:01.847',-0.465,-0.275
'9:01.850',-0.470,-0.270
'9:01.853',-0.465,-0.255
'9:01.856',-0.485,-0.265
'9:01.858',-0.470,-0.245
'9:01.861',-0.470,-0.240
'9:01.864',-0.480,-0.225
'9:01.867',-0.480,-0.225
'9:01.869',-0.490,-0.240
'9:01.872',-0.490,-0.240
'9:01.875',-0.485,-0.235
'9:01.878',-0.475,-0.245
'9:01.881',-0.460,-0.265
'9:01.883',-0.465,-0.260
'9:01.886',-0.460,-0.265
'9:01.889',-0.445,-0.240
'9:01.892',-0.450,-0.230
'9:01.894',-0.430,-0.230
'9:01.897',-0.415,-0.205
'9:01.900',-0.410,-0.210
'9:01.903',-0.410,-0.210
'9:01.906',-0.410,-0.205
'9:01.908',-0.410,-0.220
'9:01.911',-0.405,-0.225
'9:01.914',-0.415,-0.225
'9:01.917',-0.415,-0.210
'9:01.919',-0.415,-0.210
'9:01.922',-0.400,-0.180
'9:01.925',-0.385,-0.185
'9:01.928',-0.370,-0.175
'9:01.931',-0.345,-0.180
'9:01.933',-0.335,-0.205
'9:01.936',-0.325,-0.205
'9:01.939',-0.320,-0.230
'9:01.942',-0.315,-0.250
'9:01.944',-0.325,-0.275
'9:01.947',-0.340,-0.285
'9:01.950',-0.360,-0.315
'9:01.953',-0.370,-0.315
'9:01.956',-0.365,-0.320
'9:01.958',-0.365,-0.310
'9:01.961',-0.365,-0.300
'9:01.964',-0.360,-0.285
'9:01.967',-0.365,-0.295
'9:01.969',-0.380,-0.290
'9:01.972',-0.395,-0.280
'9:01.975',-0.405,-0.285
'9:01.978',-0.425,-0.290
'9:01.981',-0.445,-0.295
'9:01.983',-0.450,-0.285
'9:01.986',-0.455,-0.275
'9:01.989',-0.465,-0.275
'9:01.992',-0.470,-0.270
'9:01.994',-0.470,-0.255
'9:01.997',-0.475,-0.240
'9:02.000',-0.480,-0.255
'9:02.003',-0.485,-0.250
'9:02.006',-0.490,-0.265
'9:02.008',-0.490,-0.265
'9:02.011',-0.490,-0.270
'9:02.014',-0.485,-0.275
'9:02.017',-0.480,-0.290
'9:02.019',-0.480,-0.290
'9:02.022',-0.490,-0.275
'9:02.025',-0.470,-0.275
'9:02.028',-0.475,-0.275
'9:02.031',-0.470,-0.255
'9:02.033',-0.450,-0.255
'9:02.036',-0.445,-0.270
'9:02.039',-0.445,-0.275
'9:02.042',-0.455,-0.275
'9:02.044',-0.460,-0.290
'9:02.047',-0.450,-0.285
'9:02.050',-0.450,-0.280
'9:02.053',-0.415,-0.290
'9:02.056',-0.360,-0.290
'9:02.058',-0.315,-0.280
'9:02.061',-0.240,-0.275
'9:02.064',-0.175,-0.265
'9:02.067',-0.105,-0.280
'9:02.069',-0.035,-0.280
'9:02.072',0.035,-0.300
'9:02.075',0.100,-0.315
'9:02.078',0.185,-0.345
'9:02.081',0.220,-0.405
'9:02.083',0.240,-0.480
'9:02.086',0.240,-0.550
'9:02.089',0.260,-0.645
'9:02.092',0.305,-0.750
'9:02.094',0.355,-0.835
'9:02.097',0.385,-0.930
'9:02.100',0.365,-1.035
'9:02.103',0.265,-1.115
'9:02.106',0.085,-1.190
'9:02.108',-0.135,-1.215
'9:02.111',-0.360,-1.220
'9:02.114',-0.550,-1.170
'9:02.117',-0.665,-1.090
'9:02.119',-0.715,-0.985
'9:02.122',-0.705,-0.885
'9:02.125',-0.685,-0.785
'9:02.128',-0.665,-0.690
'9:02.131',-0.635,-0.615
'9:02.133',-0.595,-0.560
'9:02.136',-0.565,-0.525
'9:02.139',-0.530,-0.485
'9:02.142',-0.515,-0.430
'9:02.144',-0.525,-0.385
'9:02.147',-0.540,-0.350
'9:02.150',-0.555,-0.325
'9:02.153',-0.555,-0.300
'9:02.156',-0.555,-0.285
'9:02.158',-0.555,-0.265
'9:02.161',-0.550,-0.265
'9:02.164',-0.540,-0.245
'9:02.167',-0.545,-0.260
'9:02.169',-0.530,-0.260
'9:02.172',-0.515,-0.265
'9:02.175',-0.530,-0.260
'9:02.178',-0.535,-0.275
'9:02.181',-0.540,-0.270
'9:02.183',-0.555,-0.270
'9:02.186',-0.550,-0.260
'9:02.189',-0.545,-0.255
'9:02.192',-0.530,-0.245
'9:02.194',-0.520,-0.215
'9:02.197',-0.520,-0.230
'9:02.200',-0.505,-0.220
'9:02.203',-0.515,-0.240
'9:02.206',-0.520,-0.245
'9:02.208',-0.530,-0.235
'9:02.211',-0.530,-0.250
'9:02.214',-0.550,-0.240
'9:02.217',-0.545,-0.235
'9:02.219',-0.545,-0.230
'9:02.222',-0.540,-0.230
'9:02.225',-0.545,-0.230
'9:02.228',-0.550,-0.220
'9:02.231',-0.550,-0.205
'9:02.233',-0.555,-0.205
'9:02.236',-0.560,-0.200
'9:02.239',-0.575,-0.215
'9:02.242',-0.580,-0.220
'9:02.244',-0.585,-0.225
'9:02.247',-0.565,-0.225
'9:02.250',-0.575,-0.225
'9:02.253',-0.575,-0.220
'9:02.256',-0.565,-0.215
'9:02.258',-0.570,-0.205
'9:02.261',-0.555,-0.205
'9:02.264',-0.560,-0.200
'9:02.267',-0.545,-0.185
'9:02.269',-0.540,-0.205
'9:02.272',-0.545,-0.195
'9:02.275',-0.560,-0.190
'9:02.278',-0.570,-0.190
'9:02.281',-0.585,-0.195
