'Elapsed time','MLII','V1'
'13:01.647',-0.055,0.035
'13:01.650',-0.075,0.020
'13:01.653',-0.090,0.025
'13:01.656',-0.105,0.045
'13:01.658',-0.105,0.065
'13:01.661',-0.110,0.085
'13:01.664',-0.120,0.100
'13:01.667',-0.125,0.100
'13:01.669',-0.145,0.095
'13:01.672',-0.155,0.105
'13:01.675',-0.160,0.125
'13:01.678',-0.150,0.150
'13:01.681',-0.135,0.150
'13:01.683',-0.165,0.135
'13:01.686',-0.175,0.125
'13:01.689',-0.185,0.140
'13:01.692',-0.180,0.135
'13:01.694',-0.185,0.155
'13:01.697',-0.185,0.135
'13:01.700',-0.185,0.115
'13:01.703',-0.200,0.100
'13:01.706',-0.220,0.105
'13:01.708',-0.200,0.100
'13:01.711',-0.190,0.120
'13:01.714',-0.170,0.105
'13:01.717',-0.170,0.095
'13:01.719',-0.190,0.075
'13:01.722',-0.195,0.090
'13:01.725',-0.190,0.110
'13:01.728',-0.165,0.130
'13:01.731',-0.160,0.130
'13:01.733',-0.150,0.125
'13:01.736',-0.160,0.115
'13:01.739',-0.175,0.105
'13:01.742',-0.165,0.110
'13:01.744',-0.150,0.115
'13:01.747',-0.145,0.120
'13:01.750',-0.160,0.110
'13:01.753',-0.185,0.160
'13:01.756',-0.185,0.190
'13:01.758',-0.170,0.210
'13:01.761',-0.140,0.185
'13:01.764',-0.130,0.120
'13:01.767',-0.125,0.060
'13:01.769',-0.140,0.040
'13:01.772',-0.140,0.030
'13:01.775',-0.145,0.045
'13:01.778',-0.135,0.060
'13:01.781',-0.130,0.065
'13:01.783',-0.135,0.070
'13:01.786',-0.135,0.085
'13:01.789',-0.140,0.150
'13:01.792',-0.130,0.210
'13:01.794',-0.125,0.250
'13:01.797',-0.110,0.220
'13:01.800',-0.130,0.135
'13:01.803',-0.150,0.045
'13:01.806',-0.160,-0.015
'13:01.808',-0.155,-0.025
'13:01.811',-0.135,0.005
'13:01.814',-0.140,0.010
'13:01.817',-0.140,0.010
'13:01.819',-0.170,0.020
'13:01.822',-0.185,0.035
'13:01.825',-0.185,0.045
'13:01.828',-0.170,0.065
'13:01.831',-0.165,0.065
'13:01.833',-0.160,0.055
'13:01.836',-0.170,0.040
'13:01.839',-0.180,0.055
'13:01.842',-0.165,0.065
'13:01.844',-0.160,0.090
'13:01.847',-0.140,0.080
'13:01.850',-0.150,0.065
'13:01.853',-0.170,0.070
'13:01.856',-0.175,0.070
'13:01.858',-0.170,0.090
'13:01.861',-0.150,0.105
'13:01.864',-0.130,0.100
'13:01.867',-0.145,0.095
'13:01.869',-0.170,0.080
'13:01.872',-0.165,0.090
'13:01.875',-0.160,0.090
'13:01.878',-0.150,0.110
'13:01.881',-0.150,0.105
'13:01.883',-0.160,0.105
'13:01.886',-0.165,0.095
'13:01.889',-0.175,0.100
'13:01.892',-0.175,0.120
'13:01.894',-0.155,0.125
'13:01.897',-0.145,0.120
'13:01.900',-0.160,0.110
'13:01.903',-0.160,0.095
'13:01.906',-0.190,0.095
'13:01.908',-0.165,0.120
'13:01.911',-0.150,0.130
'13:01.914',-0.150,0.130
'13:01.917',-0.160,0.125
'13:01.919',-0.160,0.110
'13:01.922',-0.170,0.125
'13:01.925',-0.155,0.135
'13:01.928',-0.160,0.150
'13:01.931',-0.150,0.130
'13:01.933',-0.155,0.130
'13:01.936',-0.190,0.120
'13:01.939',-0.190,0.120
'13:01.942',-0.190,0.135
'13:01.944',-0.160,0.155
'13:01.947',-0.155,0.150
'13:01.950',-0.165,0.140
'13:01.953',-0.175,0.130
'13:01.956',-0.175,0.140
'13:01.958',-0.175,0.155
'13:01.961',-0.170,0.180
'13:01.964',-0.155,0.170
'13:01.967',-0.160,0.160
'13:01.969',-0.185,0.135
'13:01.972',-0.190,0.115
'13:01.975',-0.170,0.105
'13:01.978',-0.160,0.115
'13:01.981',-0.145,0.110
'13:01.983',-0.145,0.095
'13:01.986',-0.155,0.090
'13:01.989',-0.150,0.095
'13:01.992',-0.145,0.100
'13:01.994',-0.130,0.125
'13:01.997',-0.115,0.110
'13:02.000',-0.125,0.090
'13:02.003',-0.115,0.065
'13:02.006',-0.115,0.055
'13:02.008',-0.090,0.055
'13:02.011',-0.020,0.065
'13:02.014',0.025,0.050
'13:02.017',0.080,0.020
'13:02.019',0.165,0.010
'13:02.022',0.265,0.000
'13:02.025',0.415,-0.025
'13:02.028',0.585,-0.055
'13:02.031',0.790,-0.105
'13:02.033',0.965,-0.150
'13:02.036',1.140,-0.160
'13:02.039',1.290,-0.120
'13:02.042',1.380,-0.015
'13:02.044',1.365,0.080
'13:02.047',1.180,0.105
'13:02.050',0.910,0.115
'13:02.053',0.590,0.125
'13:02.056',0.275,0.190
'13:02.058',-0.005,0.260
'13:02.061',-0.210,0.300
'13:02.064',-0.300,0.325
'13:02.067',-0.305,0.305
'13:02.069',-0.245,0.250
'13:02.072',-0.205,0.195
'13:02.075',-0.160,0.175
'13:02.078',-0.145,0.155
'13:02.081',-0.140,0.125
'13:02.083',-0.150,0.095
'13:02.086',-0.165,0.075
'13:02.089',-0.185,0.065
'13:02.092',-0.190,0.090
'13:02.094',-0.175,0.100
'13:02.097',-0.185,0.120
'13:02.100',-0.200,0.120
'13:02.103',-0.225,0.115
'13:02.106',-0.255,0.105
'13:02.108',-0.250,0.125
'13:02.111',-0.230,0.155
'13:02.114',-0.220,0.170
'13:02.117',-0.235,0.160
'13:02.119',-0.255,0.155
'13:02.122',-0.255,0.160
'13:02.125',-0.260,0.165
'13:02.128',-0.245,0.175
'13:02.131',-0.230,0.165
'13:02.133',-0.245,0.155
'13:02.136',-0.250,0.130
'13:02.139',-0.260,0.120
'13:02.142',-0.245,0.115
'13:02.144',-0.235,0.125
'13:02.147',-0.225,0.135
'13:02.150',-0.215,0.110
'13:02.153',-0.230,0.115
'13:02.156',-0.250,0.110
'13:02.158',-0.235,0.125
'13:02.161',-0.225,0.140
'13:02.164',-0.210,0.125
'13:02.167',-0.215,0.115
'13:02.169',-0.230,0.100
'13:02.172',-0.240,0.105
'13:02.175',-0.235,0.110
'13:02.178',-0.215,0.120
'13:02.181',-0.220,0.120
'13:02.183',-0.225,0.105
'13:02.186',-0.240,0.080
'13:02.189',-0.255,0.075
'13:02.192',-0.235,0.100
'13:02.194',-0.230,0.120
'13:02.197',-0.210,0.120
'13:02.200',-0.205,0.090
'13:02.203',-0.220,0.075
'13:02.206',-0.230,0.055
'13:02.208',-0.225,0.070
'13:02.211',-0.200,0.080
'13:02.214',-0.195,0.070
'13:02.217',-0.200,0.055
'13:02.219',-0.210,0.045
'13:02.222',-0.195,0.045
'13:02.225',-0.170,0.055
'13:02.228',-0.135,0.055
'13:02.231',-0.125,0.045
'13:02.233',-0.125,0.015
'13:02.236',-0.140,0.000
'13:02.239',-0.135,0.005
'13:02.242',-0.130,-0.010
'13:02.244',-0.115,-0.010
'13:02.247',-0.100,-0.020
'13:02.250',-0.110,-0.040
'13:02.253',-0.120,-0.055
'13:02.256',-0.115,-0.050
'13:02.258',-0.110,-0.045
'13:02.261',-0.100,-0.035
'13:02.264',-0.100,-0.045
'13:02.267',-0.095,-0.050
'13:02.269',-0.125,-0.070
'13:02.272',-0.115,-0.090
'13:02.275',-0.090,-0.080
'13:02.278',-0.075,-0.065
'13:02.281',-0.060,-0.090
'13:02.283',-0.055,-0.105
'13:02.286',-0.070,-0.115
'13:02.289',-0.070,-0.130
'13:02.292',-0.070,-0.110
'13:02.294',-0.050,-0.095
'13:02.297',-0.025,-0.090
'13:02.300',-0.035,-0.115
'13:02.303',-0.035,-0.115
'13:02.306',-0.050,-0.120
'13:02.308',-0.035,-0.095
'13:02.311',-0.025,-0.075
'13:02.314',-0.015,-0.080
'13:02.317',-0.025,-0.080
'13:02.319',-0.045,-0.085
'13:02.322',-0.060,-0.065
'13:02.325',-0.050,-0.040
'13:02.328',-0.035,-0.015
'13:02.331',-0.035,-0.015
'13:02.333',-0.055,0.000
'13:02.336',-0.065,0.005
'13:02.339',-0.080,0.010
'13:02.342',-0.075,0.030
'13:02.344',-0.065,0.060
'13:02.347',-0.055,0.070
'13:02.350',-0.080,0.070
'13:02.353',-0.100,0.080
'13:02.356',-0.125,0.090
'13:02.358',-0.130,0.115
'13:02.361',-0.125,0.140
'13:02.364',-0.110,0.130
'13:02.367',-0.120,0.090
'13:02.369',-0.135,0.095
'13:02.372',-0.150,0.115
'13:02.375',-0.145,0.155
'13:02.378',-0.135,0.155
'13:02.381',-0.135,0.140
'13:02.383',-0.155,0.120
'13:02.386',-0.175,0.110
'13:02.389',-0.185,0.120
'13:02.392',-0.180,0.145
'13:02.394',-0.165,0.170
'13:02.397',-0.165,0.160
'13:02.400',-0.170,0.145
'13:02.403',-0.190,0.140
