'Elapsed time','MLII','V1'
'14:00.208',-0.315,-0.055
'14:00.211',-0.310,-0.050
'14:00.214',-0.320,-0.040
'14:00.217',-0.330,-0.025
'14:00.219',-0.340,-0.025
'14:00.222',-0.330,-0.055
'14:00.225',-0.325,-0.090
'14:00.228',-0.310,-0.125
'14:00.231',-0.310,-0.125
'14:00.233',-0.300,-0.110
'14:00.236',-0.320,-0.085
'14:00.239',-0.295,-0.060
'14:00.242',-0.290,-0.080
'14:00.244',-0.300,-0.075
'14:00.247',-0.295,-0.085
'14:00.250',-0.290,-0.095
'14:00.253',-0.295,-0.070
'14:00.256',-0.290,-0.080
'14:00.258',-0.285,-0.110
'14:00.261',-0.290,-0.125
'14:00.264',-0.300,-0.150
'14:00.267',-0.295,-0.155
'14:00.269',-0.295,-0.140
'14:00.272',-0.280,-0.150
'14:00.275',-0.255,-0.130
'14:00.278',-0.240,-0.135
'14:00.281',-0.235,-0.130
'14:00.283',-0.230,-0.130
'14:00.286',-0.250,-0.100
'14:00.289',-0.270,-0.090
'14:00.292',-0.270,-0.105
'14:00.294',-0.275,-0.135
'14:00.297',-0.280,-0.155
'14:00.300',-0.280,-0.160
'14:00.303',-0.285,-0.150
'14:00.306',-0.275,-0.130
'14:00.308',-0.275,-0.115
'14:00.311',-0.255,-0.110
'14:00.314',-0.240,-0.130
'14:00.317',-0.245,-0.125
'14:00.319',-0.240,-0.115
'14:00.322',-0.245,-0.085
'14:00.325',-0.255,-0.090
'14:00.328',-0.260,-0.085
'14:00.331',-0.245,-0.080
'14:00.333',-0.250,-0.090
'14:00.336',-0.240,-0.060
'14:00.339',-0.230,-0.030
'14:00.342',-0.230,-0.010
'14:00.344',-0.215,0.005
'14:00.347',-0.210,0.005
'14:00.350',-0.200,-0.010
'14:00.353',-0.200,-0.005
'14:00.356',-0.225,0.005
'14:00.358',-0.225,0.015
'14:00.361',-0.225,0.015
'14:00.364',-0.225,0.000
'14:00.367',-0.230,-0.005
'14:00.369',-0.235,0.015
'14:00.372',-0.250,0.035
'14:00.375',-0.255,0.065
'14:00.378',-0.255,0.085
'14:00.381',-0.225,0.070
'14:00.383',-0.215,0.035
'14:00.386',-0.225,0.020
'14:00.389',-0.225,0.005
'14:00.392',-0.240,0.000
'14:00.394',-0.250,0.005
'14:00.397',-0.250,-0.005
'14:00.400',-0.255,-0.010
'14:00.403',-0.260,-0.025
'14:00.406',-0.260,-0.005
'14:00.408',-0.250,0.040
'14:00.411',-0.245,0.050
'14:00.414',-0.245,0.065
'14:00.417',-0.235,0.055
'14:00.419',-0.245,0.025
'14:00.422',-0.235,0.005
'14:00.425',-0.255,-0.010
'14:00.428',-0.260,0.005
'14:00.431',-0.265,0.005
'14:00.433',-0.255,0.000
'14:00.436',-0.265,0.015
'14:00.439',-0.260,-0.005
'14:00.442',-0.245,0.005
'14:00.444',-0.240,0.020
'14:00.447',-0.235,0.035
'14:00.450',-0.230,0.020
'14:00.453',-0.215,0.030
'14:00.456',-0.225,-0.005
'14:00.458',-0.225,-0.005
'14:00.461',-0.240,0.000
'14:00.464',-0.240,0.010
'14:00.467',-0.245,0.015
'14:00.469',-0.245,0.010
'14:00.472',-0.235,0.010
'14:00.475',-0.240,0.010
'14:00.478',-0.230,0.025
'14:00.481',-0.220,0.025
'14:00.483',-0.220,0.025
'14:00.486',-0.220,0.005
'14:00.489',-0.215,-0.010
'14:00.492',-0.230,-0.010
'14:00.494',-0.245,0.000
'14:00.497',-0.250,0.020
'14:00.500',-0.240,0.020
'14:00.503',-0.235,0.000
'14:00.506',-0.220,-0.010
'14:00.508',-0.225,0.000
'14:00.511',-0.225,0.010
'14:00.514',-0.215,0.030
'14:00.517',-0.215,0.010
'14:00.519',-0.210,0.000
'14:00.522',-0.200,-0.030
'14:00.525',-0.225,-0.030
'14:00.528',-0.230,-0.020
'14:00.531',-0.230,-0.020
'14:00.533',-0.230,0.005
'14:00.536',-0.250,0.015
'14:00.539',-0.240,0.015
'14:00.542',-0.235,0.010
'14:00.544',-0.225,0.030
'14:00.547',-0.215,0.045
'14:00.550',-0.205,0.045
'14:00.553',-0.200,0.040
'14:00.556',-0.190,0.025
'14:00.558',-0.185,0.015
'14:00.561',-0.190,0.025
'14:00.564',-0.190,0.040
'14:00.567',-0.185,0.050
'14:00.569',-0.170,0.055
'14:00.572',-0.150,0.045
'14:00.575',-0.135,0.035
'14:00.578',-0.130,0.055
'14:00.581',-0.105,0.075
'14:00.583',-0.105,0.090
'14:00.586',-0.095,0.090
'14:00.589',-0.075,0.060
'14:00.592',-0.075,0.010
'14:00.594',-0.080,0.000
'14:00.597',-0.090,0.000
'14:00.600',-0.100,0.000
'14:00.603',-0.100,0.000
'14:00.606',-0.095,0.000
'14:00.608',-0.085,0.005
'14:00.611',-0.085,0.010
'14:00.614',-0.080,0.035
'14:00.617',-0.095,0.050
'14:00.619',-0.105,0.030
'14:00.622',-0.115,0.010
'14:00.625',-0.135,-0.010
'14:00.628',-0.160,-0.035
'14:00.631',-0.190,-0.025
'14:00.633',-0.215,0.020
'14:00.636',-0.235,0.025
'14:00.639',-0.230,0.040
'14:00.642',-0.250,0.015
'14:00.644',-0.260,0.000
'14:00.647',-0.265,0.025
'14:00.650',-0.275,0.025
'14:00.653',-0.280,0.030
'14:00.656',-0.275,0.010
'14:00.658',-0.295,-0.005
'14:00.661',-0.310,-0.030
'14:00.664',-0.325,-0.010
'14:00.667',-0.335,0.005
'14:00.669',-0.330,0.000
'14:00.672',-0.320,-0.005
'14:00.675',-0.320,-0.005
'14:00.678',-0.320,0.005
'14:00.681',-0.315,0.035
'14:00.683',-0.325,0.050
'14:00.686',-0.320,0.040
'14:00.689',-0.325,0.005
'14:00.692',-0.340,-0.030
'14:00.694',-0.345,-0.065
'14:00.697',-0.360,-0.060
'14:00.700',-0.360,-0.035
'14:00.703',-0.315,-0.025
'14:00.706',-0.240,-0.010
'14:00.708',-0.120,-0.020
'14:00.711',0.025,-0.005
'14:00.714',0.225,-0.005
'14:00.717',0.450,0.000
'14:00.719',0.710,0.025
'14:00.722',0.980,0.065
'14:00.725',1.220,0.140
'14:00.728',1.355,0.250
'14:00.731',1.350,0.370
'14:00.733',1.210,0.470
'14:00.736',0.965,0.500
'14:00.739',0.680,0.485
'14:00.742',0.375,0.385
'14:00.744',0.100,0.270
'14:00.747',-0.110,0.130
'14:00.750',-0.265,0.015
'14:00.753',-0.345,-0.060
'14:00.756',-0.370,-0.130
'14:00.758',-0.335,-0.115
'14:00.761',-0.320,-0.075
'14:00.764',-0.320,-0.025
'14:00.767',-0.325,-0.005
'14:00.769',-0.345,0.000
'14:00.772',-0.340,-0.005
'14:00.775',-0.360,-0.015
'14:00.778',-0.380,-0.005
'14:00.781',-0.385,0.000
'14:00.783',-0.385,0.000
'14:00.786',-0.385,0.005
'14:00.789',-0.385,-0.015
'14:00.792',-0.380,-0.020
'14:00.794',-0.385,-0.020
'14:00.797',-0.395,-0.030
'14:00.800',-0.400,-0.035
'14:00.803',-0.395,-0.055
'14:00.806',-0.395,-0.055
'14:00.808',-0.395,-0.035
'14:00.811',-0.395,-0.010
'14:00.814',-0.400,0.000
'14:00.817',-0.410,-0.005
'14:00.819',-0.395,-0.010
'14:00.822',-0.395,-0.040
'14:00.825',-0.400,-0.050
'14:00.828',-0.400,-0.060
'14:00.831',-0.400,-0.055
'14:00.833',-0.390,-0.035
'14:00.836',-0.390,-0.025
'14:00.839',-0.395,-0.015
'14:00.842',-0.390,-0.020
'14:00.844',-0.400,0.000
'14:00.847',-0.390,0.015
'14:00.850',-0.395,0.005
'14:00.853',-0.385,-0.005
'14:00.856',-0.370,-0.030
'14:00.858',-0.370,-0.060
'14:00.861',-0.400,-0.075
'14:00.864',-0.395,-0.085
'14:00.867',-0.390,-0.080
'14:00.869',-0.385,-0.085
'14:00.872',-0.370,-0.075
'14:00.875',-0.370,-0.065
'14:00.878',-0.370,-0.030
'14:00.881',-0.345,-0.015
'14:00.883',-0.345,-0.035
'14:00.886',-0.345,-0.055
'14:00.889',-0.340,-0.090
'14:00.892',-0.340,-0.110
'14:00.894',-0.340,-0.100
'14:00.897',-0.335,-0.100
'14:00.900',-0.335,-0.095
'14:00.903',-0.330,-0.115
'14:00.906',-0.330,-0.115
'14:00.908',-0.325,-0.110
'14:00.911',-0.315,-0.080
'14:00.914',-0.295,-0.090
'14:00.917',-0.290,-0.105
'14:00.919',-0.285,-0.130
'14:00.922',-0.290,-0.155
'14:00.925',-0.295,-0.165
'14:00.928',-0.315,-0.155
'14:00.931',-0.310,-0.150
'14:00.933',-0.325,-0.145
'14:00.936',-0.305,-0.155
'14:00.939',-0.300,-0.165
'14:00.942',-0.280,-0.150
'14:00.944',-0.285,-0.135
'14:00.947',-0.265,-0.135
'14:00.950',-0.275,-0.130
'14:00.953',-0.280,-0.145
'14:00.956',-0.280,-0.170
'14:00.958',-0.285,-0.170
'14:00.961',-0.290,-0.165
'14:00.964',-0.300,-0.165
'14:00.967',-0.290,-0.160
'14:00.969',-0.295,-0.175
'14:00.972',-0.290,-0.180
'14:00.975',-0.295,-0.155
'14:00.978',-0.280,-0.130
'14:00.981',-0.270,-0.105
'14:00.983',-0.265,-0.085
'14:00.986',-0.260,-0.100
'14:00.989',-0.260,-0.100
'14:00.992',-0.260,-0.100
'14:00.994',-0.265,-0.090
'14:00.997',-0.255,-0.080
'14:01.000',-0.240,-0.060
'14:01.003',-0.235,-0.055
'14:01.006',-0.225,-0.045
'14:01.008',-0.225,-0.020
'14:01.011',-0.235,0.010
'14:01.014',-0.215,0.040
'14:01.017',-0.220,0.020
'14:01.019',-0.220,0.015
'14:01.022',-0.230,0.000
'14:01.025',-0.230,0.000
'14:01.028',-0.245,0.010
'14:01.031',-0.255,0.015
'14:01.033',-0.255,0.020
'14:01.036',-0.240,-0.010
'14:01.039',-0.240,-0.010
'14:01.042',-0.235,0.005
'14:01.044',-0.245,0.035
'14:01.047',-0.235,0.050
'14:01.050',-0.225,0.045
'14:01.053',-0.230,0.030
'14:01.056',-0.225,-0.005
'14:01.058',-0.235,-0.005
'14:01.061',-0.240,0.015
'14:01.064',-0.265,0.025
'14:01.067',-0.280,0.035
'14:01.069',-0.275,0.020
'14:01.072',-0.275,0.005
'14:01.075',-0.270,0.010
'14:01.078',-0.265,0.020
'14:01.081',-0.255,0.040
'14:01.083',-0.245,0.045
'14:01.086',-0.235,0.035
'14:01.089',-0.240,0.025
'14:01.092',-0.245,0.005
'14:01.094',-0.235,0.010
'14:01.097',-0.250,0.010
'14:01.100',-0.265,0.015
'14:01.103',-0.255,0.005
'14:01.106',-0.255,-0.010
'14:01.108',-0.245,-0.020
'14:01.111',-0.240,0.010
'14:01.114',-0.235,0.020
'14:01.117',-0.230,0.030
'14:01.119',-0.240,0.045
'14:01.122',-0.245,0.020
'14:01.125',-0.260,0.005
'14:01.128',-0.250,0.020
'14:01.131',-0.260,0.025
'14:01.133',-0.255,0.035
'14:01.136',-0.270,0.030
'14:01.139',-0.245,0.005
'14:01.142',-0.230,-0.020
'14:01.144',-0.230,-0.010
'14:01.147',-0.225,-0.005
'14:01.150',-0.235,0.020
'14:01.153',-0.225,0.020
'14:01.156',-0.240,0.015
'14:01.158',-0.245,0.000
'14:01.161',-0.250,0.010
'14:01.164',-0.255,0.025
'14:01.167',-0.265,0.045
'14:01.169',-0.275,0.045
'14:01.172',-0.260,0.050
'14:01.175',-0.250,0.040
'14:01.178',-0.260,0.040
'14:01.181',-0.250,0.055
'14:01.183',-0.245,0.060
'14:01.186',-0.240,0.060
'14:01.189',-0.235,0.055
'14:01.192',-0.235,0.030
'14:01.194',-0.250,0.010
'14:01.197',-0.265,0.005
'14:01.200',-0.250,0.010
'14:01.203',-0.255,0.030
'14:01.206',-0.260,0.050
'14:01.208',-0.235,0.030
'14:01.211',-0.225,0.040
'14:01.214',-0.220,0.045
'14:01.217',-0.215,0.060
'14:01.219',-0.205,0.075
'14:01.222',-0.195,0.070
'14:01.225',-0.195,0.065
'14:01.228',-0.185,0.045
'14:01.231',-0.185,0.045
'14:01.233',-0.175,0.050
'14:01.236',-0.185,0.060
'14:01.239',-0.195,0.090
'14:01.242',-0.150,0.090
'14:01.244',-0.125,0.080
'14:01.247',-0.100,0.085
'14:01.250',-0.090,0.080
'14:01.253',-0.080,0.115
'14:01.256',-0.090,0.120
'14:01.258',-0.105,0.105
'14:01.261',-0.110,0.075
'14:01.264',-0.115,0.015
'14:01.267',-0.115,0.005
'14:01.269',-0.110,0.005
'14:01.272',-0.115,0.025
'14:01.275',-0.110,0.045
'14:01.278',-0.115,0.030
'14:01.281',-0.115,0.030
'14:01.283',-0.130,0.025
'14:01.286',-0.165,0.035
'14:01.289',-0.175,0.045
'14:01.292',-0.210,0.045
'14:01.294',-0.230,0.050
'14:01.297',-0.225,0.025
'14:01.300',-0.245,0.025
'14:01.303',-0.255,0.035
'14:01.306',-0.260,0.040
'14:01.308',-0.275,0.045
'14:01.311',-0.275,0.030
'14:01.314',-0.275,0.015
'14:01.317',-0.285,-0.005
'14:01.319',-0.295,0.010
'14:01.322',-0.300,0.020
'14:01.325',-0.315,0.010
'14:01.328',-0.330,0.005
'14:01.331',-0.320,-0.005
'14:01.333',-0.320,-0.020
'14:01.336',-0.315,-0.020
'14:01.339',-0.315,0.010
'14:01.342',-0.320,0.040
'14:01.344',-0.320,0.035
'14:01.347',-0.315,0.035
'14:01.350',-0.315,0.020
'14:01.353',-0.320,0.010
'14:01.356',-0.325,0.005
'14:01.358',-0.345,-0.005
'14:01.361',-0.360,-0.035
'14:01.364',-0.360,-0.055
'14:01.367',-0.345,-0.060
'14:01.369',-0.300,-0.050
'14:01.372',-0.235,-0.015
'14:01.375',-0.115,0.015
'14:01.378',0.005,0.010
'14:01.381',0.185,-0.005
'14:01.383',0.405,-0.030
'14:01.386',0.640,0.000
'14:01.389',0.875,0.065
'14:01.392',1.080,0.185
'14:01.394',1.225,0.315
'14:01.397',1.280,0.430
'14:01.400',1.200,0.520
'14:01.403',1.005,0.595
'14:01.406',0.755,0.620
'14:01.408',0.485,0.560
'14:01.411',0.205,0.470
'14:01.414',-0.025,0.305
'14:01.417',-0.200,0.130
'14:01.419',-0.310,-0.010
'14:01.422',-0.375,-0.095
'14:01.425',-0.385,-0.105
'14:01.428',-0.350,-0.080
'14:01.431',-0.320,-0.055
'14:01.433',-0.300,-0.025
'14:01.436',-0.295,-0.020
'14:01.439',-0.320,0.000
'14:01.442',-0.355,0.020
'14:01.444',-0.360,0.025
'14:01.447',-0.370,0.015
'14:01.450',-0.365,0.000
'14:01.453',-0.375,0.005
'14:01.456',-0.365,0.005
'14:01.458',-0.375,0.015
'14:01.461',-0.390,0.010
'14:01.464',-0.390,-0.010
'14:01.467',-0.400,-0.030
'14:01.469',-0.405,-0.020
'14:01.472',-0.395,-0.015
'14:01.475',-0.380,0.000
'14:01.478',-0.375,0.025
'14:01.481',-0.375,0.020
'14:01.483',-0.370,0.005
'14:01.486',-0.365,-0.015
'14:01.489',-0.370,-0.020
'14:01.492',-0.375,-0.025
'14:01.494',-0.380,-0.010
'14:01.497',-0.375,-0.005
'14:01.500',-0.380,-0.030
'14:01.503',-0.370,-0.035
'14:01.506',-0.370,-0.035
'14:01.508',-0.370,-0.020
'14:01.511',-0.375,-0.015
'14:01.514',-0.370,-0.005
'14:01.517',-0.355,-0.015
'14:01.519',-0.350,-0.020
'14:01.522',-0.360,-0.025
'14:01.525',-0.360,-0.035
'14:01.528',-0.365,-0.020
'14:01.531',-0.380,-0.030
'14:01.533',-0.380,-0.045
'14:01.536',-0.360,-0.050
'14:01.539',-0.360,-0.050
'14:01.542',-0.345,-0.015
'14:01.544',-0.340,0.000
'14:01.547',-0.325,-0.020
'14:01.550',-0.320,-0.045
'14:01.553',-0.315,-0.055
'14:01.556',-0.315,-0.060
'14:01.558',-0.320,-0.060
'14:01.561',-0.315,-0.065
'14:01.564',-0.335,-0.080
'14:01.567',-0.335,-0.080
'14:01.569',-0.325,-0.095
'14:01.572',-0.330,-0.080
'14:01.575',-0.320,-0.075
'14:01.578',-0.315,-0.065
'14:01.581',-0.305,-0.075
'14:01.583',-0.290,-0.105
'14:01.586',-0.285,-0.125
'14:01.589',-0.275,-0.120
'14:01.592',-0.295,-0.105
'14:01.594',-0.300,-0.110
'14:01.597',-0.290,-0.105
'14:01.600',-0.310,-0.115
'14:01.603',-0.290,-0.135
'14:01.606',-0.290,-0.120
'14:01.608',-0.280,-0.115
'14:01.611',-0.270,-0.110
'14:01.614',-0.260,-0.105
'14:01.617',-0.245,-0.135
'14:01.619',-0.240,-0.150
'14:01.622',-0.230,-0.150
'14:01.625',-0.250,-0.140
'14:01.628',-0.250,-0.125
'14:01.631',-0.265,-0.130
'14:01.633',-0.280,-0.145
'14:01.636',-0.280,-0.150
'14:01.639',-0.295,-0.150
'14:01.642',-0.280,-0.140
'14:01.644',-0.260,-0.125
'14:01.647',-0.245,-0.110
'14:01.650',-0.225,-0.120
'14:01.653',-0.230,-0.125
'14:01.656',-0.235,-0.100
'14:01.658',-0.230,-0.090
'14:01.661',-0.235,-0.080
'14:01.664',-0.225,-0.075
'14:01.667',-0.215,-0.085
'14:01.669',-0.205,-0.065
'14:01.672',-0.205,-0.040
'14:01.675',-0.190,-0.005
'14:01.678',-0.190,0.015
'14:01.681',-0.175,0.015
'14:01.683',-0.170,0.015
'14:01.686',-0.195,0.030
'14:01.689',-0.200,0.030
'14:01.692',-0.205,0.055
'14:01.694',-0.205,0.065
'14:01.697',-0.200,0.060
'14:01.700',-0.200,0.055
'14:01.703',-0.195,0.070
'14:01.706',-0.200,0.095
'14:01.708',-0.205,0.100
'14:01.711',-0.190,0.080
'14:01.714',-0.185,0.055
'14:01.717',-0.190,0.040
'14:01.719',-0.200,0.040
'14:01.722',-0.205,0.055
'14:01.725',-0.205,0.040
'14:01.728',-0.195,0.025
'14:01.731',-0.210,0.025
'14:01.733',-0.215,0.035
'14:01.736',-0.220,0.070
'14:01.739',-0.210,0.080
'14:01.742',-0.200,0.065
'14:01.744',-0.200,0.050
'14:01.747',-0.185,0.055
'14:01.750',-0.180,0.055
'14:01.753',-0.180,0.070
'14:01.756',-0.175,0.070
'14:01.758',-0.185,0.055
'14:01.761',-0.185,0.040
'14:01.764',-0.195,0.045
'14:01.767',-0.215,0.055
'14:01.769',-0.220,0.060
'14:01.772',-0.215,0.060
'14:01.775',-0.205,0.035
'14:01.778',-0.190,0.040
'14:01.781',-0.185,0.035
'14:01.783',-0.180,0.045
'14:01.786',-0.185,0.055
'14:01.789',-0.190,0.050
'14:01.792',-0.190,0.040
'14:01.794',-0.185,0.030
'14:01.797',-0.195,0.045
'14:01.800',-0.200,0.055
'14:01.803',-0.190,0.055
'14:01.806',-0.185,0.055
'14:01.808',-0.190,0.050
'14:01.811',-0.185,0.055
'14:01.814',-0.175,0.065
'14:01.817',-0.170,0.080
'14:01.819',-0.170,0.080
'14:01.822',-0.160,0.055
'14:01.825',-0.170,0.050
'14:01.828',-0.160,0.040
'14:01.831',-0.175,0.050
'14:01.833',-0.185,0.055
'14:01.836',-0.180,0.035
'14:01.839',-0.175,0.030
'14:01.842',-0.165,0.035
'14:01.844',-0.170,0.050
'14:01.847',-0.160,0.055
'14:01.850',-0.155,0.060
'14:01.853',-0.150,0.065
'14:01.856',-0.155,0.050
'14:01.858',-0.170,0.045
'14:01.861',-0.170,0.050
'14:01.864',-0.180,0.065
'14:01.867',-0.175,0.085
'14:01.869',-0.155,0.080
'14:01.872',-0.135,0.090
'14:01.875',-0.115,0.100
'14:01.878',-0.110,0.110
'14:01.881',-0.105,0.130
'14:01.883',-0.100,0.130
'14:01.886',-0.085,0.115
'14:01.889',-0.065,0.095
'14:01.892',-0.065,0.090
'14:01.894',-0.060,0.090
'14:01.897',-0.050,0.090
'14:01.900',-0.035,0.100
'14:01.903',-0.025,0.085
'14:01.906',-0.005,0.070
'14:01.908',0.005,0.060
'14:01.911',0.000,0.070
'14:01.914',0.015,0.075
'14:01.917',0.020,0.080
'14:01.919',0.015,0.075
'14:01.922',0.015,0.075
'14:01.925',-0.020,0.065
'14:01.928',-0.045,0.045
'14:01.931',-0.070,0.050
'14:01.933',-0.090,0.060
'14:01.936',-0.095,0.060
'14:01.939',-0.110,0.050
'14:01.942',-0.105,0.030
'14:01.944',-0.125,0.050
'14:01.947',-0.130,0.060
'14:01.950',-0.145,0.065
'14:01.953',-0.175,0.065
'14:01.956',-0.175,0.040
'14:01.958',-0.200,0.025
'14:01.961',-0.215,0.025
'14:01.964',-0.230,0.035
'14:01.967',-0.235,0.045
'14:01.969',-0.230,0.050
'14:01.972',-0.220,0.045
'14:01.975',-0.210,0.035
'14:01.978',-0.200,0.055
'14:01.981',-0.190,0.090
'14:01.983',-0.205,0.105
'14:01.986',-0.200,0.105
'14:01.989',-0.215,0.085
'14:01.992',-0.215,0.045
'14:01.994',-0.235,0.025
'14:01.997',-0.250,0.045
'14:02.000',-0.270,0.035
'14:02.003',-0.270,0.020
'14:02.006',-0.260,0.005
'14:02.008',-0.235,0.000
'14:02.011',-0.230,0.025
'14:02.014',-0.190,0.040
'14:02.017',-0.115,0.070
'14:02.019',-0.015,0.060
'14:02.022',0.130,0.030
'14:02.025',0.300,0.000
'14:02.028',0.485,0.010
'14:02.031',0.710,0.030
'14:02.033',0.945,0.105
'14:02.036',1.170,0.185
'14:02.039',1.350,0.295
'14:02.042',1.430,0.415
'14:02.044',1.400,0.555
'14:02.047',1.260,0.650
'14:02.050',1.020,0.705
'14:02.053',0.715,0.650
'14:02.056',0.410,0.510
'14:02.058',0.135,0.320
'14:02.061',-0.085,0.135
'14:02.064',-0.205,0.005
'14:02.067',-0.275,-0.050
'14:02.069',-0.285,-0.085
'14:02.072',-0.255,-0.085
'14:02.075',-0.205,-0.050
'14:02.078',-0.180,0.005
'14:02.081',-0.180,0.040
'14:02.083',-0.185,0.060
'14:02.086',-0.220,0.055
'14:02.089',-0.235,0.035
'14:02.092',-0.270,0.025
'14:02.094',-0.295,0.015
'14:02.097',-0.305,0.025
'14:02.100',-0.310,0.035
'14:02.103',-0.310,0.050
'14:02.106',-0.285,0.045
'14:02.108',-0.295,0.040
'14:02.111',-0.290,0.045
'14:02.114',-0.285,0.045
'14:02.117',-0.295,0.045
'14:02.119',-0.280,0.035
'14:02.122',-0.275,0.015
'14:02.125',-0.285,0.015
'14:02.128',-0.300,0.015
'14:02.131',-0.305,0.030
'14:02.133',-0.310,0.035
'14:02.136',-0.310,0.010
'14:02.139',-0.295,0.000
'14:02.142',-0.275,-0.005
'14:02.144',-0.275,0.000
'14:02.147',-0.270,0.025
'14:02.150',-0.270,0.035
'14:02.153',-0.280,0.050
'14:02.156',-0.270,0.025
'14:02.158',-0.270,-0.005
'14:02.161',-0.270,-0.010
'14:02.164',-0.275,-0.005
'14:02.167',-0.275,0.025
'14:02.169',-0.275,0.020
'14:02.172',-0.270,0.020
'14:02.175',-0.250,0.000
'14:02.178',-0.260,0.010
'14:02.181',-0.250,0.010
'14:02.183',-0.250,-0.010
'14:02.186',-0.250,-0.020
'14:02.189',-0.250,-0.040
'14:02.192',-0.245,-0.055
'14:02.194',-0.240,-0.045
'14:02.197',-0.245,-0.020
'14:02.200',-0.240,-0.015
'14:02.203',-0.235,-0.005
'14:02.206',-0.220,-0.025
'14:02.208',-0.225,-0.040
'14:02.211',-0.220,-0.050
'14:02.214',-0.210,-0.040
'14:02.217',-0.215,-0.030
'14:02.219',-0.220,-0.030
'14:02.222',-0.210,-0.035
'14:02.225',-0.205,-0.065
'14:02.228',-0.220,-0.095
'14:02.231',-0.210,-0.085
'14:02.233',-0.220,-0.085
'14:02.236',-0.220,-0.090
'14:02.239',-0.205,-0.090
'14:02.242',-0.185,-0.110
'14:02.244',-0.190,-0.095
'14:02.247',-0.190,-0.100
'14:02.250',-0.185,-0.075
'14:02.253',-0.175,-0.075
'14:02.256',-0.175,-0.090
'14:02.258',-0.170,-0.120
'14:02.261',-0.170,-0.130
'14:02.264',-0.190,-0.120
'14:02.267',-0.195,-0.110
'14:02.269',-0.190,-0.080
'14:02.272',-0.190,-0.080
'14:02.275',-0.180,-0.090
'14:02.278',-0.185,-0.090
'14:02.281',-0.175,-0.060
'14:02.283',-0.175,-0.060
'14:02.286',-0.175,-0.050
'14:02.289',-0.165,-0.065
'14:02.292',-0.165,-0.105
'14:02.294',-0.170,-0.140
'14:02.297',-0.170,-0.135
'14:02.300',-0.185,-0.120
'14:02.303',-0.175,-0.090
'14:02.306',-0.155,-0.075
'14:02.308',-0.145,-0.060
'14:02.311',-0.130,-0.035
'14:02.314',-0.115,-0.015
'14:02.317',-0.115,0.005
'14:02.319',-0.115,0.010
'14:02.322',-0.110,0.015
'14:02.325',-0.115,0.015
'14:02.328',-0.125,0.010
'14:02.331',-0.110,0.025
'14:02.333',-0.115,0.035
'14:02.336',-0.100,0.055
'14:02.339',-0.110,0.040
'14:02.342',-0.100,0.055
'14:02.344',-0.115,0.060
'14:02.347',-0.120,0.090
'14:02.350',-0.110,0.085
'14:02.353',-0.120,0.070
'14:02.356',-0.110,0.045
'14:02.358',-0.125,0.035
'14:02.361',-0.135,0.035
'14:02.364',-0.145,0.045
'14:02.367',-0.150,0.050
