'Elapsed time','MLII','V1'
'17:00.200',-1.135,-0.335
'17:00.203',-1.125,-0.350
'17:00.206',-1.130,-0.340
'17:00.208',-1.140,-0.335
'17:00.211',-1.140,-0.355
'17:00.214',-1.150,-0.350
'17:00.217',-1.175,-0.370
'17:00.219',-1.185,-0.380
'17:00.222',-1.210,-0.385
'17:00.225',-1.215,-0.395
'17:00.228',-1.225,-0.385
'17:00.231',-1.240,-0.385
'17:00.233',-1.240,-0.380
'17:00.236',-1.245,-0.375
'17:00.239',-1.240,-0.370
'17:00.242',-1.240,-0.370
'17:00.244',-1.245,-0.370
'17:00.247',-1.235,-0.380
'17:00.250',-1.235,-0.385
'17:00.253',-1.235,-0.395
'17:00.256',-1.245,-0.410
'17:00.258',-1.250,-0.435
'17:00.261',-1.250,-0.410
'17:00.264',-1.265,-0.410
'17:00.267',-1.260,-0.415
'17:00.269',-1.245,-0.415
'17:00.272',-1.230,-0.400
'17:00.275',-1.200,-0.405
'17:00.278',-1.185,-0.420
'17:00.281',-1.170,-0.420
'17:00.283',-1.165,-0.440
'17:00.286',-1.155,-0.440
'17:00.289',-1.165,-0.445
'17:00.292',-1.140,-0.450
'17:00.294',-1.130,-0.455
'17:00.297',-1.100,-0.445
'17:00.300',-1.090,-0.435
'17:00.303',-1.050,-0.440
'17:00.306',-1.025,-0.435
'17:00.308',-0.990,-0.435
'17:00.311',-0.955,-0.450
'17:00.314',-0.940,-0.445
'17:00.317',-0.925,-0.465
'17:00.319',-0.900,-0.465
'17:00.322',-0.900,-0.460
'17:00.325',-0.870,-0.470
'17:00.328',-0.845,-0.450
'17:00.331',-0.835,-0.450
'17:00.333',-0.810,-0.450
'17:00.336',-0.785,-0.430
'17:00.339',-0.765,-0.420
'17:00.342',-0.730,-0.405
'17:00.344',-0.715,-0.435
'17:00.347',-0.705,-0.425
'17:00.350',-0.700,-0.425
'17:00.353',-0.710,-0.435
'17:00.356',-0.695,-0.430
'17:00.358',-0.700,-0.435
'17:00.361',-0.695,-0.430
'17:00.364',-0.705,-0.415
'17:00.367',-0.705,-0.400
'17:00.369',-0.665,-0.380
'17:00.372',-0.665,-0.375
'17:00.375',-0.645,-0.375
'17:00.378',-0.645,-0.380
'17:00.381',-0.650,-0.390
'17:00.383',-0.645,-0.390
'17:00.386',-0.645,-0.385
'17:00.389',-0.645,-0.395
'17:00.392',-0.655,-0.400
'17:00.394',-0.655,-0.375
'17:00.397',-0.655,-0.370
'17:00.400',-0.660,-0.380
'17:00.403',-0.660,-0.365
'17:00.406',-0.655,-0.365
'17:00.408',-0.670,-0.350
'17:00.411',-0.645,-0.350
'17:00.414',-0.660,-0.335
'17:00.417',-0.675,-0.365
'17:00.419',-0.670,-0.360
'17:00.422',-0.670,-0.360
'17:00.425',-0.685,-0.370
'17:00.428',-0.685,-0.360
'17:00.431',-0.680,-0.360
'17:00.433',-0.690,-0.350
'17:00.436',-0.680,-0.350
'17:00.439',-0.675,-0.335
'17:00.442',-0.660,-0.340
'17:00.444',-0.660,-0.340
'17:00.447',-0.665,-0.355
'17:00.450',-0.665,-0.355
'17:00.453',-0.650,-0.345
'17:00.456',-0.660,-0.370
'17:00.458',-0.670,-0.365
'17:00.461',-0.650,-0.360
'17:00.464',-0.640,-0.350
'17:00.467',-0.630,-0.355
'17:00.469',-0.615,-0.355
'17:00.472',-0.620,-0.340
'17:00.475',-0.600,-0.345
'17:00.478',-0.580,-0.340
'17:00.481',-0.575,-0.350
'17:00.483',-0.560,-0.370
'17:00.486',-0.550,-0.375
'17:00.489',-0.560,-0.370
'17:00.492',-0.550,-0.380
'17:00.494',-0.550,-0.375
'17:00.497',-0.535,-0.365
'17:00.500',-0.515,-0.370
'17:00.503',-0.510,-0.360
'17:00.506',-0.510,-0.345
'17:00.508',-0.495,-0.335
'17:00.511',-0.495,-0.345
'17:00.514',-0.490,-0.340
'17:00.517',-0.480,-0.350
'17:00.519',-0.490,-0.355
'17:00.522',-0.480,-0.360
'17:00.525',-0.480,-0.370
'17:00.528',-0.485,-0.355
'17:00.531',-0.480,-0.355
'17:00.533',-0.475,-0.350
'17:00.536',-0.465,-0.340
'17:00.539',-0.470,-0.330
'17:00.542',-0.455,-0.320
'17:00.544',-0.445,-0.320
'17:00.547',-0.470,-0.330
'17:00.550',-0.460,-0.345
'17:00.553',-0.475,-0.345
'17:00.556',-0.485,-0.345
'17:00.558',-0.475,-0.355
'17:00.561',-0.470,-0.345
'17:00.564',-0.470,-0.325
'17:00.567',-0.460,-0.325
'17:00.569',-0.445,-0.320
'17:00.572',-0.445,-0.320
'17:00.575',-0.440,-0.315
'17:00.578',-0.450,-0.315
'17:00.581',-0.445,-0.325
'17:00.583',-0.450,-0.340
'17:00.586',-0.450,-0.335
'17:00.589',-0.455,-0.330
'17:00.592',-0.470,-0.340
'17:00.594',-0.465,-0.335
'17:00.597',-0.460,-0.340
'17:00.600',-0.455,-0.335
'17:00.603',-0.440,-0.325
'17:00.606',-0.445,-0.310
'17:00.608',-0.430,-0.305
'17:00.611',-0.440,-0.320
'17:00.614',-0.445,-0.305
'17:00.617',-0.435,-0.320
'17:00.619',-0.435,-0.335
'17:00.622',-0.430,-0.340
'17:00.625',-0.430,-0.325
'17:00.628',-0.425,-0.325
'17:00.631',-0.415,-0.320
'17:00.633',-0.410,-0.315
'17:00.636',-0.405,-0.300
'17:00.639',-0.395,-0.290
'17:00.642',-0.380,-0.280
'17:00.644',-0.385,-0.290
'17:00.647',-0.380,-0.275
'17:00.650',-0.380,-0.270
'17:00.653',-0.385,-0.265
'17:00.656',-0.380,-0.260
'17:00.658',-0.380,-0.255
'17:00.661',-0.375,-0.250
'17:00.664',-0.360,-0.240
'17:00.667',-0.340,-0.235
'17:00.669',-0.325,-0.225
'17:00.672',-0.315,-0.225
'17:00.675',-0.295,-0.230
'17:00.678',-0.280,-0.250
'17:00.681',-0.275,-0.265
'17:00.683',-0.280,-0.290
'17:00.686',-0.285,-0.320
'17:00.689',-0.290,-0.345
'17:00.692',-0.310,-0.355
'17:00.694',-0.325,-0.360
'17:00.697',-0.315,-0.370
'17:00.700',-0.330,-0.345
'17:00.703',-0.345,-0.340
'17:00.706',-0.350,-0.325
'17:00.708',-0.345,-0.300
'17:00.711',-0.375,-0.295
'17:00.714',-0.390,-0.310
'17:00.717',-0.395,-0.310
'17:00.719',-0.415,-0.310
'17:00.722',-0.430,-0.325
'17:00.725',-0.460,-0.325
'17:00.728',-0.480,-0.310
'17:00.731',-0.470,-0.300
'17:00.733',-0.475,-0.290
'17:00.736',-0.465,-0.295
'17:00.739',-0.475,-0.295
'17:00.742',-0.475,-0.285
'17:00.744',-0.475,-0.290
'17:00.747',-0.470,-0.285
'17:00.750',-0.460,-0.305
'17:00.753',-0.465,-0.300
'17:00.756',-0.460,-0.315
'17:00.758',-0.455,-0.320
'17:00.761',-0.450,-0.320
'17:00.764',-0.455,-0.315
'17:00.767',-0.440,-0.315
'17:00.769',-0.420,-0.305
'17:00.772',-0.415,-0.295
'17:00.775',-0.400,-0.285
'17:00.778',-0.390,-0.310
'17:00.781',-0.390,-0.305
'17:00.783',-0.365,-0.315
'17:00.786',-0.355,-0.325
'17:00.789',-0.325,-0.330
'17:00.792',-0.285,-0.330
'17:00.794',-0.225,-0.315
'17:00.797',-0.125,-0.325
'17:00.800',-0.035,-0.305
'17:00.803',0.100,-0.310
'17:00.806',0.225,-0.315
'17:00.808',0.405,-0.310
'17:00.811',0.605,-0.330
'17:00.814',0.775,-0.350
'17:00.817',0.940,-0.395
'17:00.819',1.060,-0.480
'17:00.822',1.140,-0.560
'17:00.825',1.225,-0.675
'17:00.828',1.305,-0.780
'17:00.831',1.315,-0.905
'17:00.833',1.220,-1.030
'17:00.836',0.970,-1.135
'17:00.839',0.590,-1.215
'17:00.842',0.170,-1.250
'17:00.844',-0.240,-1.275
'17:00.847',-0.550,-1.235
'17:00.850',-0.730,-1.170
'17:00.853',-0.800,-1.095
'17:00.856',-0.785,-1.005
'17:00.858',-0.725,-0.910
'17:00.861',-0.665,-0.830
'17:00.864',-0.615,-0.760
'17:00.867',-0.580,-0.690
'17:00.869',-0.560,-0.635
'17:00.872',-0.555,-0.580
'17:00.875',-0.550,-0.525
'17:00.878',-0.560,-0.465
'17:00.881',-0.565,-0.410
'17:00.883',-0.575,-0.375
'17:00.886',-0.575,-0.355
'17:00.889',-0.585,-0.355
'17:00.892',-0.595,-0.355
'17:00.894',-0.600,-0.335
'17:00.897',-0.610,-0.330
'17:00.900',-0.605,-0.320
'17:00.903',-0.595,-0.310
'17:00.906',-0.595,-0.290
'17:00.908',-0.575,-0.285
'17:00.911',-0.580,-0.285
'17:00.914',-0.585,-0.275
'17:00.917',-0.580,-0.295
'17:00.919',-0.595,-0.305
'17:00.922',-0.610,-0.310
'17:00.925',-0.620,-0.315
'17:00.928',-0.620,-0.310
'17:00.931',-0.620,-0.300
'17:00.933',-0.625,-0.295
'17:00.936',-0.610,-0.295
'17:00.939',-0.620,-0.265
'17:00.942',-0.610,-0.270
'17:00.944',-0.605,-0.270
'17:00.947',-0.615,-0.280
'17:00.950',-0.610,-0.285
'17:00.953',-0.615,-0.295
'17:00.956',-0.630,-0.310
'17:00.958',-0.640,-0.295
'17:00.961',-0.650,-0.300
'17:00.964',-0.645,-0.290
'17:00.967',-0.645,-0.285
'17:00.969',-0.645,-0.270
'17:00.972',-0.640,-0.260
'17:00.975',-0.635,-0.255
'17:00.978',-0.635,-0.270
'17:00.981',-0.640,-0.270
'17:00.983',-0.640,-0.285
'17:00.986',-0.650,-0.295
'17:00.989',-0.655,-0.295
'17:00.992',-0.665,-0.290
'17:00.994',-0.675,-0.270
'17:00.997',-0.685,-0.270
'17:01.000',-0.680,-0.270
'17:01.003',-0.675,-0.265
'17:01.006',-0.665,-0.260
'17:01.008',-0.675,-0.260
'17:01.011',-0.680,-0.245
'17:01.014',-0.685,-0.250
'17:01.017',-0.690,-0.265
'17:01.019',-0.700,-0.270
'17:01.022',-0.700,-0.265
'17:01.025',-0.725,-0.270
'17:01.028',-0.735,-0.275
'17:01.031',-0.735,-0.250
'17:01.033',-0.735,-0.250
'17:01.036',-0.725,-0.240
'17:01.039',-0.730,-0.230
'17:01.042',-0.715,-0.220
'17:01.044',-0.710,-0.220
'17:01.047',-0.715,-0.220
'17:01.050',-0.715,-0.230
'17:01.053',-0.725,-0.230
'17:01.056',-0.735,-0.225
'17:01.058',-0.730,-0.230
'17:01.061',-0.730,-0.220
'17:01.064',-0.715,-0.200
'17:01.067',-0.710,-0.200
'17:01.069',-0.705,-0.185
'17:01.072',-0.695,-0.170
'17:01.075',-0.690,-0.165
'17:01.078',-0.680,-0.165
'17:01.081',-0.665,-0.160
'17:01.083',-0.650,-0.175
'17:01.086',-0.645,-0.180
'17:01.089',-0.640,-0.185
'17:01.092',-0.640,-0.195
'17:01.094',-0.625,-0.180
'17:01.097',-0.610,-0.180
'17:01.100',-0.585,-0.175
'17:01.103',-0.575,-0.165
'17:01.106',-0.550,-0.160
'17:01.108',-0.520,-0.165
'17:01.111',-0.490,-0.170
'17:01.114',-0.485,-0.175
'17:01.117',-0.480,-0.185
'17:01.119',-0.465,-0.190
'17:01.122',-0.465,-0.200
'17:01.125',-0.475,-0.210
'17:01.128',-0.460,-0.215
'17:01.131',-0.460,-0.210
'17:01.133',-0.455,-0.220
'17:01.136',-0.445,-0.210
'17:01.139',-0.440,-0.215
'17:01.142',-0.440,-0.205
'17:01.144',-0.415,-0.220
'17:01.147',-0.435,-0.230
'17:01.150',-0.430,-0.250
'17:01.153',-0.445,-0.255
'17:01.156',-0.445,-0.275
'17:01.158',-0.455,-0.280
'17:01.161',-0.460,-0.285
'17:01.164',-0.475,-0.280
'17:01.167',-0.470,-0.270
'17:01.169',-0.455,-0.280
'17:01.172',-0.450,-0.265
'17:01.175',-0.440,-0.275
'17:01.178',-0.440,-0.280
'17:01.181',-0.470,-0.280
'17:01.183',-0.475,-0.290
'17:01.186',-0.475,-0.295
'17:01.189',-0.485,-0.305
'17:01.192',-0.500,-0.310
'17:01.194',-0.500,-0.305
'17:01.197',-0.500,-0.305
'17:01.200',-0.505,-0.295
'17:01.203',-0.495,-0.280
'17:01.206',-0.485,-0.300
'17:01.208',-0.485,-0.275
'17:01.211',-0.490,-0.290
'17:01.214',-0.500,-0.295
'17:01.217',-0.505,-0.300
'17:01.219',-0.515,-0.305
'17:01.222',-0.515,-0.320
'17:01.225',-0.520,-0.320
'17:01.228',-0.525,-0.325
'17:01.231',-0.535,-0.310
'17:01.233',-0.535,-0.310
'17:01.236',-0.535,-0.295
'17:01.239',-0.535,-0.290
'17:01.242',-0.535,-0.290
'17:01.244',-0.535,-0.290
'17:01.247',-0.530,-0.295
'17:01.250',-0.535,-0.305
'17:01.253',-0.550,-0.305
'17:01.256',-0.550,-0.310
'17:01.258',-0.560,-0.295
'17:01.261',-0.560,-0.305
'17:01.264',-0.580,-0.290
'17:01.267',-0.565,-0.290
'17:01.269',-0.550,-0.290
'17:01.272',-0.545,-0.275
'17:01.275',-0.540,-0.265
'17:01.278',-0.535,-0.270
'17:01.281',-0.550,-0.260
'17:01.283',-0.545,-0.275
'17:01.286',-0.555,-0.280
'17:01.289',-0.560,-0.285
'17:01.292',-0.560,-0.295
'17:01.294',-0.555,-0.295
'17:01.297',-0.545,-0.285
'17:01.300',-0.550,-0.280
'17:01.303',-0.540,-0.260
'17:01.306',-0.530,-0.255
'17:01.308',-0.530,-0.255
'17:01.311',-0.520,-0.255
'17:01.314',-0.530,-0.260
'17:01.317',-0.535,-0.275
'17:01.319',-0.530,-0.270
'17:01.322',-0.530,-0.290
'17:01.325',-0.535,-0.280
'17:01.328',-0.525,-0.280
'17:01.331',-0.505,-0.270
'17:01.333',-0.515,-0.275
'17:01.336',-0.495,-0.270
'17:01.339',-0.485,-0.260
'17:01.342',-0.475,-0.255
'17:01.344',-0.470,-0.270
'17:01.347',-0.465,-0.260
'17:01.350',-0.470,-0.260
'17:01.353',-0.470,-0.255
'17:01.356',-0.470,-0.265
'17:01.358',-0.465,-0.260
'17:01.361',-0.475,-0.255
'17:01.364',-0.460,-0.230
'17:01.367',-0.445,-0.220
'17:01.369',-0.435,-0.215
'17:01.372',-0.420,-0.210
'17:01.375',-0.405,-0.185
'17:01.378',-0.390,-0.190
'17:01.381',-0.390,-0.200
'17:01.383',-0.360,-0.220
'17:01.386',-0.370,-0.230
'17:01.389',-0.370,-0.260
'17:01.392',-0.370,-0.295
'17:01.394',-0.370,-0.315
'17:01.397',-0.365,-0.325
'17:01.400',-0.390,-0.340
'17:01.403',-0.375,-0.345
'17:01.406',-0.390,-0.330
'17:01.408',-0.410,-0.320
'17:01.411',-0.410,-0.320
'17:01.414',-0.430,-0.310
'17:01.417',-0.450,-0.295
'17:01.419',-0.475,-0.290
'17:01.422',-0.480,-0.295
'17:01.425',-0.510,-0.295
'17:01.428',-0.525,-0.295
'17:01.431',-0.530,-0.285
'17:01.433',-0.545,-0.290
'17:01.436',-0.540,-0.265
'17:01.439',-0.540,-0.260
'17:01.442',-0.535,-0.265
'17:01.444',-0.515,-0.255
'17:01.447',-0.515,-0.270
'17:01.450',-0.515,-0.275
'17:01.453',-0.520,-0.290
'17:01.456',-0.520,-0.300
'17:01.458',-0.525,-0.295
'17:01.461',-0.525,-0.285
'17:01.464',-0.505,-0.285
'17:01.467',-0.505,-0.285
'17:01.469',-0.485,-0.275
'17:01.472',-0.475,-0.275
'17:01.475',-0.440,-0.275
'17:01.478',-0.410,-0.265
'17:01.481',-0.365,-0.280
'17:01.483',-0.305,-0.290
'17:01.486',-0.230,-0.305
'17:01.489',-0.130,-0.320
'17:01.492',-0.015,-0.335
'17:01.494',0.125,-0.335
'17:01.497',0.310,-0.350
'17:01.500',0.490,-0.370
'17:01.503',0.690,-0.435
'17:01.506',0.875,-0.500
'17:01.508',1.020,-0.605
'17:01.511',1.155,-0.730
'17:01.514',1.275,-0.860
'17:01.517',1.365,-1.000
'17:01.519',1.380,-1.135
'17:01.522',1.265,-1.260
'17:01.525',1.025,-1.370
'17:01.528',0.655,-1.445
'17:01.531',0.240,-1.490
'17:01.533',-0.145,-1.485
'17:01.536',-0.445,-1.450
'17:01.539',-0.630,-1.365
'17:01.542',-0.715,-1.260
'17:01.544',-0.730,-1.165
'17:01.547',-0.705,-1.055
'17:01.550',-0.680,-0.970
'17:01.553',-0.650,-0.890
'17:01.556',-0.665,-0.830
'17:01.558',-0.660,-0.770
'17:01.561',-0.665,-0.705
'17:01.564',-0.655,-0.630
'17:01.567',-0.665,-0.535
'17:01.569',-0.655,-0.465
'17:01.572',-0.650,-0.400
'17:01.575',-0.640,-0.335
'17:01.578',-0.645,-0.310
'17:01.581',-0.655,-0.305
'17:01.583',-0.660,-0.305
'17:01.586',-0.685,-0.300
'17:01.589',-0.675,-0.300
'17:01.592',-0.680,-0.305
'17:01.594',-0.695,-0.295
'17:01.597',-0.695,-0.275
'17:01.600',-0.695,-0.270
'17:01.603',-0.690,-0.260
'17:01.606',-0.690,-0.250
'17:01.608',-0.685,-0.240
'17:01.611',-0.680,-0.250
'17:01.614',-0.690,-0.260
'17:01.617',-0.695,-0.255
'17:01.619',-0.705,-0.255
'17:01.622',-0.710,-0.250
'17:01.625',-0.720,-0.250
'17:01.628',-0.725,-0.255
'17:01.631',-0.740,-0.255
'17:01.633',-0.735,-0.250
'17:01.636',-0.725,-0.240
'17:01.639',-0.730,-0.240
'17:01.642',-0.740,-0.220
'17:01.644',-0.745,-0.230
'17:01.647',-0.735,-0.230
'17:01.650',-0.745,-0.235
'17:01.653',-0.745,-0.250
'17:01.656',-0.750,-0.245
'17:01.658',-0.760,-0.260
'17:01.661',-0.760,-0.255
'17:01.664',-0.770,-0.240
'17:01.667',-0.765,-0.230
'17:01.669',-0.770,-0.230
'17:01.672',-0.765,-0.225
'17:01.675',-0.770,-0.215
'17:01.678',-0.765,-0.225
'17:01.681',-0.775,-0.230
'17:01.683',-0.780,-0.235
'17:01.686',-0.800,-0.250
'17:01.689',-0.810,-0.240
'17:01.692',-0.810,-0.240
'17:01.694',-0.820,-0.240
'17:01.697',-0.815,-0.235
'17:01.700',-0.815,-0.225
'17:01.703',-0.825,-0.215
'17:01.706',-0.830,-0.210
'17:01.708',-0.830,-0.205
'17:01.711',-0.810,-0.205
'17:01.714',-0.815,-0.200
'17:01.717',-0.830,-0.190
'17:01.719',-0.830,-0.210
'17:01.722',-0.840,-0.205
'17:01.725',-0.845,-0.210
'17:01.728',-0.855,-0.210
'17:01.731',-0.865,-0.195
'17:01.733',-0.860,-0.185
'17:01.736',-0.845,-0.175
'17:01.739',-0.835,-0.165
'17:01.742',-0.825,-0.160
'17:01.744',-0.835,-0.160
'17:01.747',-0.815,-0.150
'17:01.750',-0.835,-0.155
'17:01.753',-0.830,-0.160
'17:01.756',-0.835,-0.170
'17:01.758',-0.830,-0.175
'17:01.761',-0.825,-0.160
'17:01.764',-0.815,-0.155
'17:01.767',-0.830,-0.145
'17:01.769',-0.810,-0.140
'17:01.772',-0.790,-0.125
'17:01.775',-0.770,-0.115
'17:01.778',-0.755,-0.120
'17:01.781',-0.750,-0.120
'17:01.783',-0.730,-0.130
'17:01.786',-0.725,-0.145
'17:01.789',-0.710,-0.165
'17:01.792',-0.695,-0.160
'17:01.794',-0.690,-0.160
'17:01.797',-0.670,-0.155
'17:01.800',-0.645,-0.150
'17:01.803',-0.635,-0.150
'17:01.806',-0.610,-0.160
'17:01.808',-0.595,-0.155
'17:01.811',-0.580,-0.175
'17:01.814',-0.600,-0.180
'17:01.817',-0.590,-0.190
'17:01.819',-0.570,-0.200
'17:01.822',-0.585,-0.215
'17:01.825',-0.590,-0.230
'17:01.828',-0.580,-0.245
'17:01.831',-0.580,-0.245
'17:01.833',-0.585,-0.245
'17:01.836',-0.575,-0.235
'17:01.839',-0.565,-0.240
'17:01.842',-0.560,-0.235
'17:01.844',-0.550,-0.255
'17:01.847',-0.560,-0.250
'17:01.850',-0.570,-0.270
'17:01.853',-0.580,-0.290
'17:01.856',-0.590,-0.290
'17:01.858',-0.590,-0.290
'17:01.861',-0.605,-0.305
'17:01.864',-0.595,-0.300
'17:01.867',-0.590,-0.295
'17:01.869',-0.595,-0.285
'17:01.872',-0.590,-0.280
'17:01.875',-0.595,-0.275
'17:01.878',-0.580,-0.280
'17:01.881',-0.590,-0.290
'17:01.883',-0.590,-0.300
'17:01.886',-0.595,-0.305
'17:01.889',-0.595,-0.320
'17:01.892',-0.620,-0.320
'17:01.894',-0.615,-0.310
'17:01.897',-0.625,-0.315
'17:01.900',-0.625,-0.310
'17:01.903',-0.615,-0.300
'17:01.906',-0.615,-0.300
'17:01.908',-0.615,-0.300
'17:01.911',-0.600,-0.295
'17:01.914',-0.615,-0.310
'17:01.917',-0.605,-0.305
'17:01.919',-0.625,-0.315
'17:01.922',-0.625,-0.320
'17:01.925',-0.635,-0.320
'17:01.928',-0.640,-0.320
'17:01.931',-0.650,-0.330
'17:01.933',-0.645,-0.320
'17:01.936',-0.640,-0.300
'17:01.939',-0.635,-0.290
'17:01.942',-0.635,-0.280
'17:01.944',-0.630,-0.285
'17:01.947',-0.630,-0.290
'17:01.950',-0.635,-0.290
'17:01.953',-0.645,-0.295
'17:01.956',-0.650,-0.305
'17:01.958',-0.660,-0.305
'17:01.961',-0.660,-0.310
'17:01.964',-0.665,-0.300
'17:01.967',-0.655,-0.290
'17:01.969',-0.655,-0.285
'17:01.972',-0.650,-0.285
'17:01.975',-0.640,-0.270
'17:01.978',-0.635,-0.275
'17:01.981',-0.635,-0.290
'17:01.983',-0.630,-0.275
'17:01.986',-0.640,-0.285
'17:01.989',-0.635,-0.290
'17:01.992',-0.650,-0.300
'17:01.994',-0.645,-0.305
'17:01.997',-0.635,-0.285
'17:02.000',-0.635,-0.290
'17:02.003',-0.615,-0.280
'17:02.006',-0.605,-0.275
'17:02.008',-0.595,-0.280
'17:02.011',-0.590,-0.265
'17:02.014',-0.580,-0.270
'17:02.017',-0.575,-0.270
'17:02.019',-0.575,-0.290
'17:02.022',-0.570,-0.290
'17:02.025',-0.580,-0.295
'17:02.028',-0.585,-0.290
'17:02.031',-0.575,-0.275
'17:02.033',-0.575,-0.260
'17:02.036',-0.550,-0.245
'17:02.039',-0.535,-0.230
'17:02.042',-0.525,-0.215
'17:02.044',-0.520,-0.215
'17:02.047',-0.495,-0.205
'17:02.050',-0.475,-0.195
'17:02.053',-0.470,-0.215
'17:02.056',-0.465,-0.225
'17:02.058',-0.445,-0.240
'17:02.061',-0.450,-0.250
'17:02.064',-0.440,-0.270
'17:02.067',-0.440,-0.275
'17:02.069',-0.445,-0.300
'17:02.072',-0.455,-0.330
'17:02.075',-0.445,-0.330
'17:02.078',-0.440,-0.350
'17:02.081',-0.455,-0.355
'17:02.083',-0.460,-0.355
'17:02.086',-0.485,-0.345
'17:02.089',-0.495,-0.335
'17:02.092',-0.525,-0.330
'17:02.094',-0.540,-0.330
'17:02.097',-0.550,-0.320
'17:02.100',-0.565,-0.290
'17:02.103',-0.580,-0.285
'17:02.106',-0.580,-0.280
'17:02.108',-0.595,-0.270
'17:02.111',-0.600,-0.265
'17:02.114',-0.600,-0.275
'17:02.117',-0.610,-0.285
'17:02.119',-0.615,-0.295
'17:02.122',-0.615,-0.295
'17:02.125',-0.615,-0.305
'17:02.128',-0.630,-0.295
'17:02.131',-0.615,-0.290
'17:02.133',-0.625,-0.285
'17:02.136',-0.625,-0.280
'17:02.139',-0.615,-0.265
'17:02.142',-0.585,-0.255
'17:02.144',-0.575,-0.265
'17:02.147',-0.575,-0.275
'17:02.150',-0.560,-0.270
'17:02.153',-0.575,-0.295
'17:02.156',-0.560,-0.300
'17:02.158',-0.550,-0.310
'17:02.161',-0.545,-0.310
'17:02.164',-0.530,-0.310
'17:02.167',-0.515,-0.305
'17:02.169',-0.475,-0.290
'17:02.172',-0.430,-0.290
'17:02.175',-0.355,-0.280
'17:02.178',-0.260,-0.290
'17:02.181',-0.150,-0.310
'17:02.183',-0.040,-0.320
'17:02.186',0.080,-0.345
'17:02.189',0.235,-0.355
'17:02.192',0.405,-0.390
'17:02.194',0.575,-0.445
'17:02.197',0.750,-0.510
'17:02.200',0.890,-0.595
'17:02.203',1.035,-0.710
'17:02.206',1.170,-0.850
'17:02.208',1.285,-0.985
'17:02.211',1.340,-1.125
'17:02.214',1.250,-1.260
'17:02.217',1.020,-1.385
'17:02.219',0.635,-1.485
'17:02.222',0.210,-1.535
'17:02.225',-0.210,-1.540
'17:02.228',-0.545,-1.495
'17:02.231',-0.745,-1.400
'17:02.233',-0.835,-1.280
'17:02.236',-0.835,-1.145
'17:02.239',-0.795,-1.015
'17:02.242',-0.735,-0.895
'17:02.244',-0.685,-0.805
'17:02.247',-0.670,-0.725
'17:02.250',-0.665,-0.655
'17:02.253',-0.665,-0.585
'17:02.256',-0.665,-0.510
'17:02.258',-0.690,-0.445
'17:02.261',-0.705,-0.370
'17:02.264',-0.705,-0.325
'17:02.267',-0.715,-0.305
'17:02.269',-0.705,-0.290
'17:02.272',-0.700,-0.285
'17:02.275',-0.705,-0.275
'17:02.278',-0.690,-0.275
'17:02.281',-0.705,-0.270
'17:02.283',-0.700,-0.275
'17:02.286',-0.705,-0.270
